date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2024-09-05 23:00:00,122.87,85.32,100.05,96.42,96.04,95.85,100.75,482.3,716.4,1141.6,,
2024-09-05 00:00:00,123.06,76.41,95.73,91.4,115.2,88.63,95.84,459.6,527.4,945.5,,
2024-09-05 01:00:00,105.78,68.41,90.09,90.0,76.07,80.2,89.29,472.2,699.7,1139.3,,
2024-09-05 02:00:00,107.56,67.82,86.13,86.87,72.97,76.07,84.09,634.0,701.5,1281.8,,
2024-09-05 03:00:00,99.43,66.55,83.97,81.79,78.42,85.41,82.71,942.6,731.0,1583.0,,
2024-09-05 04:00:00,112.95,73.37,87.89,80.0,82.7,85.8,87.24,530.1,736.7,1220.6,,
2024-09-05 05:00:00,131.78,74.88,106.56,95.85,89.89,101.65,105.22,772.2,957.1,1581.3,,
2024-09-05 06:00:00,144.31,64.51,105.71,105.79,75.4,74.21,98.27,598.7,1076.9,1563.8,,
2024-09-05 07:00:00,185.34,34.94,98.36,109.81,64.98,66.56,86.67,1200.0,1043.2,2090.1,,
2024-09-05 08:00:00,137.84,20.2,78.26,86.71,27.67,61.53,72.91,1650.4,1205.0,2591.0,,
2024-09-05 09:00:00,124.88,-52.62,47.19,63.95,-21.1,-21.28,33.02,805.0,1014.9,1720.4,,
2024-09-05 10:00:00,65.78,-66.09,0.21,4.88,-34.98,-30.06,-2.66,743.2,604.0,1295.8,,
2024-09-05 11:00:00,40.75,-34.94,-9.49,-3.5,-15.5,-18.57,-11.14,950.9,639.8,1464.4,,
2024-09-05 12:00:00,7.39,-35.19,-14.21,-14.74,-16.62,-12.64,-11.9,998.3,538.1,1459.5,,
2024-09-05 13:00:00,3.86,-35.19,-11.36,-20.73,-9.81,-3.91,-6.31,1280.8,716.7,1891.0,,
2024-09-05 14:00:00,16.92,-31.91,-5.82,-7.21,-1.8,-4.04,-5.42,1416.3,747.1,2050.3,,
2024-09-05 15:00:00,71.32,-48.0,0.97,4.85,-15.4,13.71,-0.73,1376.7,760.1,2030.2,,
2024-09-05 16:00:00,406.26,-30.3,61.86,36.93,406.26,151.28,71.96,1056.2,841.0,1791.8,,
2024-09-05 17:00:00,463.7,21.37,116.35,77.99,463.7,163.39,126.68,1163.2,1378.9,2405.6,,
2024-09-05 18:00:00,735.4,80.1,136.25,96.81,105.35,140.5,146.34,1346.5,1311.8,2495.6,,
2024-09-05 19:00:00,192.29,82.04,123.8,93.99,87.35,130.01,133.38,1229.2,1308.2,2438.2,,
2024-09-05 20:00:00,159.99,46.73,110.3,46.73,87.66,93.26,118.76,1368.9,1571.8,2774.4,,
2024-09-05 21:00:00,134.13,52.41,100.57,77.55,62.55,91.58,106.36,968.5,1128.6,1989.1,,
2024-09-05 22:00:00,104.78,42.23,84.05,61.0,91.82,89.89,86.19,703.5,837.9,1444.6,,
2024-09-05 00:00:00,,,,,,,,,,,,
2024-09-06 23:00:00,101.7,49.71,83.65,69.76,55.7,66.18,83.96,1001.8,1371.7,2151.3,,
2024-09-06 00:00:00,95.52,49.34,80.98,63.88,90.48,85.79,81.76,915.4,1039.7,1775.5,,
2024-09-06 01:00:00,95.91,48.62,80.29,54.1,58.1,75.6,80.7,731.0,675.0,1271.8,,
2024-09-06 02:00:00,88.38,46.08,74.99,56.43,46.18,58.32,75.32,597.1,602.0,1110.7,,
2024-09-06 03:00:00,93.9,42.08,76.1,60.04,93.27,80.69,72.65,657.1,660.8,1259.7,,
2024-09-06 04:00:00,116.58,42.82,80.71,46.5,84.3,84.84,76.95,769.6,708.3,1401.2,,
2024-09-06 05:00:00,128.3,70.2,99.36,95.66,92.7,102.15,97.59,833.8,720.6,1413.2,,
2024-09-06 06:00:00,136.95,87.5,111.59,119.0,99.77,100.45,105.38,608.1,941.2,1432.0,,
2024-09-06 07:00:00,169.4,79.59,114.96,108.13,94.9,100.91,110.75,696.0,783.0,1246.3,,
2024-09-06 08:00:00,130.35,64.01,100.84,102.83,67.15,79.42,100.27,684.3,646.5,1229.1,,
2024-09-06 09:00:00,123.13,53.34,85.5,84.25,74.0,69.92,82.36,552.2,690.1,1166.6,,
2024-09-06 10:00:00,110.82,24.9,76.57,63.41,79.45,68.69,75.75,745.0,631.7,1308.8,,
2024-09-06 11:00:00,119.01,0.95,62.19,34.68,80.44,84.41,69.79,898.4,591.3,1420.4,,
2024-09-06 12:00:00,120.62,-3.13,59.19,15.64,77.96,63.99,73.95,1157.6,728.3,1816.7,,
2024-09-06 13:00:00,102.56,8.29,56.5,18.15,66.17,85.42,73.76,1276.3,758.8,1939.6,,
2024-09-06 14:00:00,112.59,1.79,72.48,53.21,81.7,85.81,83.14,1220.5,1132.3,2228.4,,
2024-09-06 15:00:00,146.62,31.22,96.28,74.92,137.18,124.38,102.03,1301.0,1421.6,2561.7,,
2024-09-06 16:00:00,165.59,27.91,102.75,95.0,148.1,111.91,104.98,1052.0,1599.7,2557.8,,
2024-09-06 17:00:00,212.69,75.4,125.48,89.76,141.76,129.82,129.89,808.1,1123.2,1855.1,,
2024-09-06 18:00:00,313.9,103.24,171.82,132.82,108.47,115.94,169.43,683.5,952.5,1540.9,,
2024-09-06 19:00:00,455.85,91.67,169.52,139.4,111.23,119.77,142.1,897.4,1110.1,1913.5,,
2024-09-06 20:00:00,144.3,76.6,106.48,102.72,80.98,84.54,102.6,1105.9,1365.0,2355.3,,
2024-09-06 21:00:00,127.92,76.94,103.0,110.57,88.97,90.96,99.84,828.9,1153.1,1846.2,,
2024-09-06 22:00:00,114.78,80.33,98.58,92.88,93.0,100.52,99.01,658.5,786.2,1411.2,,
2024-09-06 00:00:00,,,,,,,,,,,,
2024-09-07 23:00:00,131.01,83.82,101.31,99.38,88.3,94.11,100.99,755.5,1091.5,1714.4,,
2024-09-07 00:00:00,134.58,84.15,96.74,134.58,89.22,89.6,95.71,494.7,765.0,1149.9,,
2024-09-07 01:00:00,108.49,76.41,91.84,96.13,85.66,81.09,90.27,576.5,566.6,1072.5,,
2024-09-07 02:00:00,101.06,75.21,90.45,85.0,83.59,83.45,85.62,417.8,422.5,804.6,,
2024-09-07 03:00:00,104.13,74.08,87.02,89.21,79.78,84.28,83.16,553.7,490.7,1023.0,,
2024-09-07 04:00:00,120.0,66.55,89.91,97.01,93.0,85.36,84.65,451.3,489.6,914.1,,
2024-09-07 05:00:00,117.2,62.37,92.8,62.37,95.9,96.89,88.71,379.0,642.5,948.3,,
2024-09-07 06:00:00,115.36,77.92,97.19,98.36,88.14,91.42,96.34,487.8,660.7,1090.1,,
2024-09-07 07:00:00,124.86,64.11,97.31,95.93,83.21,88.15,97.51,1201.7,911.5,1964.2,,
2024-09-07 08:00:00,114.49,49.53,84.55,83.53,55.29,62.86,83.9,920.4,857.1,1698.6,,
2024-09-07 09:00:00,101.96,-17.7,58.41,85.0,23.6,36.4,53.01,854.6,868.2,1659.3,,
2024-09-07 10:00:00,94.85,-37.33,28.38,19.01,-14.5,16.77,29.97,1036.3,846.5,1833.7,,
2024-09-07 11:00:00,85.72,-29.45,18.98,5.49,-16.08,1.49,22.09,1464.9,1108.8,2455.4,,
2024-09-07 12:00:00,50.41,-24.98,5.15,-1.0,-6.93,-15.9,4.7,1844.8,1006.4,2760.3,,
2024-09-07 13:00:00,46.63,-26.51,1.53,0.4,29.92,17.13,-2.11,1591.6,931.2,2463.8,,
2024-09-07 14:00:00,86.4,-57.12,14.88,8.95,44.87,49.34,13.06,1023.3,688.7,1642.2,,
2024-09-07 15:00:00,115.99,-16.1,60.78,-10.9,77.44,82.85,65.64,944.2,1055.2,1932.1,,
2024-09-07 16:00:00,149.42,58.01,102.44,106.34,113.56,115.36,102.92,873.0,1417.8,2176.7,,
2024-09-07 17:00:00,344.5,69.59,134.46,130.16,258.4,181.71,135.52,795.3,1922.5,2612.0,,
