date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2025-08-31 12:00:00,1.3,0.0,0.9,0.0,0.0,0.0,0.0,3.1,0.0,0.7,2.7,50.0,49.1,0.7,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,2.3,7.0,0.9,0.0,0.0,2.3,0.0,0.0,0.0,7.5,8.0,0.4,4.0,0.0,2.0
2025-08-31 12:15:00,1.2,0.0,0.9,0.0,0.1,0.0,0.0,4.3,0.0,1.8,1.0,50.0,34.2,0.7,4.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,1.1,2.7,0.0,0.0,0.0,1.1,0.0,0.0,0.0,2.9,3.0,1.4,2.0,0.0,2.0
2025-08-31 12:30:00,1.2,0.0,0.8,0.0,0.2,0.0,0.0,6.3,0.0,0.5,0.5,50.0,52.0,0.0,1.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5.0,2.4,3.0,0.0,1.0
2025-08-31 12:45:00,1.2,0.0,0.5,0.0,0.0,0.0,0.0,6.1,3.5,0.6,2.2,50.0,127.9,0.1,0.0,0.9,0.0,2.0,0.0,0.0,0.0,0.0,0.5,2.2,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.0,0.4,3.0,0.0,4.0
2025-08-31 13:00:00,1.0,0.0,0.0,0.1,0.0,0.0,0.0,6.1,9.8,0.2,5.4,50.0,82.0,0.0,6.0,0.0,0.0,11.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.0,0.4,1.0,2.0,1.0
2025-08-31 13:15:00,0.9,0.0,0.0,0.4,0.4,0.0,0.0,6.7,0.0,0.0,2.4,50.0,5.2,0.0,7.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,8.0,0.4,1.0,0.0,1.0
2025-08-31 13:30:00,0.7,0.0,0.0,0.4,0.6,0.0,0.0,7.7,0.0,0.0,2.2,50.0,8.9,0.0,6.2,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,8.0,0.4,0.0,0.0,1.0
2025-08-31 13:45:00,0.7,0.0,0.0,0.2,0.4,0.0,0.0,7.9,0.0,0.0,0.0,50.0,5.7,0.4,7.5,0.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,8.2,0.4,1.0,0.0,2.0
2025-08-31 14:00:00,0.5,0.0,0.4,0.0,0.0,0.0,0.0,6.5,0.0,2.1,0.1,43.3,61.2,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,2.0,2.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.4,0.0,2.0,1.7
2025-08-31 14:15:00,0.4,0.0,0.4,0.0,0.1,0.0,0.0,7.2,0.0,2.5,5.3,43.3,93.3,0.0,1.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.4,0.0,0.0,0.5
