date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2026-01-24 12:00:00,0.2,0.0,0.3,0.5,0.0,0.0,35.1,4.1,0.0,0.7,0.0,0.0,35.4,1.2,0.1,7.5,8.7,1.0,7.2,1.7,0.0,4.0,0.0,0.0,0.0,0.0,0.2,3.0,0.9,0.0,0.2,0.0,0.0,2.0,3.2,0.0,4.0,16.2,8.0,0.0,7.3,0.0
2026-01-24 12:15:00,0.2,0.0,0.2,0.4,0.0,0.0,26.2,4.2,0.0,0.6,0.0,0.3,43.4,0.7,0.0,8.9,0.1,1.0,0.0,3.0,1.1,0.0,0.0,0.0,0.0,0.0,0.5,18.9,2.0,0.0,0.0,0.0,0.0,1.0,3.2,0.0,4.0,16.9,16.0,0.0,10.0,0.0
2026-01-24 12:30:00,0.2,0.0,0.2,0.0,0.0,0.0,29.1,0.0,0.0,0.6,0.1,6.3,31.4,5.2,0.0,7.9,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,3.2,0.0,3.0,17.7,16.0,0.0,10.0,0.0
2026-01-24 12:45:00,0.2,0.0,0.2,0.4,0.0,0.0,34.0,1.4,0.0,0.4,0.0,7.6,39.4,4.8,0.0,10.4,1.5,1.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.2,0.0,2.0,11.2,16.0,0.0,10.0,0.0
2026-01-24 13:00:00,0.2,0.0,0.3,0.0,0.0,0.0,7.4,0.6,0.0,0.3,0.0,8.8,45.1,6.5,0.0,10.1,12.2,1.0,5.0,2.1,15.0,0.0,0.0,0.1,0.0,5.0,0.0,4.0,0.0,0.0,1.1,0.0,0.0,0.0,4.0,4.0,2.0,17.0,16.0,0.0,6.0,0.0
2026-01-24 13:15:00,0.2,0.0,0.2,0.0,0.0,0.0,19.9,0.0,0.0,0.4,0.0,4.5,38.8,0.0,0.0,8.0,12.1,1.0,6.8,1.4,15.0,0.0,0.0,0.1,0.0,0.0,6.3,0.0,0.0,0.0,8.5,0.0,0.0,0.0,4.0,4.0,2.0,3.8,16.5,0.0,6.0,0.0
2026-01-24 13:30:00,0.3,0.0,0.1,0.0,0.0,0.0,61.8,0.0,0.0,0.3,0.3,0.3,50.0,0.1,0.0,7.6,3.7,1.0,12.9,2.0,15.0,0.0,0.0,0.0,0.0,11.0,12.5,2.0,0.0,0.0,2.7,0.0,0.0,0.0,4.0,4.0,3.0,19.6,16.9,0.0,6.0,0.0
2026-01-24 13:45:00,0.2,0.0,0.1,3.5,0.0,0.0,33.5,0.0,1.1,0.0,0.0,0.1,70.2,0.1,5.3,0.0,18.7,3.1,8.7,2.7,15.3,0.0,0.0,0.1,0.0,13.0,6.9,1.0,0.0,0.0,1.4,0.0,0.0,0.0,4.0,4.0,3.0,17.1,16.3,0.0,6.1,0.0
2026-01-24 14:00:00,0.2,0.0,0.0,0.0,0.0,0.0,6.7,2.1,0.0,0.5,0.0,6.9,62.4,0.0,0.0,5.3,0.0,1.0,57.8,0.4,0.1,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.7,0.0,0.0,0.0,4.0,4.0,0.0,0.0,16.7,0.0,6.0,0.0
2026-01-24 14:15:00,0.2,0.0,0.0,0.0,0.0,0.0,7.2,3.1,0.0,0.0,0.0,3.3,61.5,0.0,0.4,0.0,0.0,1.4,58.7,0.9,0.1,0.0,0.0,0.0,0.0,0.0,0.9,3.0,0.0,0.0,4.3,0.0,0.0,1.0,4.0,4.0,3.0,20.0,16.8,0.0,8.0,0.0
2026-01-24 14:30:00,0.2,0.0,0.0,0.0,0.0,0.0,7.9,4.2,0.9,0.0,0.0,0.3,54.3,0.0,7.9,0.0,0.0,1.0,50.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,4.1,0.0,0.0,0.0,4.0,4.0,4.0,0.0,16.5,0.0,8.0,0.0
2026-01-24 14:45:00,0.2,0.0,0.0,0.0,0.0,0.0,6.9,5.1,1.1,0.0,0.0,0.8,64.2,0.0,9.0,0.0,1.1,1.3,45.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,4.0,4.0,5.0,16.5,16.4,0.0,8.0,0.0
2026-01-24 15:00:00,0.2,0.0,0.0,0.0,0.0,0.0,8.2,4.8,0.0,0.0,1.2,10.4,43.8,0.0,4.8,0.0,9.7,1.0,30.0,23.0,0.1,0.0,0.0,9.5,0.0,0.0,0.0,7.0,0.0,0.0,7.2,0.0,0.0,0.0,7.8,7.8,7.0,3.0,6.4,0.0,4.0,0.0
2026-01-24 15:15:00,0.2,0.0,0.0,0.1,0.0,0.0,7.6,3.8,0.7,0.0,0.0,0.1,51.8,0.0,7.9,0.0,20.4,1.0,44.1,23.0,0.0,0.0,0.0,9.5,0.0,0.0,0.1,0.0,1.0,0.0,6.4,0.0,8.7,0.0,7.8,7.8,6.0,16.1,6.0,0.0,4.0,0.0
2026-01-24 15:30:00,0.2,0.0,0.0,0.1,0.0,0.0,7.6,4.9,0.9,0.0,4.2,0.1,3.8,0.0,7.8,0.0,15.6,1.0,41.8,23.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,11.2,0.0,0.0,0.4,0.0,0.0,1.2,7.8,7.8,7.0,0.0,6.0,1.0,4.0,0.0
2026-01-24 15:45:00,0.1,0.0,0.0,0.1,0.0,0.0,7.1,4.7,0.9,0.0,0.0,0.1,0.8,0.0,6.1,0.0,19.2,1.0,33.0,23.0,0.0,0.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,8.0,7.8,3.3,0.0,6.3,0.0,4.0,0.0
