date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2025-05-09 12:00:00,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,4.5,0.0,1.1,0.0,0.0,10.1,2.1,0.0,0.0,0.0,0.0,1.0,0.0,2.9,0.0,1.8,0.0,19.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,28.0,0.0,1.0,4.7,0.0,42.0
2025-05-09 12:15:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,4.1,0.0,1.2,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,2.5,0.0,22.5
2025-05-09 12:30:00,0.0,0.1,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,4.1,0.0,0.2,0.0,0.0,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1.0,2.5,0.0,22.5
2025-05-09 12:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,4.1,0.1,1.8,0.0,1.3,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,13.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,25.0,0.0,2.0,5.0,0.0,25.0
2025-05-09 13:00:00,0.1,0.0,0.0,0.0,0.0,0.0,17.0,4.6,0.0,8.1,0.0,0.0,0.0,2.7,2.3,0.0,0.0,9.5,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,7.7,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.0,8.0,3.6,0.0,14.2
2025-05-09 13:15:00,0.1,0.0,0.0,0.0,0.0,0.0,17.0,3.2,0.0,2.1,0.0,4.1,0.0,2.2,0.0,5.0,0.0,10.5,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.0,6.1,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,9.0,5.0,0.0,27.0
2025-05-09 13:30:00,0.1,0.0,0.0,0.0,0.0,0.0,17.0,3.3,3.5,0.0,0.0,0.0,0.0,9.2,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,5.2,0.0,18.0,0.0,0.2,0.0,0.0,0.0,1.0,0.1,0.0,5.0,8.0,2.7,0.0,5.3
2025-05-09 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.6,6.7,0.0,0.0,4.1,1.2,9.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,5.0,0.0,17.0,0.0,0.7,0.0,0.0,0.0,0.0,1.0,1.4,4.0,8.0,5.0,0.0,10.0
2025-05-09 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,2.1,0.0,25.0,34.5,0.0,5.0,0.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,5.6,0.0,16.0,0.0,2.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,10.0,5.0,0.0
2025-05-09 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.5,1.1,0.0,25.0,0.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,4.6,0.0,16.0,0.1,2.3,0.0,0.0,0.0,1.0,0.1,2.3,0.0,7.0,10.0,10.0,0.0
2025-05-09 14:30:00,0.0,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,25.4,0.0,0.0,2.0,4.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2.7,0.0,16.0,0.0,2.2,0.0,0.0,0.0,1.0,0.0,4.2,0.0,7.0,0.0,10.0,0.0
2025-05-09 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,25.6,6.6,0.0,2.2,15.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.5,0.0,15.0,0.0,2.1,0.0,0.0,0.0,1.0,0.0,6.3,0.0,6.0,0.0,5.4,1.4
2025-05-09 15:00:00,0.0,0.7,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,4.1,25.0,4.9,0.0,2.0,0.0,23.9,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.4,0.0,0.0,0.0,2.0,0.0,18.0,0.0,10.0,20.0,20.0,0.0
2025-05-09 15:15:00,0.0,0.7,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,4.1,25.4,6.6,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,1.5,0.0,0.0,0.0,2.0,0.0,18.4,7.0,9.0,15.0,15.1,0.0
2025-05-09 15:30:00,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.0,3.1,0.0,0.0,4.1,25.0,66.8,0.5,0.0,0.0,11.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.7,0.0,0.0,0.0,3.0,0.0,15.2,6.0,12.0,0.0,11.6,0.3
2025-05-09 15:45:00,0.0,0.5,0.0,0.0,0.0,0.0,1.5,0.1,0.0,0.0,0.0,4.1,26.8,6.8,0.0,0.0,10.0,10.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.8,12.0,43.5,0.0,1.0,12.0,3.7,4.0,3.0,0.0,12.1,0.0
2025-05-09 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,0.0,0.0,3.2,0.0,17.1,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,1.9,0.0,0.0,0.0,1.0,0.0,0.0,0.1,10.1,7.5,0.0,0.0
2025-05-09 16:15:00,0.1,0.0,0.0,0.0,0.0,0.0,2.4,0.0,1.2,0.0,0.0,2.8,16.9,14.6,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,36.5,0.0,1.0,1.0,0.0,4.0,11.1,10.0,5.0,0.7
2025-05-09 16:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.1,0.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.3,0.0,3.0,26.1,0.0,0.0,0.0
