date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-10-24 12:00:00,107.49,107.49,107.49,103.0,103.0,29.92,103.0,103.0,105.0,86.34,86.34,87.96,29.92,33.4,4.2,4.2,29.92,4.2,4.2,29.92,37.0
2024-10-24 12:15:00,107.49,107.49,107.49,87.6,87.6,29.92,87.6,87.6,105.0,86.34,86.34,87.96,29.92,33.4,4.2,4.2,29.92,4.2,4.2,29.92,37.0
2024-10-24 12:30:00,107.49,107.49,107.49,83.22,83.22,12.05,83.22,83.22,105.0,86.34,86.34,127.01,29.92,33.4,4.2,4.2,29.92,4.2,4.2,29.92,37.0
2024-10-24 12:45:00,107.49,107.49,107.49,71.53,71.53,12.05,71.53,71.53,105.0,86.34,86.34,127.03,29.92,33.4,4.2,4.2,29.92,4.2,4.2,29.92,37.0
2024-10-24 13:00:00,122.15,122.15,122.15,91.4,91.4,7.19,91.4,91.4,86.01,81.54,81.54,97.52,29.6,33.2,4.9,4.9,29.6,4.9,4.9,29.6,38.32
2024-10-24 13:15:00,122.15,122.15,122.15,83.8,83.8,7.19,83.8,83.8,86.01,81.54,81.54,111.05,29.6,33.2,4.9,4.9,29.6,4.9,4.9,29.6,38.32
2024-10-24 13:30:00,122.15,122.15,122.15,76.49,76.49,25.35,76.49,76.49,86.01,81.54,81.54,140.01,29.6,33.2,4.9,4.9,29.6,4.9,4.9,29.6,38.32
2024-10-24 13:45:00,122.15,122.15,122.15,74.47,74.47,25.35,74.47,74.47,86.01,81.54,81.54,140.01,29.6,33.2,4.9,4.9,29.6,4.9,4.9,29.6,38.32
2024-10-24 14:00:00,140.01,140.01,140.01,70.61,70.61,10.01,70.61,70.61,90.13,81.61,81.61,140.02,29.7,33.15,0.99,0.99,29.7,0.99,0.99,29.7,38.48
2024-10-24 14:15:00,140.01,140.01,140.01,76.41,76.41,10.01,76.41,76.41,90.13,81.61,81.61,140.01,29.7,33.15,0.99,0.99,29.7,0.99,0.99,29.7,38.48
2024-10-24 14:30:00,140.01,140.01,140.01,85.41,85.41,0.01,85.41,85.41,90.13,81.61,81.61,140.01,29.7,33.15,0.99,0.99,29.7,0.99,0.99,29.7,38.48
2024-10-24 14:45:00,140.01,140.01,140.01,94.01,94.01,0.01,94.01,94.01,90.13,81.61,81.61,140.01,29.7,33.15,0.99,0.99,29.7,0.99,0.99,29.7,38.48
2024-10-24 15:00:00,136.0,136.0,136.0,76.73,19.0,5.39,76.73,76.73,97.97,91.68,91.68,149.05,29.8,33.7,4.9,4.9,29.8,4.9,4.9,29.8,82.05
2024-10-24 15:15:00,136.0,136.0,136.0,86.2,86.2,5.39,86.2,86.2,97.97,91.68,91.68,149.04,29.8,33.7,4.9,4.9,29.8,4.9,4.9,29.8,82.05
