date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2026-02-14 12:00:00,104.13,104.13,104.13,104.13,90.8,27.47,104.13,90.8,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13,104.13
2026-02-14 12:15:00,103.04,103.04,103.04,103.04,86.29,25.02,103.04,86.29,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.04
2026-02-14 12:30:00,102.04,102.04,102.04,102.04,88.69,19.14,102.04,88.69,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04
2026-02-14 12:45:00,94.93,102.79,102.79,102.79,87.66,28.37,102.79,87.66,102.79,102.79,102.79,94.93,102.79,102.79,102.79,92.26,102.79,92.26,92.26,102.79,102.79
2026-02-14 13:00:00,111.41,111.41,111.41,103.55,87.73,33.09,103.55,83.52,111.41,103.55,103.55,111.41,103.55,103.55,103.55,91.31,103.55,91.31,91.31,103.55,103.55
2026-02-14 13:15:00,102.56,102.56,102.56,102.56,86.86,19.3,102.56,86.86,102.56,102.56,102.56,102.56,102.56,102.56,102.56,76.5,102.56,76.5,76.5,102.56,102.56
2026-02-14 13:30:00,102.04,102.04,102.04,102.04,88.94,10.03,102.04,88.94,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04,102.04
2026-02-14 13:45:00,102.69,102.69,102.69,102.69,88.92,0.02,102.69,88.92,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69,102.69
2026-02-14 14:00:00,101.92,101.92,101.92,101.92,88.93,14.06,101.92,88.93,101.92,101.92,101.92,101.92,101.92,101.92,101.92,95.77,101.92,95.77,95.77,101.92,101.92
2026-02-14 14:15:00,102.03,102.03,102.03,102.03,88.96,21.06,102.03,88.96,102.03,102.03,102.03,102.03,102.03,102.03,102.03,75.9,102.03,75.9,75.9,102.03,102.03
2026-02-14 14:30:00,103.25,103.25,103.25,103.25,89.92,15.87,103.25,89.92,103.25,103.25,103.25,103.25,103.25,103.25,103.25,75.69,103.25,75.69,75.69,103.25,103.25
