date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-12-06 12:00:00,115.01,115.01,115.01,139.43,119.24,80.59,119.24,119.24,115.01,115.01,115.01,48.89,72.91,115.01,42.39,11.4,72.91,22.01,4.8,48.89,64.28
2024-12-06 12:15:00,115.01,115.01,115.01,134.23,114.73,80.59,114.73,114.73,115.01,115.01,115.01,48.89,72.91,115.01,42.39,11.4,72.91,22.01,4.8,48.89,64.28
2024-12-06 12:30:00,115.01,115.01,115.01,134.23,112.11,97.41,112.11,112.11,115.01,115.01,115.01,48.89,72.91,115.01,42.39,11.4,72.91,22.01,4.8,48.89,64.28
2024-12-06 12:45:00,115.01,115.01,115.01,139.41,113.95,97.41,113.95,113.95,115.01,115.01,115.01,48.89,72.91,115.01,42.39,11.4,72.91,22.01,4.8,48.89,64.28
2024-12-06 13:00:00,137.71,137.71,137.71,147.2,119.21,86.16,119.21,119.21,115.66,119.56,119.56,49.25,49.25,119.56,34.94,11.45,48.33,25.71,6.73,49.25,61.11
2024-12-06 13:15:00,137.71,137.71,137.71,127.1,118.46,86.16,118.46,118.46,115.66,119.56,119.56,49.25,49.25,119.56,34.94,11.45,48.33,25.71,6.73,49.25,61.11
2024-12-06 13:30:00,137.71,137.71,137.71,140.65,119.69,84.44,119.69,119.69,115.66,119.56,119.56,49.25,49.25,119.56,34.94,11.45,48.33,25.71,6.73,49.25,61.11
2024-12-06 13:45:00,137.71,137.71,137.71,135.89,120.89,84.44,120.89,120.89,115.66,119.56,119.56,49.25,49.25,119.56,34.94,11.45,48.33,25.71,6.73,49.25,61.11
2024-12-06 14:00:00,130.38,130.38,130.38,127.01,94.15,97.1,107.41,94.15,141.76,117.83,117.83,51.78,51.78,117.83,35.59,11.45,51.78,25.56,4.91,51.78,65.89
2024-12-06 14:15:00,130.38,130.38,130.38,140.37,112.41,97.1,112.41,112.41,141.76,117.83,117.83,51.78,51.78,117.83,35.59,11.45,51.78,25.56,4.91,51.78,65.89
2024-12-06 14:30:00,130.38,130.38,130.38,150.99,124.19,80.26,124.19,124.19,141.76,117.83,117.83,51.78,51.78,117.83,35.59,11.45,51.78,25.56,4.91,51.78,65.89
2024-12-06 14:45:00,130.38,130.38,130.38,171.11,127.29,80.26,127.29,127.29,141.76,117.83,117.83,51.78,51.78,117.83,35.59,11.45,51.78,25.56,4.91,51.78,65.89
2024-12-06 15:00:00,155.95,155.95,155.95,134.34,95.14,105.28,114.8,95.14,142.46,121.1,121.1,61.2,69.01,102.01,34.99,8.9,44.12,8.9,8.9,64.02,72.62
2024-12-06 15:15:00,155.95,155.95,155.95,147.03,115.41,105.28,115.41,115.41,142.46,121.1,121.1,61.2,69.01,102.01,34.99,8.9,44.12,8.9,8.9,64.02,72.62
2024-12-06 15:30:00,155.95,155.95,155.95,163.43,125.5,92.72,125.5,125.5,142.46,121.1,121.1,61.2,69.01,102.01,34.99,8.9,44.12,8.9,8.9,64.02,72.62
2024-12-06 15:45:00,155.95,155.95,155.95,179.0,102.0,92.72,128.68,102.0,142.46,121.1,121.1,61.2,69.01,102.01,34.99,8.9,44.12,8.9,8.9,64.02,72.62
2024-12-06 16:00:00,135.92,135.92,135.92,142.52,113.0,119.65,113.0,113.0,125.95,130.0,130.0,25.51,92.51,130.0,42.34,7.1,51.57,6.7,6.7,61.19,110.52
2024-12-06 16:15:00,135.92,135.92,135.92,154.78,126.3,119.65,126.3,126.3,125.95,130.0,130.0,25.51,92.51,130.0,42.34,7.1,51.57,6.7,6.7,61.19,110.52
2024-12-06 16:30:00,135.92,135.92,135.92,142.9,134.0,117.03,134.0,134.0,125.95,130.0,130.0,25.51,92.51,130.0,42.34,7.1,51.57,6.7,6.7,61.19,110.52
2024-12-06 16:45:00,135.92,135.92,135.92,161.48,146.71,117.03,146.71,146.71,125.95,130.0,130.0,25.51,92.51,130.0,42.34,7.1,51.57,6.7,6.7,61.19,110.52
2024-12-06 17:00:00,115.01,115.01,115.01,150.98,124.68,129.19,124.68,124.68,139.91,139.91,139.91,26.0,95.41,139.91,42.69,11.4,53.7,11.4,6.5,58.5,115.01
2024-12-06 17:15:00,115.01,115.01,115.01,143.65,136.23,129.19,136.23,136.23,139.91,139.91,139.91,26.0,95.41,139.91,42.69,11.4,53.7,11.4,6.5,58.5,115.01
2024-12-06 17:30:00,115.01,115.01,115.01,147.13,143.09,149.37,143.09,143.09,139.91,139.91,139.91,26.0,95.41,139.91,42.69,11.4,53.7,11.4,6.5,58.5,115.01
2024-12-06 17:45:00,115.01,115.01,115.01,155.64,155.64,149.37,155.64,155.64,139.91,139.91,139.91,26.0,95.41,139.91,42.69,11.4,53.7,11.4,6.5,58.5,115.01
2024-12-06 18:00:00,128.78,128.78,128.78,167.82,147.22,146.01,147.22,147.22,136.95,147.34,147.34,11.4,98.01,147.34,53.8,11.4,53.8,11.4,4.79,55.5,128.78
2024-12-06 18:15:00,128.78,128.78,128.78,163.52,144.79,146.01,144.79,144.79,136.95,147.34,147.34,11.4,98.01,147.34,53.8,11.4,53.8,11.4,4.79,55.5,128.78
2024-12-06 18:30:00,128.78,128.78,128.78,157.55,150.95,148.68,150.95,150.95,136.95,147.34,147.34,11.4,98.01,147.34,53.8,11.4,53.8,11.4,4.79,61.69,128.78
2024-12-06 18:45:00,128.78,128.78,128.78,146.4,146.4,148.68,146.4,146.4,136.95,147.34,147.34,11.4,98.01,147.34,53.8,11.4,53.8,11.4,4.79,61.69,128.78
2024-12-06 19:00:00,161.4,161.4,161.4,171.98,149.33,144.91,149.33,149.33,146.94,137.02,137.02,14.42,93.84,137.02,34.69,7.65,42.57,9.45,1.95,45.5,62.1
