date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-11-13 12:00:00,10.81,13.37,13.37,106.73,57.82,43.83,57.82,75.83,13.37,57.82,57.82,10.81,57.82,57.82,18.75,10.81,42.61,10.81,10.81,13.37,13.37
2025-11-13 12:15:00,12.93,29.95,29.95,104.19,60.01,46.99,60.01,74.12,44.54,60.01,29.95,12.93,63.19,63.19,19.37,12.93,45.41,12.93,12.93,29.95,29.95
2025-11-13 12:30:00,10.4,20.21,20.21,101.55,78.97,50.01,55.08,77.66,20.21,55.08,20.21,10.4,51.9,51.9,20.4,10.4,51.9,10.4,10.4,20.21,20.21
2025-11-13 12:45:00,10.3,50.0,50.0,100.62,93.7,45.08,57.01,84.39,50.0,57.01,50.0,10.3,57.01,57.01,20.45,10.3,57.01,10.3,10.3,50.0,50.0
2025-11-13 13:00:00,10.0,29.95,29.95,105.09,51.6,39.31,53.64,70.54,70.0,29.95,29.95,10.0,53.64,53.64,21.13,10.0,53.64,10.0,10.0,29.95,29.95
2025-11-13 13:15:00,10.0,38.7,38.7,102.38,59.04,31.97,59.04,71.99,61.39,38.7,38.7,10.0,59.04,59.04,20.48,10.0,59.04,10.0,10.0,38.7,38.7
2025-11-13 13:30:00,10.0,55.62,55.62,106.67,108.92,29.99,62.98,82.16,90.0,55.62,55.62,10.0,62.98,62.98,20.48,10.0,62.98,10.0,10.0,29.73,55.62
2025-11-13 13:45:00,63.41,63.41,63.41,104.18,95.9,30.0,64.55,95.32,89.99,63.41,63.41,10.0,64.55,64.55,24.51,10.0,64.55,10.0,10.0,31.55,63.41
2025-11-13 14:00:00,10.0,35.35,35.35,97.46,68.39,35.0,60.44,70.64,93.63,35.35,35.35,10.0,62.03,62.03,22.65,10.0,62.03,10.0,10.0,35.35,35.35
2025-11-13 14:15:00,40.0,40.0,40.0,113.31,52.2,35.0,65.99,80.03,114.67,41.92,40.0,10.0,64.4,64.4,26.38,10.0,64.4,10.0,10.0,40.0,40.0
2025-11-13 14:30:00,40.0,40.0,40.0,129.21,96.9,49.9,70.98,98.46,128.82,47.14,40.0,10.0,64.5,64.5,26.46,10.0,64.5,10.0,10.0,40.0,40.0
2025-11-13 14:45:00,43.33,43.33,43.33,140.02,112.55,49.9,82.71,98.86,115.47,53.29,43.33,10.0,64.0,64.0,26.41,10.0,64.0,10.0,10.0,43.33,43.33
2025-11-13 15:00:00,40.0,40.0,40.0,122.99,71.47,43.25,65.21,67.6,91.26,41.89,40.0,7.56,65.21,65.21,23.63,7.56,65.21,7.56,7.56,40.0,40.0
2025-11-13 15:15:00,40.16,40.16,40.16,129.14,63.0,40.67,80.0,79.2,123.0,40.16,40.16,7.58,66.0,66.0,23.98,7.58,66.0,7.58,7.58,40.16,40.16
2025-11-13 15:30:00,40.23,40.23,40.23,156.23,132.43,44.6,93.84,103.85,114.5,40.23,40.23,7.05,66.64,66.64,23.93,7.05,66.64,7.05,7.05,40.23,40.23
2025-11-13 15:45:00,40.25,40.25,40.25,179.67,127.5,46.18,104.37,119.21,130.04,40.25,40.25,6.87,67.43,67.43,24.23,6.87,67.43,6.87,6.87,40.25,40.25
2025-11-13 16:00:00,29.95,29.95,29.95,162.95,115.5,26.0,79.96,71.87,114.97,29.95,29.95,7.39,67.43,67.43,26.91,7.39,67.43,7.39,7.39,29.95,29.95
2025-11-13 16:15:00,40.0,40.0,40.0,185.0,81.61,35.0,92.91,97.47,97.34,47.14,40.0,6.89,68.2,68.2,27.04,6.89,68.2,6.89,6.89,40.0,40.0
2025-11-13 16:30:00,44.91,44.91,44.91,236.87,49.5,30.78,99.0,112.98,112.65,47.14,44.91,6.79,69.0,69.0,22.5,6.79,69.0,6.79,6.79,44.91,44.91
2025-11-13 16:45:00,45.1,45.1,45.1,254.05,103.24,31.99,103.24,140.53,115.0,67.87,45.1,6.77,67.87,67.87,22.5,6.77,67.87,6.77,6.77,45.1,45.1
2025-11-13 17:00:00,30.0,30.0,30.0,166.21,127.16,13.88,102.0,105.6,98.0,71.69,30.0,6.22,71.69,71.69,27.1,6.22,67.11,6.22,6.22,30.0,30.0
2025-11-13 17:15:00,35.67,35.67,35.67,180.58,102.45,22.5,111.98,102.45,114.88,73.26,63.41,6.01,73.26,73.26,28.36,6.01,69.06,6.01,6.01,35.67,35.67
2025-11-13 17:30:00,35.67,35.67,35.67,198.55,116.28,30.4,114.12,116.28,91.7,78.23,35.67,6.1,72.59,72.59,27.03,6.1,67.95,6.1,6.1,35.67,35.67
2025-11-13 17:45:00,33.74,33.74,33.74,262.66,118.11,33.3,117.9,118.11,111.6,72.66,35.71,6.01,72.66,72.66,26.52,6.01,67.95,6.01,6.01,33.74,33.74
2025-11-13 18:00:00,34.23,34.23,34.23,206.48,122.95,30.0,111.01,122.95,118.18,111.01,55.0,5.51,73.46,76.65,27.41,5.51,64.48,5.51,5.51,34.23,34.23
2025-11-13 18:15:00,33.78,33.78,33.78,174.2,119.34,33.83,110.01,119.34,97.28,110.01,33.78,5.91,73.43,76.65,26.4,5.91,64.33,5.91,5.91,33.78,33.78
2025-11-13 18:30:00,32.96,32.96,32.96,227.99,119.35,41.37,113.03,119.35,85.13,113.03,32.96,5.82,73.36,76.65,26.24,5.82,64.28,5.82,5.82,32.96,32.96
