date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-12-05 12:00:00,172.5,172.5,172.5,146.32,134.44,112.48,99.19,99.19,191.8,80.65,88.5,80.65,65.99,65.99,65.99,8.35,65.99,3.48,3.45,80.65,80.65
2024-12-05 12:15:00,172.5,172.5,172.5,136.95,90.51,112.48,90.51,90.51,191.8,80.65,88.5,80.65,65.99,65.99,65.99,8.35,65.99,3.43,3.45,80.65,80.65
2024-12-05 12:30:00,172.5,172.5,172.5,137.99,143.98,122.14,86.35,73.96,191.8,80.65,88.5,80.65,65.99,65.99,65.99,8.35,65.99,3.48,3.45,80.65,80.65
2024-12-05 12:45:00,172.5,172.5,172.5,143.1,100.3,122.14,84.84,79.96,191.8,80.65,88.5,80.65,65.99,65.99,65.99,8.35,65.99,3.43,3.45,80.65,80.65
2024-12-05 13:00:00,177.57,177.57,177.57,129.66,129.0,124.04,93.01,77.5,194.9,81.99,87.5,81.99,60.41,60.41,54.15,8.35,54.15,3.69,3.7,81.99,81.99
2024-12-05 13:15:00,177.57,177.57,177.57,113.7,119.07,124.04,91.62,87.0,194.9,81.99,87.5,81.99,60.41,60.41,54.15,8.35,54.15,3.69,3.7,81.99,81.99
2024-12-05 13:30:00,177.57,177.57,177.57,113.8,115.91,102.16,87.8,87.8,194.9,81.99,87.5,81.99,60.41,60.41,54.15,8.35,54.15,3.74,3.7,81.99,81.99
2024-12-05 13:45:00,177.57,177.57,177.57,134.84,88.41,102.16,88.41,88.41,194.9,81.99,87.5,81.99,60.41,60.41,54.15,8.35,54.15,3.69,3.7,81.99,81.99
2024-12-05 14:00:00,179.15,179.15,179.15,100.1,104.5,116.96,84.15,64.0,239.23,70.5,80.0,80.0,49.01,51.29,25.98,9.5,49.01,9.5,1.2,80.0,80.0
2024-12-05 14:15:00,179.15,179.15,179.15,129.71,129.42,116.96,89.48,78.33,239.23,70.5,80.0,80.0,49.01,51.29,25.98,9.5,49.01,9.5,1.2,80.0,80.0
2024-12-05 14:30:00,179.15,179.15,179.15,132.18,97.99,117.66,97.99,97.0,239.23,70.5,80.0,80.0,49.01,51.29,25.98,9.5,49.01,9.5,1.2,80.0,80.0
2024-12-05 14:45:00,179.15,179.15,179.15,165.81,163.5,117.66,103.91,103.91,239.23,70.5,80.0,80.0,49.01,51.29,25.98,9.5,49.01,9.5,1.2,80.0,80.0
2024-12-05 15:00:00,176.61,176.61,176.61,106.5,87.2,112.29,87.2,70.95,179.98,63.5,79.1,79.1,47.02,53.61,25.67,9.58,47.02,9.6,1.22,79.1,75.39
2024-12-05 15:15:00,176.61,176.61,176.61,152.59,137.38,112.29,91.38,87.0,179.98,63.5,79.1,79.1,47.02,53.61,25.67,9.58,47.02,9.55,1.22,79.1,90.31
