date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-01-23 12:00:00,120.55,120.55,120.55,179.13,160.0,88.05,88.05,110.0,108.07,78.53,78.53,90.62,78.53,78.53,78.53,12.39,78.53,79.21,78.53,78.53,78.53
2025-01-23 12:15:00,120.55,120.55,120.55,174.93,116.29,78.28,78.28,76.0,108.07,78.53,78.53,90.62,78.53,78.53,78.53,12.39,78.53,79.06,78.53,78.53,78.53
2025-01-23 12:30:00,120.55,120.55,120.55,129.83,75.0,75.49,75.49,65.42,108.07,78.53,78.53,90.62,78.53,78.53,78.53,12.39,78.53,77.01,78.53,78.53,78.53
2025-01-23 12:45:00,120.55,120.55,120.55,130.21,71.59,72.31,72.31,62.71,108.07,78.53,78.53,90.62,78.53,78.53,78.53,12.39,78.53,78.86,78.53,78.53,78.53
2025-01-23 13:00:00,122.6,122.6,122.6,162.94,142.0,82.95,90.25,106.26,115.06,73.04,82.34,122.6,73.04,73.04,49.18,11.6,73.04,33.36,49.18,73.04,82.34
2025-01-23 13:15:00,122.6,122.6,122.6,135.65,104.1,38.01,87.32,104.1,115.06,73.04,82.34,122.6,73.04,73.04,49.18,11.6,73.04,33.31,49.18,73.04,82.34
2025-01-23 13:30:00,122.6,122.6,122.6,152.97,50.0,50.0,82.75,50.0,115.06,73.04,82.34,122.6,73.04,73.04,49.18,11.6,73.04,33.36,49.18,73.04,82.34
2025-01-23 13:45:00,122.6,122.6,122.6,145.0,31.8,31.8,84.49,31.8,115.06,73.04,82.34,122.6,73.04,73.04,49.18,11.6,73.04,33.31,49.18,73.04,82.34
2025-01-23 14:00:00,115.06,115.06,115.06,126.87,73.13,73.13,81.52,81.52,115.06,69.67,73.24,115.06,64.85,64.85,54.06,11.55,64.85,26.01,37.39,69.68,73.24
2025-01-23 14:15:00,115.06,115.06,115.06,126.87,40.07,40.07,84.13,84.13,115.06,69.67,73.24,115.06,64.85,64.85,54.06,11.55,64.85,25.96,37.39,69.63,73.24
2025-01-23 14:30:00,115.06,115.06,115.06,139.92,27.39,27.39,87.31,87.31,115.06,69.67,73.24,115.06,64.85,64.85,54.06,11.55,64.85,26.01,37.39,69.68,73.24
2025-01-23 14:45:00,115.06,115.06,115.06,152.3,41.01,41.01,97.0,116.0,115.06,69.67,73.24,115.06,64.85,64.85,54.06,11.55,64.85,25.96,37.39,69.68,73.24
2025-01-23 15:00:00,109.99,109.99,109.99,122.92,85.27,58.84,85.27,85.27,109.99,65.2,65.2,65.2,45.53,65.2,33.09,11.7,45.53,32.86,33.09,65.2,65.2
2025-01-23 15:15:00,109.99,109.99,109.99,122.92,70.0,39.7,89.11,70.0,109.99,65.2,65.2,65.2,45.53,65.2,33.09,11.7,45.53,32.81,33.09,65.2,65.2
2025-01-23 15:30:00,109.99,109.99,109.99,141.51,99.21,38.95,99.21,99.21,109.99,65.2,65.2,65.2,45.53,65.2,33.09,11.7,45.53,32.86,33.09,65.2,65.2
2025-01-23 15:45:00,109.99,109.99,109.99,155.03,116.97,55.01,116.97,116.97,109.99,65.2,65.2,65.2,45.53,65.2,33.09,11.7,45.53,32.86,33.09,65.2,65.2
2025-01-23 16:00:00,114.18,114.18,114.18,122.92,39.98,39.98,77.94,49.87,114.18,79.0,87.38,79.0,79.0,79.0,65.4,11.7,79.0,26.06,33.5,79.0,87.38
2025-01-23 16:15:00,114.18,114.18,114.18,131.5,63.0,63.0,88.04,76.0,114.18,79.0,87.38,79.0,79.0,79.0,65.4,11.7,79.0,26.06,33.5,79.0,87.38
2025-01-23 16:30:00,114.18,114.18,114.18,159.57,43.31,43.31,110.6,110.6,114.18,79.0,87.38,79.0,79.0,79.0,65.4,11.7,79.0,26.01,33.5,79.0,87.38
2025-01-23 16:45:00,114.18,114.18,114.18,162.04,100.69,100.69,113.83,100.69,114.18,79.0,87.38,79.0,79.0,79.0,65.4,11.7,79.0,26.06,33.5,79.0,87.38
2025-01-23 17:00:00,118.62,118.62,118.62,138.26,36.8,36.8,100.01,71.0,118.62,85.53,100.65,85.53,82.57,82.57,64.12,11.65,82.14,22.56,29.16,85.53,100.65
2025-01-23 17:15:00,118.62,118.62,118.62,162.57,58.0,91.63,110.01,93.0,118.62,85.53,100.65,85.53,82.57,82.57,64.12,11.65,82.14,22.51,29.16,85.53,100.65
2025-01-23 17:30:00,118.62,118.62,118.62,165.54,65.6,65.6,116.17,116.17,118.62,85.53,100.65,85.53,82.57,82.57,64.12,11.65,82.14,22.51,29.16,85.53,100.65
2025-01-23 17:45:00,118.62,118.62,118.62,162.57,122.62,146.0,122.62,122.62,118.62,85.53,100.65,85.53,82.57,82.57,64.12,11.65,82.14,22.51,29.16,85.53,100.65
2025-01-23 18:00:00,116.84,116.84,116.84,148.44,188.0,118.0,118.0,118.0,121.49,80.54,87.75,80.54,73.83,73.83,59.95,19.23,59.95,18.43,25.04,80.54,80.54
2025-01-23 18:15:00,116.84,116.84,116.84,139.96,88.0,112.0,112.0,88.0,121.49,80.54,87.75,80.54,73.83,73.83,59.95,19.23,59.95,21.7,25.04,80.54,80.54
2025-01-23 18:30:00,116.84,116.84,116.84,141.54,88.0,122.9,122.9,88.0,121.49,80.54,87.75,80.54,73.83,73.83,59.95,19.23,59.95,18.38,25.04,80.54,80.54
2025-01-23 18:45:00,116.84,116.84,116.84,138.26,65.0,115.1,115.1,65.0,121.49,80.54,87.75,80.54,73.83,73.83,59.95,19.23,59.95,18.43,25.04,80.54,80.54
2025-01-23 19:00:00,106.66,106.66,106.66,156.03,185.0,116.99,116.99,108.0,115.38,72.79,79.35,106.66,60.49,60.49,48.95,19.25,48.95,19.23,22.7,72.79,72.82
2025-01-23 19:15:00,106.66,106.66,106.66,158.5,135.0,111.01,111.01,77.0,115.38,72.79,79.35,106.66,60.49,60.49,48.95,19.25,48.95,19.28,22.7,72.79,72.77
2025-01-23 19:30:00,106.66,106.66,106.66,152.66,65.0,103.59,103.59,73.0,115.38,72.79,79.35,106.66,60.49,60.49,48.95,19.25,48.95,19.28,22.7,72.79,72.77
2025-01-23 19:45:00,106.66,106.66,106.66,119.17,21.0,94.01,94.01,67.0,115.38,72.79,79.35,106.66,60.49,60.49,48.95,19.25,48.95,19.23,22.7,72.79,72.82
2025-01-23 20:00:00,95.91,95.91,95.91,175.0,167.7,110.02,110.02,125.0,99.56,65.75,65.75,95.91,42.75,42.75,42.21,19.25,42.75,19.27,20.69,58.71,58.64
2025-01-23 20:15:00,95.91,95.91,95.91,153.5,104.0,91.03,91.03,85.0,99.56,65.75,65.75,95.91,42.75,42.75,42.21,19.25,42.75,19.22,20.69,58.71,58.69
2025-01-23 20:30:00,95.91,95.91,95.91,142.3,38.0,87.0,87.0,66.96,99.56,65.75,65.75,95.91,42.75,42.75,42.21,19.25,42.75,19.27,20.69,58.71,58.69
2025-01-23 20:45:00,95.91,95.91,95.91,110.13,-4.0,77.67,77.67,66.0,99.56,65.75,65.75,95.91,42.75,42.75,42.21,19.25,42.75,19.22,20.69,58.71,58.79
2025-01-23 21:00:00,87.12,87.12,87.12,145.0,94.0,94.0,94.0,111.0,92.23,50.26,54.55,87.12,39.92,39.92,39.92,17.16,39.92,17.11,22.48,44.3,44.25
2025-01-23 21:15:00,87.12,87.12,87.12,129.7,78.8,78.8,78.8,82.0,92.23,55.97,54.55,87.12,39.92,39.92,39.92,17.16,39.92,17.21,22.48,44.3,44.25
2025-01-23 21:30:00,87.12,87.12,87.12,122.16,75.0,81.13,81.13,56.32,92.23,55.97,54.55,87.12,39.92,39.92,39.92,17.16,39.92,17.11,22.48,44.3,44.35
2025-01-23 21:45:00,87.12,87.12,87.12,120.48,35.71,63.63,63.63,53.0,92.23,55.97,54.55,87.12,39.92,39.92,39.92,17.16,39.92,17.21,22.48,44.3,44.35
2025-01-23 22:00:00,80.0,80.0,80.0,158.22,160.0,89.6,89.6,111.0,89.85,37.75,43.75,80.0,37.75,37.75,23.8,17.96,36.27,17.91,23.8,29.06,29.06
2025-01-23 22:15:00,80.0,80.0,80.0,141.07,64.8,74.8,74.8,76.0,89.85,37.75,43.75,80.0,37.75,37.75,23.8,17.96,36.27,18.01,23.8,29.06,29.06
2025-01-23 22:30:00,80.0,80.0,80.0,117.7,78.0,82.01,82.01,62.0,89.85,37.75,43.75,80.0,37.75,37.75,23.8,17.96,36.27,18.01,23.8,29.06,29.06
2025-01-23 22:45:00,80.0,80.0,80.0,91.29,49.61,71.79,71.79,40.0,89.85,37.75,43.75,80.0,37.75,37.75,23.8,17.96,36.27,17.91,23.8,29.06,29.06
2025-01-23 23:00:00,86.35,86.35,86.35,141.0,174.0,81.01,81.01,118.0,92.53,40.2,43.13,33.85,30.53,37.51,20.1,11.35,30.53,20.1,20.1,26.64,35.14
2025-01-23 23:15:00,86.35,86.35,86.35,136.67,120.0,63.59,63.59,70.0,92.53,40.2,43.13,33.85,30.53,37.51,20.1,11.35,30.53,20.1,20.1,26.64,35.24
2025-01-23 23:30:00,86.35,86.35,86.35,115.07,74.0,74.32,74.32,47.0,92.53,40.2,43.13,33.85,30.53,37.51,20.1,11.35,30.53,20.1,20.1,26.64,35.24
2025-01-23 23:45:00,80.0,80.0,80.0,92.0,-23.9,56.53,56.53,27.0,92.53,40.2,43.13,33.85,30.53,37.51,20.1,11.35,30.53,20.1,20.1,26.64,35.29
2025-01-24 12:00:00,54.96,54.96,54.96,127.84,80.1,80.1,38.67,80.1,95.35,23.75,23.75,54.96,31.17,31.17,29.0,5.55,31.17,15.87,29.0,31.17,31.17
2025-01-24 12:15:00,54.96,54.96,54.96,80.35,40.1,40.1,33.82,40.1,95.35,23.75,23.75,54.96,31.17,31.17,29.0,5.55,31.17,15.87,29.0,31.17,31.17
2025-01-24 12:30:00,54.96,54.96,54.96,91.55,63.0,84.12,33.05,63.0,95.35,23.75,23.75,54.96,31.17,31.17,29.0,5.55,31.17,15.87,29.0,31.17,31.17
2025-01-24 12:45:00,54.96,54.96,54.96,98.7,34.4,34.4,19.15,34.4,95.35,23.75,23.75,54.96,31.17,31.17,29.0,5.55,31.17,15.87,29.0,31.17,31.17
2025-01-24 13:00:00,55.0,55.0,55.0,102.17,43.02,83.95,43.02,58.0,94.74,22.0,34.5,50.33,30.8,30.8,30.8,5.46,30.8,17.24,28.17,30.8,30.8
2025-01-24 13:15:00,55.0,55.0,55.0,107.94,-7.95,39.2,38.91,46.0,94.74,22.0,34.5,50.33,30.8,30.8,30.8,5.46,30.8,17.24,28.17,30.8,30.8
2025-01-24 13:30:00,55.0,55.0,55.0,97.65,40.92,79.25,40.92,54.0,94.74,22.0,34.5,50.33,30.8,30.8,30.8,5.46,30.8,17.24,28.17,30.8,30.8
2025-01-24 13:45:00,55.0,55.0,55.0,112.08,29.6,29.6,24.97,48.92,94.74,22.0,34.5,50.33,30.8,30.8,30.8,5.46,30.8,17.24,28.17,30.8,30.8
2025-01-24 14:00:00,55.0,55.0,55.0,94.69,51.4,58.16,28.56,51.4,94.09,16.5,30.08,47.67,30.08,30.08,11.94,3.8,30.08,16.71,25.31,30.13,30.09
2025-01-24 14:15:00,55.0,55.0,55.0,113.19,44.44,44.44,32.37,44.44,94.09,16.5,30.08,47.67,30.08,30.08,11.94,3.8,30.08,16.71,25.31,30.08,30.09
2025-01-24 14:30:00,55.0,55.0,55.0,131.29,62.4,62.4,42.0,62.4,94.09,16.5,30.08,47.67,30.08,30.08,11.94,3.8,30.08,16.71,25.31,30.07,30.08
2025-01-24 14:45:00,55.0,55.0,55.0,131.89,63.0,63.0,42.36,71.0,94.09,16.5,30.08,47.67,30.08,30.08,11.94,3.8,30.08,16.71,25.31,30.05,30.07
2025-01-24 15:00:00,99.62,99.62,99.62,110.81,-44.0,42.79,38.08,40.0,99.62,14.75,43.0,49.78,33.27,33.27,10.94,3.8,33.27,15.86,23.69,23.69,23.69
2025-01-24 15:15:00,99.62,99.62,99.62,118.72,57.0,42.8,47.99,57.0,99.62,14.75,43.0,49.78,33.27,33.27,10.94,3.8,33.27,15.86,23.69,23.69,23.69
2025-01-24 15:30:00,99.62,99.62,99.62,142.83,81.21,56.2,52.91,81.21,99.62,14.75,43.0,49.78,33.27,33.27,10.94,3.8,33.27,15.86,23.69,23.69,23.69
2025-01-24 15:45:00,99.62,99.62,99.62,158.09,97.11,88.81,55.69,97.11,99.62,14.75,43.0,49.78,33.27,33.27,10.94,3.8,33.27,15.86,23.69,23.69,23.69
2025-01-24 16:00:00,110.0,110.0,110.0,128.0,-20.0,49.84,42.0,49.0,110.0,11.0,48.69,23.42,30.83,30.83,11.42,3.8,30.83,16.38,23.42,23.42,23.42
2025-01-24 16:15:00,110.0,110.0,110.0,155.0,-11.0,64.19,53.27,72.0,110.0,11.0,46.73,23.42,30.83,30.83,11.42,3.8,30.83,16.38,23.42,23.42,23.42
2025-01-24 16:30:00,110.0,110.0,110.0,158.1,160.45,57.18,57.18,78.0,110.0,11.0,46.73,23.42,30.83,30.83,11.42,3.8,30.83,16.38,23.42,23.42,23.42
2025-01-24 16:45:00,110.0,110.0,110.0,160.97,289.0,71.02,71.02,107.0,110.0,11.0,46.73,23.42,30.83,30.83,11.42,3.8,30.83,16.38,23.42,23.42,23.42
2025-01-24 17:00:00,103.61,103.61,103.61,140.26,-23.22,52.9,52.26,67.0,103.61,20.87,20.87,44.86,31.47,31.47,12.36,3.3,31.47,13.01,20.87,20.87,20.87
2025-01-24 17:15:00,103.61,103.61,103.61,161.6,71.9,71.9,71.9,83.0,103.61,20.87,20.87,44.86,31.47,31.47,12.36,3.3,31.47,13.01,20.87,20.87,20.87
2025-01-24 17:30:00,103.61,103.61,103.61,162.25,82.68,82.68,82.68,113.25,103.61,20.87,20.87,44.86,31.47,31.47,12.36,3.3,31.47,13.01,20.87,20.87,20.87
