date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2026-05-03 12:00:00,16.49,16.49,16.49,-7.07,41.52,0.03,0.03,16.49,15.87,16.49,16.49,16.49,56.8,56.8,16.49,16.49,91.45,16.49,16.49,16.49,16.49
2026-05-03 12:15:00,19.27,19.27,19.27,-7.41,27.08,-0.01,-0.01,27.08,21.0,27.08,19.27,19.27,56.8,56.8,19.27,19.27,88.0,19.27,19.27,19.27,19.27
2026-05-03 12:30:00,19.03,19.03,19.03,-12.52,37.05,-12.52,-12.52,37.05,15.66,37.05,19.03,19.03,37.05,37.05,19.03,19.03,86.9,19.03,19.03,19.03,19.03
2026-05-03 12:45:00,21.45,21.45,21.45,-13.82,29.63,-13.82,-13.82,29.63,3.47,29.63,21.45,21.45,31.43,31.43,21.45,21.45,86.1,21.45,21.45,21.45,21.45
2026-05-03 13:00:00,22.06,-10.56,-10.56,-11.62,25.87,-0.01,-9.36,25.87,-1.1,25.87,22.06,22.06,60.63,60.63,22.06,22.06,94.3,22.06,22.06,22.06,22.06
2026-05-03 13:15:00,20.52,-11.04,-11.04,-13.23,26.68,-1.65,-12.57,26.68,4.65,26.68,20.52,20.52,63.92,63.92,20.52,20.52,94.3,20.52,20.52,20.52,20.52
2026-05-03 13:30:00,21.02,-11.47,-11.47,-16.56,31.37,-0.71,-12.34,31.37,12.0,31.37,21.02,21.02,64.53,64.53,21.02,21.02,94.3,21.02,21.02,21.02,21.02
2026-05-03 13:45:00,20.82,-11.93,-11.93,-16.76,28.8,-4.51,-14.93,28.8,4.45,28.8,20.82,20.82,64.41,64.41,20.82,20.82,94.0,20.82,20.82,20.82,20.82
2026-05-03 14:00:00,21.54,-13.46,-13.46,-13.46,34.9,-0.07,-13.46,34.9,-0.58,34.9,21.54,21.54,58.8,58.8,21.54,21.54,85.3,21.54,21.54,21.54,21.54
2026-05-03 14:15:00,24.94,-14.18,-14.18,-14.18,30.85,-1.04,-14.18,30.85,-9.9,30.85,24.94,24.94,58.42,58.42,24.94,24.94,84.15,24.94,24.94,24.94,24.94
2026-05-03 14:30:00,25.77,-10.3,-10.3,-10.3,26.52,-1.51,-9.13,26.52,-8.99,26.52,25.77,25.77,50.0,50.0,50.0,25.77,84.3,25.77,25.77,25.77,25.77
2026-05-03 14:45:00,27.71,-13.05,-13.05,-13.05,34.21,-4.35,-4.35,34.21,-13.05,34.21,27.71,27.71,35.16,35.16,27.71,27.71,84.05,27.71,27.71,27.71,27.71
2026-05-03 15:00:00,16.81,-13.83,-13.83,-13.83,29.19,-0.82,-0.82,29.19,-5.16,29.19,16.81,16.81,38.46,38.46,16.81,16.81,85.0,16.81,16.81,16.81,16.81
2026-05-03 15:15:00,24.07,-9.77,-9.77,-9.77,32.75,-0.82,-0.82,32.75,-1.79,32.75,24.07,24.07,50.66,50.66,24.07,24.07,84.7,24.07,24.07,24.07,24.07
2026-05-03 15:30:00,30.22,30.22,30.22,-1.0,39.19,-0.07,-0.07,39.19,5.67,39.19,30.22,30.22,56.73,56.73,30.22,30.22,84.05,30.22,30.22,30.22,30.22
2026-05-03 15:45:00,37.4,37.4,37.4,0.27,49.64,0.27,0.27,49.64,12.02,49.64,37.4,37.4,68.33,68.33,37.4,37.4,68.33,37.4,37.4,37.4,37.4
2026-05-03 16:00:00,14.81,14.81,14.81,0.61,37.19,0.61,0.61,37.19,17.71,37.19,14.81,14.81,37.19,37.19,27.8,27.8,37.19,14.81,14.81,14.81,14.81
2026-05-03 16:15:00,29.92,29.92,29.92,0.0,45.61,0.0,0.0,63.99,17.93,63.99,29.92,29.92,63.99,63.99,29.92,29.92,63.99,29.92,29.92,29.92,29.92
