date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-08-29 12:00:00,90.99,90.99,90.99,54.22,23.5,-15.0,54.22,23.5,150.92,90.99,90.99,90.99,90.99,90.99,13.0,13.0,48.89,90.99,90.99,90.99,90.99
2025-08-29 12:15:00,134.97,134.97,134.97,43.24,-2.81,-15.0,43.24,-2.81,149.7,85.77,85.77,134.97,85.77,85.77,13.0,13.0,48.89,85.77,85.77,85.77,85.77
2025-08-29 12:30:00,85.24,85.24,85.24,20.91,-3.18,-15.0,20.91,-3.18,145.12,85.24,85.24,85.24,85.24,85.24,8.71,8.71,48.88,85.24,85.24,85.24,85.24
2025-08-29 12:45:00,80.78,80.78,80.78,2.99,2.99,-15.62,2.99,2.99,137.9,80.1,80.1,80.78,80.1,80.1,8.71,8.71,48.88,80.1,80.1,80.1,80.1
2025-08-29 13:00:00,85.88,85.88,85.88,29.41,5.11,-15.0,29.41,5.11,133.36,85.88,85.88,85.88,85.88,85.88,15.2,15.2,41.09,76.81,76.81,85.88,85.88
2025-08-29 13:15:00,77.56,77.56,77.56,24.0,24.0,-15.0,24.0,24.0,131.7,77.56,77.56,77.56,77.56,77.56,15.2,15.2,41.09,76.81,76.81,77.56,77.56
2025-08-29 13:30:00,102.74,69.56,102.74,20.0,20.0,-18.12,20.0,20.0,129.28,69.56,69.56,102.74,69.56,69.56,9.26,9.26,41.09,69.56,69.56,69.56,69.56
2025-08-29 13:45:00,99.22,63.84,99.22,13.37,13.37,-20.0,13.37,13.37,126.22,63.84,63.84,99.22,63.84,63.84,9.26,9.26,63.84,53.68,53.68,63.84,63.84
2025-08-29 14:00:00,105.15,64.09,105.15,12.79,12.79,-15.0,12.79,12.79,116.7,64.09,64.09,105.15,64.09,64.09,11.6,11.6,64.09,64.09,64.09,64.09,64.09
2025-08-29 14:15:00,105.16,64.09,105.16,22.47,22.47,-15.62,22.47,22.47,116.7,64.09,64.09,105.16,64.09,64.09,8.36,8.36,64.09,64.09,64.09,64.09,64.09
2025-08-29 14:30:00,105.03,73.76,105.03,36.36,27.47,-19.99,36.36,36.36,116.72,73.76,73.76,105.03,73.76,73.76,8.36,8.36,43.74,73.76,73.76,73.76,73.76
2025-08-29 14:45:00,102.44,76.96,102.44,51.95,17.03,-20.0,51.95,51.95,116.72,76.96,76.96,102.44,76.96,76.96,8.36,8.36,43.74,76.96,76.96,76.96,76.96
2025-08-29 15:00:00,110.19,75.1,89.95,34.67,34.67,-10.62,34.67,34.67,90.24,75.1,75.1,110.19,75.1,75.1,8.36,8.36,75.1,70.71,70.71,75.1,75.1
2025-08-29 15:15:00,110.04,52.07,108.28,13.19,-7.77,-10.37,52.07,52.07,90.22,52.07,52.07,110.04,52.07,52.07,8.36,8.36,52.07,52.07,52.07,52.07,52.07
2025-08-29 15:30:00,110.05,110.05,110.05,61.44,56.78,-10.62,61.44,61.44,90.24,61.44,61.44,110.05,61.44,61.44,8.36,8.36,61.44,61.44,61.44,61.44,61.44
2025-08-29 15:45:00,106.06,83.4,93.0,83.4,83.4,-10.62,83.4,83.4,126.34,83.4,83.4,106.06,83.4,83.4,8.36,8.36,48.54,83.29,83.29,83.4,83.4
2025-08-29 16:00:00,120.07,120.07,120.07,52.38,9.51,-14.0,52.38,52.38,89.24,52.38,52.38,120.07,52.38,52.38,16.93,16.93,52.38,52.38,52.38,52.38,52.38
2025-08-29 16:15:00,120.19,120.19,120.19,68.67,23.81,-14.0,68.67,68.67,90.8,68.67,68.67,120.19,68.67,68.67,3.68,3.68,68.67,68.1,68.1,68.67,68.67
2025-08-29 16:30:00,113.28,113.28,113.28,87.99,87.99,-10.07,87.99,87.99,95.88,87.99,87.99,113.28,87.99,87.99,3.66,3.66,49.44,87.06,87.06,87.99,87.99
2025-08-29 16:45:00,120.23,120.23,120.23,99.09,99.09,-5.8,99.09,99.09,114.88,99.09,99.09,120.23,99.09,99.09,12.46,3.64,49.44,91.8,91.8,99.09,99.09
2025-08-29 17:00:00,120.3,120.3,120.3,66.25,66.25,-5.15,66.25,66.25,89.76,66.25,66.25,120.3,66.25,66.25,38.27,3.11,66.25,53.3,53.3,66.25,66.25
2025-08-29 17:15:00,109.68,109.68,109.68,85.02,85.02,-2.1,85.02,85.02,89.77,85.02,85.02,109.68,85.02,85.02,38.28,3.09,49.69,50.57,50.57,85.02,85.02
2025-08-29 17:30:00,120.43,120.43,120.43,102.16,100.01,-3.07,100.01,100.01,107.12,100.01,102.16,120.43,93.71,100.01,35.56,3.08,49.69,54.07,54.07,93.71,102.16
2025-08-29 17:45:00,134.73,134.73,134.73,134.73,119.24,0.0,119.24,119.24,117.14,119.24,134.73,134.73,113.17,119.24,54.07,3.06,54.07,54.07,54.07,93.71,134.73
2025-08-29 18:00:00,89.57,89.57,89.57,84.64,45.61,-7.0,84.64,84.64,142.05,84.64,89.57,89.57,84.64,84.64,52.97,2.97,84.64,52.97,52.97,84.64,89.57
2025-08-29 18:15:00,129.96,129.96,129.96,100.0,37.54,-5.0,100.0,91.5,142.05,100.0,123.51,129.96,91.5,91.5,52.95,2.96,52.95,52.95,52.95,91.5,123.51
2025-08-29 18:30:00,154.82,154.82,154.82,101.95,71.09,20.79,104.51,99.09,154.82,104.51,140.0,127.74,99.09,99.09,52.91,2.95,52.91,55.8,52.91,99.09,140.0
2025-08-29 18:45:00,206.48,206.48,206.48,129.92,114.16,44.5,129.92,100.11,173.48,129.92,147.38,135.62,100.11,100.11,49.17,2.95,49.69,49.17,49.17,100.11,147.38
2025-08-29 19:00:00,165.26,165.26,165.26,111.99,93.27,9.24,111.99,93.27,165.26,111.99,94.53,103.23,93.27,93.27,53.71,2.99,53.71,53.71,53.71,93.27,94.53
2025-08-29 19:15:00,183.23,183.23,183.23,100.99,103.19,41.5,116.88,103.19,183.23,116.88,116.88,103.23,103.19,103.19,36.76,2.99,47.89,36.76,36.76,103.19,116.88
