date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-07-18 12:00:00,31.69,31.69,31.69,89.45,89.45,79.99,89.45,89.45,89.45,89.45,89.45,31.69,47.69,89.45,5.2,5.2,5.2,31.69,31.69,31.69,31.69
2025-07-18 12:15:00,31.32,31.32,31.32,80.7,80.7,75.07,80.7,80.7,80.7,80.7,80.7,31.32,47.69,80.7,4.0,4.0,4.0,31.32,31.32,31.32,31.32
2025-07-18 12:30:00,29.11,29.65,29.65,78.47,78.47,78.47,78.47,78.47,78.47,78.47,78.47,29.11,47.69,78.47,5.2,5.2,5.2,29.11,29.11,29.65,29.65
2025-07-18 12:45:00,22.59,23.34,23.34,71.39,71.39,66.47,71.39,71.39,74.15,71.39,71.39,22.59,47.69,71.39,4.0,4.0,4.0,22.59,22.59,23.34,23.34
2025-07-18 13:00:00,32.49,32.49,32.49,77.05,77.05,76.0,77.05,77.05,95.01,77.05,77.05,32.49,44.14,77.05,3.8,3.8,3.8,32.49,24.49,32.49,32.49
2025-07-18 13:15:00,25.25,25.25,25.25,75.65,75.65,65.36,75.65,75.65,89.2,75.65,75.65,25.25,44.14,75.65,3.8,3.8,3.8,25.25,24.44,25.25,25.25
2025-07-18 13:30:00,20.98,20.98,20.98,74.16,74.16,63.99,74.16,74.16,89.83,74.16,74.16,20.98,44.14,74.16,3.8,3.8,3.8,20.98,20.98,20.98,20.98
2025-07-18 13:45:00,20.92,20.92,20.92,70.0,70.0,58.17,70.0,70.0,70.0,70.0,70.0,20.92,44.14,70.0,3.8,3.8,3.8,20.92,20.92,20.92,20.92
2025-07-18 14:00:00,20.1,20.1,20.1,72.01,72.01,66.9,72.01,72.01,72.01,72.01,72.01,20.1,43.54,72.01,3.7,3.7,3.7,20.1,20.1,20.1,20.1
2025-07-18 14:15:00,21.36,21.36,21.36,73.41,73.41,65.54,73.41,73.41,73.41,73.41,73.41,21.36,43.54,73.41,3.7,3.7,3.7,21.36,9.68,21.36,21.36
2025-07-18 14:30:00,26.06,26.06,26.06,73.31,73.31,61.52,73.31,73.31,106.03,73.31,73.31,26.06,43.54,73.31,3.7,3.7,3.7,26.06,9.68,26.06,26.06
2025-07-18 14:45:00,27.23,27.23,27.23,73.37,73.37,61.57,73.37,73.37,100.59,73.37,73.37,27.23,43.54,73.37,3.7,3.7,3.7,27.23,9.68,27.23,27.23
2025-07-18 15:00:00,21.09,21.09,21.09,54.7,64.0,62.06,64.0,64.0,72.63,64.0,64.0,21.09,44.34,64.0,5.2,-1.45,5.2,21.09,21.09,21.09,21.09
2025-07-18 15:15:00,21.72,21.72,21.72,72.67,72.67,61.04,72.67,72.67,72.67,72.67,72.67,21.72,44.34,72.67,3.47,-1.45,3.47,21.72,21.72,21.72,21.72
