date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-01-14 12:00:00,100.54,100.54,100.54,113.69,138.73,116.75,104.99,101.0,120.0,27.0,59.99,24.07,33.26,29.67,6.35,5.31,29.67,3.48,3.86,29.01,45.52
2025-01-14 12:15:00,100.54,100.54,100.54,126.62,94.76,116.75,94.76,84.0,120.0,27.0,59.99,24.07,33.26,29.67,6.35,5.31,29.67,3.48,3.36,29.01,45.52
2025-01-14 12:30:00,100.54,100.54,100.54,125.14,138.89,115.81,94.09,76.0,120.0,27.0,59.99,24.07,33.26,29.67,6.35,5.31,29.67,3.48,3.36,29.01,45.52
2025-01-14 12:45:00,100.54,100.54,100.54,114.55,92.73,115.81,92.73,81.0,120.0,27.0,59.99,24.07,33.26,29.67,6.35,5.31,29.67,3.48,3.36,29.01,45.52
2025-01-14 13:00:00,87.46,87.46,87.46,153.61,91.0,116.05,91.0,82.0,116.48,25.0,52.99,13.42,33.26,25.0,3.77,3.77,25.0,3.77,3.77,29.15,45.91
2025-01-14 13:15:00,87.46,87.46,87.46,124.04,141.09,116.05,97.08,86.0,116.48,25.0,52.99,13.42,33.26,25.0,3.77,3.77,25.0,3.77,3.77,29.15,45.91
2025-01-14 13:30:00,87.46,87.46,87.46,136.0,107.89,114.7,107.89,95.0,116.48,25.0,52.99,13.42,33.26,25.0,3.77,3.77,25.0,3.77,3.77,29.15,45.91
2025-01-14 13:45:00,87.46,87.46,87.46,149.84,121.5,114.7,111.65,99.0,116.48,25.0,52.99,13.43,33.26,25.0,3.77,3.77,25.0,3.77,3.77,29.15,45.91
2025-01-14 14:00:00,93.05,93.05,93.05,87.85,87.85,128.62,87.85,81.0,115.0,31.4,41.23,24.22,34.61,31.4,6.93,6.66,29.5,6.66,6.66,29.98,41.23
2025-01-14 14:15:00,93.05,93.05,93.05,131.45,97.06,128.62,97.06,97.06,115.0,31.4,41.23,24.22,34.61,31.4,6.93,6.66,29.5,6.66,6.66,29.98,41.23
2025-01-14 14:30:00,93.05,93.05,93.05,140.38,131.02,127.01,109.71,109.71,115.0,31.4,41.23,24.22,34.61,31.4,6.93,6.66,29.5,6.66,6.66,29.98,41.23
2025-01-14 14:45:00,93.05,93.05,93.05,171.1,123.0,127.01,123.0,123.0,115.0,31.4,41.23,24.22,34.61,31.4,6.93,6.66,29.5,6.66,6.66,29.98,41.23
2025-01-14 15:00:00,93.05,93.05,93.05,89.17,89.17,139.93,89.17,89.17,117.39,30.0,30.0,31.81,35.9,31.05,7.39,5.1,31.05,5.1,5.1,30.0,30.0
2025-01-14 15:15:00,93.05,93.05,93.05,103.99,103.99,139.93,103.99,103.99,117.39,30.0,30.0,31.81,35.9,31.05,7.39,5.1,31.05,5.1,5.1,30.0,30.0
2025-01-14 15:30:00,93.05,93.05,93.05,136.18,121.22,141.96,121.22,121.22,117.39,30.0,30.0,31.81,35.9,31.05,7.39,5.1,31.05,5.1,5.1,30.0,30.0
2025-01-14 15:45:00,93.05,93.05,93.05,258.79,162.7,141.96,139.05,162.7,117.39,30.0,30.0,31.81,35.9,31.05,7.39,5.1,31.05,5.1,5.1,30.0,30.0
2025-01-14 16:00:00,90.55,90.55,90.55,146.29,99.48,147.0,99.48,99.48,126.01,35.0,80.71,26.39,33.95,33.95,7.54,6.41,32.1,-0.01,-0.01,26.39,48.6
2025-01-14 16:15:00,90.55,90.55,90.55,159.0,194.52,147.0,120.32,120.32,126.01,35.0,80.71,26.39,33.95,33.95,7.54,6.41,32.1,-0.01,-0.01,26.39,48.6
2025-01-14 16:30:00,90.55,90.55,90.55,162.48,131.0,171.0,126.09,131.0,126.01,35.0,80.71,26.39,33.95,33.95,7.54,6.41,32.1,-0.01,-0.01,26.39,48.6
2025-01-14 16:45:00,90.55,90.55,90.55,168.23,211.0,171.0,133.62,164.0,126.01,35.0,80.71,26.39,33.95,33.95,7.54,6.41,32.1,-0.01,-0.01,26.39,48.6
2025-01-14 17:00:00,90.55,90.55,90.55,151.39,130.61,146.11,130.61,119.1,137.5,41.0,102.5,26.04,34.65,34.65,8.14,3.41,34.6,-0.01,-0.01,26.04,47.85
2025-01-14 17:15:00,90.55,90.55,90.55,182.3,161.61,146.11,139.61,139.61,137.5,41.0,102.5,26.04,34.65,34.65,8.14,3.41,34.6,-0.01,-0.01,26.04,47.85
2025-01-14 17:30:00,90.55,90.55,90.55,196.6,210.0,217.89,146.62,146.62,137.5,41.0,102.5,26.04,34.65,34.65,8.14,3.41,34.6,-0.01,-0.01,26.04,47.85
2025-01-14 17:45:00,90.55,90.55,90.55,197.7,225.78,217.89,151.43,151.43,137.5,41.0,102.5,26.04,34.65,34.65,8.14,3.41,34.6,-0.01,-0.01,26.04,47.85
2025-01-14 18:00:00,88.05,88.05,88.05,218.47,234.52,191.32,161.09,155.0,144.01,31.99,99.0,25.77,31.99,31.99,7.39,4.66,31.99,-0.8,-0.8,25.77,45.95
