date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-12-20 12:00:00,-2.35,-2.35,-2.35,108.24,105.3,64.0,108.24,105.3,108.24,98.73,107.56,-2.35,65.77,70.39,42.06,-2.35,64.11,-2.35,-2.35,-2.35,-2.35
2025-12-20 12:15:00,-2.19,-2.19,-2.19,108.76,102.39,73.68,108.76,102.39,108.76,99.9,107.27,-2.19,65.92,70.27,42.0,-2.19,64.11,-2.19,-2.19,-2.19,-2.19
2025-12-20 12:30:00,-1.24,-1.24,-1.24,110.08,103.69,82.6,110.08,103.69,110.08,101.78,110.08,-1.24,66.35,70.74,41.99,-1.24,62.55,-1.24,-1.24,-1.24,-1.24
2025-12-20 12:45:00,-1.26,-1.26,-1.26,110.05,103.02,80.32,110.05,103.02,110.05,101.58,110.05,-1.26,66.69,70.7,41.99,-1.26,62.55,-1.26,-1.26,-1.26,-1.26
2025-12-20 13:00:00,-2.05,-2.05,-2.05,109.03,107.39,79.5,109.03,107.39,109.03,100.42,106.15,-2.05,61.35,63.04,40.99,3.5,61.35,-2.05,-2.05,-2.05,-2.05
2025-12-20 13:15:00,-0.96,-0.96,-0.96,113.78,104.08,78.0,111.11,104.08,113.78,101.28,109.73,-0.96,62.9,63.19,40.99,0.9,62.9,-0.96,-0.96,-0.96,-0.96
2025-12-20 13:30:00,-0.54,-0.54,-0.54,113.29,107.53,71.33,113.29,107.53,113.29,102.67,113.29,-0.54,62.9,69.26,41.69,0.85,62.9,-0.54,-0.54,-0.54,-0.54
2025-12-20 13:45:00,2.55,2.55,2.55,116.39,107.56,63.0,116.39,107.56,116.39,103.54,116.39,2.55,62.91,68.55,41.69,2.55,62.91,2.55,2.55,2.55,2.55
2025-12-20 14:00:00,4.02,4.02,4.02,116.14,107.57,65.15,116.14,107.57,107.84,107.57,116.14,4.02,62.42,63.18,41.28,4.02,62.42,4.02,4.02,4.02,4.02
2025-12-20 14:15:00,10.8,10.8,10.8,121.06,107.82,64.07,120.0,107.82,121.06,107.82,120.0,10.8,62.9,63.05,41.28,10.8,62.9,10.8,10.8,10.8,10.8
2025-12-20 14:30:00,10.8,10.8,10.8,121.14,109.35,64.4,119.47,109.35,121.14,109.35,119.47,10.8,63.15,63.28,41.28,10.8,63.15,10.8,10.8,10.8,10.8
2025-12-20 14:45:00,10.8,10.8,10.8,127.1,110.65,64.08,119.67,110.65,124.34,114.83,119.67,10.8,63.45,69.37,41.36,10.8,63.45,10.8,10.8,10.8,10.8
2025-12-20 15:00:00,4.73,4.73,4.73,119.67,109.07,63.38,119.67,109.07,119.67,109.07,119.67,4.73,63.22,71.2,41.84,4.73,63.22,4.73,4.73,4.73,4.73
2025-12-20 15:15:00,4.09,4.09,4.09,122.89,111.11,64.0,122.89,111.11,122.89,111.11,122.89,4.09,62.01,71.3,42.64,4.09,62.01,4.09,4.09,4.09,4.09
2025-12-20 15:30:00,5.04,5.04,5.04,129.76,115.37,66.53,128.99,115.37,129.76,115.37,128.99,5.04,62.9,71.5,42.99,5.04,62.9,5.04,5.04,5.04,5.04
2025-12-20 15:45:00,1.45,1.45,1.45,131.68,115.25,67.02,131.68,115.25,131.68,116.86,131.68,-0.63,62.45,71.5,44.35,-0.63,62.45,-0.63,-0.63,1.45,1.45
2025-12-20 16:00:00,3.49,3.49,3.49,123.85,117.33,70.42,123.85,117.33,123.85,117.33,123.85,3.49,61.9,70.74,43.0,3.49,61.9,3.49,3.49,3.49,3.49
2025-12-20 16:15:00,37.59,37.59,37.59,128.15,120.19,68.3,128.15,120.19,128.15,120.19,128.15,3.7,62.37,71.9,44.36,3.7,62.37,3.7,3.7,3.7,37.59
2025-12-20 16:30:00,38.0,38.0,38.0,130.99,117.58,73.74,130.99,117.58,139.59,117.58,130.99,3.69,62.5,70.0,45.7,3.69,62.5,3.69,3.69,13.0,38.0
2025-12-20 16:45:00,36.87,36.87,36.87,131.0,121.34,84.14,131.0,121.34,131.0,121.34,131.0,3.98,63.36,69.98,45.0,3.98,63.36,3.98,3.98,17.35,74.96
2025-12-20 17:00:00,3.81,128.71,128.71,128.71,127.73,81.2,128.71,127.73,128.71,127.73,128.71,3.81,62.95,70.98,46.1,3.81,62.95,3.81,3.81,16.0,90.62
2025-12-20 17:15:00,65.0,65.0,65.0,126.43,121.99,87.86,126.43,121.99,126.43,121.99,126.43,3.91,65.0,70.98,42.84,3.91,60.35,3.91,3.91,65.0,65.0
2025-12-20 17:30:00,58.67,58.67,58.67,127.01,119.19,89.63,127.01,119.19,127.01,119.19,127.01,3.99,64.39,70.97,42.79,3.99,63.9,3.99,3.99,58.67,58.67
2025-12-20 17:45:00,44.95,44.95,44.95,125.35,119.08,89.9,125.35,119.08,125.35,119.08,125.35,3.79,64.24,70.97,42.99,3.79,60.35,3.79,3.79,44.95,44.95
2025-12-20 18:00:00,78.36,78.36,78.36,127.68,127.68,90.33,127.68,127.68,127.68,127.68,127.68,4.43,70.09,70.09,42.61,4.43,64.25,4.43,4.43,49.0,78.36
2025-12-20 18:15:00,4.43,76.09,76.09,126.0,125.08,92.8,126.0,125.08,126.0,125.08,126.0,4.43,70.0,70.0,42.56,4.43,64.25,4.43,4.43,48.57,76.09
2025-12-20 18:30:00,4.43,62.0,62.0,124.24,116.47,94.5,124.24,116.47,124.24,116.47,124.24,4.43,70.06,70.06,42.61,4.43,64.25,4.43,4.43,46.19,62.0
2025-12-20 18:45:00,4.36,80.0,80.0,121.38,108.93,94.98,121.38,108.93,121.38,108.93,108.93,4.36,69.49,70.87,42.5,4.36,64.25,4.36,4.36,45.93,80.0
2025-12-20 19:00:00,4.43,81.75,81.75,123.26,121.28,94.5,123.26,121.28,123.26,123.26,135.71,4.43,69.09,71.73,42.69,15.65,64.1,4.43,4.43,37.0,81.75
2025-12-20 19:15:00,4.43,85.15,85.15,119.73,108.51,94.74,119.73,108.51,119.73,116.31,119.73,4.43,68.29,71.62,42.99,16.35,63.95,4.43,4.43,35.13,85.15
2025-12-20 19:30:00,4.43,79.09,79.09,117.73,101.37,95.0,117.73,101.37,117.73,110.78,117.73,4.43,63.77,71.22,44.3,15.75,63.77,4.43,4.43,28.16,79.09
2025-12-20 19:45:00,4.43,74.96,74.96,112.67,96.84,94.98,112.67,96.84,112.67,112.67,112.67,4.43,62.81,70.78,45.0,15.5,62.81,4.43,4.43,29.49,74.96
2025-12-20 20:00:00,74.96,74.96,74.96,120.56,100.51,93.54,119.13,100.51,120.56,119.13,119.13,4.43,64.49,68.77,43.89,16.1,63.45,4.43,4.43,21.87,74.96
2025-12-20 20:15:00,53.0,53.0,53.0,118.53,94.58,92.04,115.58,94.58,118.53,115.58,115.58,4.43,64.09,67.82,44.18,15.55,63.45,4.43,4.43,16.29,53.0
2025-12-20 20:30:00,39.66,39.66,39.66,113.99,89.36,89.36,111.66,89.36,113.99,111.66,111.66,4.43,63.45,67.56,45.0,15.55,63.45,4.43,4.43,4.43,39.66
