date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2026-06-18 12:00:00,30.69,30.69,30.69,28.3,30.69,16.74,30.69,30.69,-5.01,30.69,30.69,30.69,39.99,65.11,39.99,39.99,814.7,30.69,30.69,30.69,30.69
2026-06-18 12:15:00,23.23,23.23,23.23,21.84,23.23,-2.05,23.23,23.23,-12.49,23.23,23.23,23.23,28.21,65.19,28.21,28.21,814.69,23.23,23.23,23.23,23.23
2026-06-18 12:30:00,16.06,16.06,16.06,16.06,16.06,6.84,16.06,16.06,2.43,16.06,16.06,16.06,31.05,65.19,31.05,31.05,814.69,16.06,16.06,16.06,16.06
2026-06-18 12:45:00,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,15.07,20.0,29.05,65.04,29.05,29.05,814.69,20.0,15.07,15.07,15.07
2026-06-18 13:00:00,17.03,17.03,17.03,17.03,17.98,16.37,17.03,17.03,17.03,17.03,17.03,17.03,27.0,63.79,27.0,27.0,27.0,17.03,17.03,17.03,17.03
2026-06-18 13:15:00,16.72,16.72,16.72,16.72,16.72,2.09,16.72,16.72,16.72,16.72,16.72,16.72,22.4,57.42,22.4,22.4,22.4,16.72,16.72,16.72,16.72
2026-06-18 13:30:00,16.0,16.0,16.0,16.0,16.0,3.35,16.0,16.0,16.0,16.0,16.0,20.83,29.39,53.17,20.83,20.83,64.9,20.83,16.0,16.0,16.0
2026-06-18 13:45:00,20.93,20.93,20.93,16.01,16.01,2.2,16.01,16.01,16.01,16.01,16.01,20.93,29.39,51.68,20.93,20.93,64.17,20.93,16.01,16.01,16.01
2026-06-18 14:00:00,14.01,14.01,14.01,14.01,14.01,10.95,14.01,14.01,14.01,14.01,14.01,14.01,37.03,61.26,29.47,29.47,811.28,14.01,14.01,14.01,14.01
2026-06-18 14:15:00,19.94,19.94,19.94,19.94,19.94,11.91,19.94,19.94,19.94,19.94,19.94,19.94,59.11,59.11,30.01,30.01,59.11,19.94,19.94,19.94,19.94
2026-06-18 14:30:00,22.9,22.9,22.9,22.9,22.9,12.82,22.9,22.9,22.9,22.9,22.9,22.9,57.86,57.86,22.9,22.9,59.71,22.9,22.9,22.9,22.9
2026-06-18 14:45:00,29.4,29.4,29.4,29.4,29.4,17.48,29.4,29.4,29.4,29.4,29.4,29.4,55.72,55.72,29.4,29.4,59.76,29.4,29.4,29.4,29.4
2026-06-18 15:00:00,15.86,15.86,15.86,22.15,22.15,-0.59,22.15,22.15,34.59,22.15,22.15,15.86,15.86,47.84,15.86,15.86,15.86,15.86,15.86,15.86,15.86
2026-06-18 15:15:00,29.61,29.61,29.61,29.61,29.61,25.34,29.61,29.61,43.54,29.61,29.61,29.61,29.61,50.09,29.61,29.61,29.61,29.61,29.61,29.61,29.61
2026-06-18 15:30:00,33.1,33.1,33.1,44.94,44.94,39.04,44.94,44.94,57.82,44.94,44.94,33.1,33.1,53.21,33.1,33.1,33.1,33.1,33.1,33.1,33.1
2026-06-18 15:45:00,44.05,44.05,44.05,64.05,64.05,52.45,64.05,64.05,64.05,64.05,64.05,44.05,64.05,64.05,44.05,44.05,64.05,44.05,44.05,44.05,44.05
2026-06-18 16:00:00,28.89,28.89,28.89,50.45,53.01,50.45,50.45,50.45,54.87,50.45,50.45,28.89,28.89,50.45,28.89,28.89,51.77,28.89,28.89,28.89,28.89
2026-06-18 16:15:00,38.01,63.03,63.03,70.89,76.4,64.84,70.89,76.4,70.89,70.89,70.89,38.01,60.45,70.89,38.01,30.09,60.45,38.01,38.01,38.01,38.01
2026-06-18 16:30:00,40.01,40.01,40.01,89.25,96.01,67.95,89.25,96.01,89.25,89.25,89.25,40.01,64.44,89.25,40.01,31.31,62.76,40.01,40.01,40.01,40.01
2026-06-18 16:45:00,51.08,51.08,51.08,98.58,98.58,77.0,98.58,98.58,98.58,98.58,98.58,51.08,66.3,98.58,59.0,41.42,59.0,51.08,51.08,51.08,51.08
2026-06-18 17:00:00,47.64,58.05,58.05,89.73,89.73,89.73,89.73,89.73,89.73,89.73,89.73,47.64,60.3,89.73,27.8,27.8,60.3,47.64,47.64,58.05,58.05
