date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-12-25 12:00:00,-0.21,-0.21,-0.21,94.84,93.0,67.26,93.0,93.0,142.32,93.0,93.0,-3.8,65.78,68.26,35.3,-6.98,57.5,-0.29,-6.88,48.04,97.08
2025-12-25 12:15:00,-2.95,-2.95,-2.95,94.29,88.96,67.26,88.96,88.96,106.1,88.96,88.96,-4.13,65.81,69.38,35.25,-5.78,57.87,-0.29,-6.95,42.01,87.1
2025-12-25 12:30:00,-0.21,-0.21,-0.21,94.18,69.36,69.36,88.14,69.36,89.2,88.14,88.14,-4.5,64.52,70.47,33.1,-5.78,58.07,-0.29,-0.49,35.03,75.1
2025-12-25 12:45:00,-13.93,-13.93,-13.93,86.09,68.66,68.66,86.09,68.66,142.38,86.09,86.09,-3.7,59.71,70.76,33.1,-6.83,58.62,-0.34,-0.47,35.08,77.79
2025-12-25 13:00:00,-16.68,-16.68,-16.68,92.57,71.55,67.26,83.07,71.55,153.99,83.07,83.07,-2.11,66.36,68.43,34.8,-6.98,58.9,4.69,-0.29,51.04,68.1
2025-12-25 13:15:00,-19.43,-19.43,-19.43,100.09,70.91,65.27,84.0,70.91,140.85,84.0,84.25,-2.09,67.3,69.93,34.05,-6.58,59.65,2.0,-0.17,50.04,84.93
2025-12-25 13:30:00,-16.68,-16.68,-16.68,99.03,83.12,63.56,87.08,83.12,138.38,87.08,87.08,-2.03,66.08,71.15,33.25,-6.78,59.94,2.0,-0.06,54.91,80.52
2025-12-25 13:45:00,-13.93,-13.93,-13.93,96.81,83.95,64.0,91.1,83.95,186.77,91.1,93.88,-1.99,66.28,68.15,33.1,-6.78,60.36,2.0,0.01,55.01,92.29
2025-12-25 14:00:00,-13.93,-13.93,-13.93,89.11,80.76,59.18,89.11,80.76,193.42,89.11,86.33,-1.17,66.13,68.1,35.8,-12.93,60.4,8.65,0.23,31.09,67.1
2025-12-25 14:15:00,-16.68,-16.68,-16.68,95.77,82.77,61.86,92.39,82.77,156.42,92.39,94.1,-0.85,71.29,71.74,33.5,-8.63,60.92,10.0,0.54,50.03,67.1
2025-12-25 14:30:00,-16.68,-16.68,-16.68,102.07,90.63,63.56,99.84,90.63,137.04,99.84,98.13,-0.61,71.95,72.5,32.7,-7.73,61.76,10.0,0.8,30.09,73.15
2025-12-25 14:45:00,-16.68,-16.68,-16.68,120.06,100.56,62.0,107.6,100.56,145.12,107.6,107.6,-0.59,73.84,74.85,32.55,-7.18,63.12,11.35,0.8,30.1,73.15
2025-12-25 15:00:00,-13.93,-13.93,-13.93,100.0,91.73,61.86,100.0,91.73,152.13,100.0,100.0,-0.95,67.29,75.1,36.87,-3.7,63.82,8.99,0.62,34.1,81.7
2025-12-25 15:15:00,-22.18,-22.18,-22.18,106.87,99.43,67.96,106.87,99.43,145.98,106.87,106.87,-0.62,67.74,82.73,36.66,-3.25,65.42,10.34,0.61,34.1,74.06
