date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2026-08-18 00:00:00,597.38,133.62,218.52,191.09,393.0,263.61,241.96,13.4,35.9,47.0,2026-08-17 14:33:31,2026-08-17 23:10:06
2026-08-18 01:00:00,499.79,75.6,253.15,161.34,299.02,303.6,281.05,47.9,53.8,90.8,2026-08-17 17:15:56,2026-08-18 00:10:09
2026-08-18 02:00:00,800.0,76.2,414.86,153.33,451.05,560.19,536.06,52.0,22.9,70.5,2026-08-17 14:33:31,2026-08-18 01:12:40
2026-08-18 03:00:00,574.28,135.96,247.54,151.18,368.5,394.3,391.73,87.0,28.9,112.8,2026-08-17 14:33:31,2026-08-18 02:10:04
2026-08-18 04:00:00,697.78,126.08,321.14,149.48,697.78,481.49,462.35,41.2,5.5,44.6,2026-08-17 14:33:31,2026-08-18 03:10:04
2026-08-18 05:00:00,899.99,139.89,457.18,160.43,600.01,648.47,637.47,48.4,11.3,55.1,2026-08-17 14:33:06,2026-08-18 04:13:23
2026-08-18 06:00:00,2180.0,172.23,1139.86,187.52,700.0,1438.77,1422.45,49.3,20.9,56.3,2026-08-17 14:21:04,2026-08-18 05:13:43
2026-08-18 07:00:00,851.0,186.91,494.73,196.26,600.0,577.76,541.79,62.0,59.1,99.4,2026-08-17 14:21:03,2026-08-18 06:14:54
2026-08-18 08:00:00,1051.48,159.8,457.61,204.27,402.03,622.52,508.62,65.5,69.6,122.3,2026-08-17 14:52:11,2026-08-18 07:14:48
2026-08-18 09:00:00,587.56,136.56,290.63,180.93,150.0,345.89,324.22,105.6,91.6,170.3,2026-08-17 14:52:11,2026-08-18 08:14:48
2026-08-18 10:00:00,309.6,100.0,178.82,176.0,272.46,169.75,185.67,225.1,217.1,406.7,2026-08-17 14:52:11,2026-08-18 09:10:04
2026-08-18 11:00:00,500.0,90.0,160.6,154.51,220.0,160.29,162.43,144.7,156.5,289.7,2026-08-17 17:01:09,2026-08-18 10:14:06
2026-08-18 12:00:00,493.99,75.0,137.83,138.09,204.89,126.52,137.2,145.2,146.3,270.9,2026-08-17 15:19:00,2026-08-18 11:10:07
2026-08-18 13:00:00,285.32,86.21,142.25,131.78,94.99,139.78,143.07,137.1,171.2,291.2,2026-08-17 15:23:31,2026-08-18 12:14:53
2026-08-18 14:00:00,220.8,92.24,141.81,133.52,200.0,139.82,143.62,165.0,197.0,334.1,2026-08-17 15:46:50,2026-08-18 13:14:48
2026-08-18 15:00:00,261.72,103.61,139.28,133.77,109.45,140.09,138.56,235.8,262.8,476.4,2026-08-17 15:47:57,2026-08-18 14:14:51
2026-08-18 16:00:00,250.3,54.8,165.35,133.6,170.0,166.26,169.88,72.6,107.0,174.2,2026-08-17 17:01:09,2026-08-18 15:14:43
2026-08-18 17:00:00,516.0,87.04,210.74,225.5,293.99,217.48,212.13,37.8,76.1,107.9,2026-08-17 14:33:31,2026-08-18 16:10:04
2026-08-18 18:00:00,422.0,145.61,247.71,145.61,346.93,255.33,251.28,31.3,43.9,68.7,2026-08-17 21:20:09,2026-08-18 17:10:04
2026-08-18 19:00:00,496.47,203.3,283.71,496.47,300.53,313.39,291.39,51.0,32.1,74.6,2026-08-17 17:01:09,2026-08-18 18:10:12
2026-08-18 20:00:00,493.77,186.76,262.57,493.77,353.36,263.65,267.08,72.5,24.9,92.3,2026-08-17 17:01:09,2026-08-18 19:10:04
2026-08-18 21:00:00,652.0,180.53,285.8,180.53,287.72,307.06,304.54,71.1,40.1,102.8,2026-08-17 14:27:21,2026-08-18 20:10:04
2026-08-18 22:00:00,587.0,169.7,260.1,182.09,288.52,279.2,274.17,69.6,82.9,145.2,2026-08-17 14:20:45,2026-08-18 21:10:04
2026-08-18 23:00:00,999.0,155.15,267.41,172.77,336.88,413.31,287.09,84.7,80.0,162.0,2026-08-17 14:48:56,2026-08-18 22:10:04
2026-08-19 00:00:00,648.88,4.0,233.08,166.8,480.59,368.8,273.78,39.2,24.0,63.1,2026-08-18 15:11:34,2026-08-18 23:10:04
2026-08-19 01:00:00,886.48,126.69,349.33,163.83,886.48,405.59,377.41,37.7,10.8,43.6,2026-08-18 15:07:56,2026-08-19 00:10:04
2026-08-19 02:00:00,587.6,137.61,209.9,140.0,189.99,239.0,217.96,45.0,21.1,57.9,2026-08-18 19:45:10,2026-08-19 01:14:00
2026-08-19 03:00:00,499.45,0.0,224.48,157.32,328.49,303.45,273.16,72.5,20.6,80.3,2026-08-18 14:27:05,2026-08-19 02:10:04
2026-08-19 04:00:00,346.2,146.62,202.0,159.0,242.2,241.56,217.88,70.6,21.0,82.4,2026-08-18 14:27:05,2026-08-19 03:10:04
2026-08-19 05:00:00,795.39,165.09,293.89,168.11,299.0,352.53,337.19,67.6,22.3,85.6,2026-08-18 14:29:35,2026-08-19 04:12:40
