date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2024-09-05 23:00:00,44.5,16.0,18.46,44.5,18.6,,18.61,5.5,1.4,6.9,,
2024-09-05 00:00:00,15.22,1.06,8.23,8.0,1.06,,4.57,2.9,8.1,11.0,,
2024-09-05 01:00:00,54.1,0.1,13.64,10.0,0.1,,13.64,4.7,5.0,9.7,,
2024-09-05 02:00:00,19.99,1.17,13.2,19.11,1.17,,10.66,4.8,8.3,13.1,,
2024-09-05 03:00:00,87.97,40.0,69.48,87.97,85.34,,76.15,16.0,22.0,38.0,,
2024-09-05 04:00:00,96.97,83.8,89.93,91.5,83.8,,89.05,10.0,31.2,41.2,,
2024-09-05 05:00:00,124.0,116.01,122.61,124.0,116.01,,122.33,17.2,42.6,59.8,,
2024-09-05 06:00:00,129.06,107.0,119.43,119.9,107.0,,117.38,5.3,42.1,47.4,,
2024-09-05 07:00:00,124.56,77.0,104.83,119.25,82.0,,90.27,27.8,57.3,85.1,,
2024-09-05 08:00:00,91.56,40.22,72.63,91.56,50.0,,57.69,7.1,47.5,54.6,,
2024-09-05 09:00:00,77.08,27.5,40.68,77.08,30.0,,35.8,8.4,48.7,56.1,,
2024-09-05 10:00:00,44.0,23.0,34.84,44.0,37.99,,30.5,18.4,53.2,66.6,,
2024-09-05 11:00:00,52.5,20.0,41.12,50.0,35.87,,38.18,13.0,74.1,84.1,,
2024-09-05 12:00:00,54.0,3.16,34.53,54.0,23.62,,25.82,14.2,66.3,79.4,,
2024-09-05 13:00:00,35.03,12.57,22.72,35.03,18.0,,22.72,18.1,64.4,82.5,,
2024-09-05 14:00:00,40.19,11.25,24.21,25.8,24.99,,20.44,19.5,37.3,53.8,,
2024-09-05 15:00:00,65.47,41.13,51.73,65.47,41.13,,49.92,44.1,26.3,70.4,,
2024-09-05 16:00:00,95.9,55.2,77.26,89.05,60.8,,75.36,22.0,19.6,41.6,,
2024-09-05 17:00:00,159.99,130.7,141.95,135.3,130.7,,142.12,6.0,14.6,19.6,,
2024-09-05 18:00:00,221.3,130.01,179.2,221.3,145.04,,172.13,12.1,38.4,50.5,,
2024-09-05 19:00:00,139.53,90.0,108.1,139.53,99.99,,102.87,18.0,47.2,65.2,,
2024-09-05 20:00:00,90.0,45.3,65.62,73.01,50.0,,59.09,30.1,38.8,68.9,,
2024-09-05 21:00:00,44.84,3.0,25.9,37.0,3.0,,16.32,14.8,17.5,32.3,,
2024-09-05 22:00:00,33.27,-10.0,6.46,31.85,4.92,,-2.2,7.0,14.3,21.3,,
2024-09-05 00:00:00,,,,,,,,,,,,
2024-09-06 23:00:00,22.47,-4.32,8.17,22.47,-4.32,,-0.95,8.0,17.3,25.3,,
2024-09-06 00:00:00,8.0,-8.7,-0.04,1.6,-8.7,,-0.27,12.8,16.9,29.7,,
2024-09-06 01:00:00,15.59,-8.7,9.0,15.59,-4.87,,5.97,15.7,13.6,25.3,,
2024-09-06 02:00:00,12.15,1.01,7.15,12.02,7.34,,3.59,6.0,11.8,17.8,,
2024-09-06 03:00:00,81.1,62.0,75.91,81.1,62.0,,71.87,28.5,33.6,62.1,,
2024-09-06 04:00:00,92.0,18.6,82.5,18.6,69.6,,84.98,28.0,25.2,53.2,,
2024-09-06 05:00:00,114.71,94.3,105.73,114.71,99.04,,104.95,13.0,11.1,24.1,,
2024-09-06 06:00:00,151.86,99.68,124.09,122.69,99.68,,125.12,3.0,49.3,52.3,,
2024-09-06 07:00:00,109.8,59.75,86.19,80.62,67.41,,86.02,58.8,94.9,136.1,,
2024-09-06 08:00:00,97.98,49.66,61.36,80.35,55.0,,61.36,16.8,75.2,92.0,,
2024-09-06 09:00:00,59.96,32.1,47.75,48.6,59.96,,47.73,31.7,55.2,85.7,,
2024-09-06 10:00:00,42.11,16.01,22.92,42.11,27.94,,20.6,15.0,62.4,77.4,,
2024-09-06 11:00:00,38.12,3.83,6.74,4.22,5.0,,6.91,2.8,101.0,103.8,,
2024-09-06 12:00:00,7.95,-5.71,1.5,7.4,-5.0,,-0.07,22.1,45.1,67.2,,
2024-09-06 13:00:00,40.44,-6.4,-1.87,4.76,-4.0,,-4.15,52.5,33.0,85.0,,
2024-09-06 14:00:00,7.33,-10.98,-3.2,7.33,-8.0,,-5.11,45.6,36.7,80.3,,
2024-09-06 15:00:00,57.49,25.88,37.86,57.49,25.88,,37.83,24.6,42.0,66.6,,
2024-09-06 16:00:00,65.0,50.0,62.23,62.0,50.0,,60.14,43.0,20.0,43.8,,
2024-09-06 17:00:00,164.98,115.21,138.96,126.53,115.21,,136.33,9.2,18.9,28.1,,
2024-09-06 18:00:00,132.18,79.01,102.46,119.9,79.01,,98.78,1.1,8.0,9.1,,
2024-09-06 19:00:00,97.0,60.95,82.85,91.92,75.4,,82.1,50.9,84.3,130.2,,
2024-09-06 20:00:00,78.0,59.45,70.28,78.0,69.06,,68.22,39.5,46.3,85.8,,
2024-09-06 21:00:00,83.9,5.0,49.02,36.81,5.0,,49.01,52.8,96.5,149.3,,
2024-09-06 22:00:00,55.0,-4.89,29.82,55.0,-4.89,,10.14,6.2,39.1,45.2,,
2024-09-06 00:00:00,,,,,,,,,,,,
2024-09-07 23:00:00,15.35,-11.0,4.54,15.35,-4.0,,0.27,5.7,13.0,18.7,,
2024-09-07 00:00:00,4.11,-16.99,-6.13,4.11,-16.99,,-6.13,11.6,18.7,22.3,,
2024-09-07 01:00:00,-3.0,-10.0,-7.54,-3.0,-10.0,,-8.83,6.6,12.3,18.9,,
2024-09-07 02:00:00,2.1,-11.6,-3.23,2.1,-2.84,,-3.85,19.1,24.3,43.4,,
2024-09-07 03:00:00,0.0,-9.0,-3.56,-4.4,-9.0,,-2.3,5.5,7.0,12.5,,
2024-09-07 04:00:00,22.0,-9.99,9.89,21.69,22.0,,9.89,2.0,23.0,25.0,,
2024-09-07 05:00:00,69.0,5.0,43.48,69.0,10.01,,15.99,3.0,5.1,8.1,,
2024-09-07 06:00:00,2.66,0.15,1.35,1.61,0.74,,1.32,16.9,39.1,51.2,,
2024-09-07 07:00:00,8.41,-5.0,0.57,8.41,0.06,,-0.89,4.2,32.0,36.2,,
2024-09-07 08:00:00,16.95,0.6,4.57,16.95,2.01,,4.54,3.1,46.5,49.6,,
2024-09-07 09:00:00,9.35,2.0,4.2,6.43,2.0,,3.77,28.3,78.1,106.4,,
2024-09-07 10:00:00,8.72,-9.9,-0.57,8.72,0.0,,-0.86,74.3,127.2,201.5,,
