date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2025-02-26 00:00:00,958.8,690.7,1162.3,510.5,670.1,656.9,2.0,11.6,539.0,34.6,266.6,266.9,1631.2,912.0,836.0,1019.1,78.8,56.9,1248.7,1229.5,495.0,431.7,6481.8,5191.0,4075.2,1886.9,5000.8,7002.0,3193.9,2899.1,1721.1,2605.4,1357.6,3975.4,1252.0,3579.8,1695.3,6080.9,8691.0,7479.3,2465.7,335.2
2025-02-26 01:00:00,952.9,729.3,1144.4,449.2,657.1,655.2,2.0,29.8,545.0,34.6,327.9,269.5,2636.2,940.6,1060.5,1226.7,77.0,64.9,1256.2,1188.4,496.9,428.7,6356.7,5135.7,3949.3,1860.5,4966.2,7044.7,3119.8,2824.9,1701.2,2559.3,1315.0,3715.2,1242.0,3374.4,1580.0,6111.0,8513.1,7440.0,2450.6,318.3
2025-02-26 02:00:00,946.6,768.5,1145.7,402.7,653.2,649.8,2.1,28.1,522.8,34.6,189.8,271.4,2592.5,1085.3,1032.6,1268.1,78.0,63.6,1240.1,1059.2,491.3,428.0,6283.1,5094.0,3868.3,1851.1,4954.9,7061.6,3093.4,2846.3,1699.5,2550.5,1295.5,3657.1,1237.7,3339.7,1577.3,6156.2,8542.2,7365.4,2435.2,311.6
2025-02-26 03:00:00,948.6,773.0,1168.9,372.4,663.0,659.9,2.0,26.1,522.0,34.6,209.9,281.9,2585.5,1194.5,1014.1,1279.8,78.5,54.9,1216.5,1025.6,475.4,428.4,6311.1,5083.5,3831.5,1857.8,4967.8,7055.1,3025.1,2786.4,1703.3,2564.2,1284.0,3635.4,1235.6,3434.5,1725.7,6282.0,8527.4,7328.2,2430.3,307.2
2025-02-26 04:00:00,973.3,774.2,1251.4,461.2,707.7,801.0,2.0,24.2,549.9,34.6,308.5,280.3,2591.5,1243.4,995.0,1278.8,77.9,84.9,1192.3,1117.8,463.4,427.5,6541.8,5102.3,3815.5,1865.6,4991.0,7075.4,3031.2,2749.6,1725.2,2562.3,1289.9,3718.3,1249.5,3715.3,1690.4,6279.2,8515.9,7312.6,2461.9,303.2
2025-02-26 05:00:00,1080.8,760.8,1460.6,615.8,821.1,880.5,0.0,11.1,586.6,74.1,220.9,259.8,1175.7,1302.5,1009.0,1306.1,88.5,67.9,1235.7,1179.3,475.9,443.2,6968.7,5453.2,3920.9,1958.2,5142.0,6944.8,3044.2,2957.7,1731.4,2540.2,1321.1,4312.6,1284.8,4029.2,1816.7,6210.8,8839.5,7317.9,2609.6,299.0
2025-02-26 06:00:00,1196.7,779.0,1635.0,747.1,926.2,1026.8,18.5,55.7,759.0,73.1,170.3,213.9,1234.9,1423.4,1162.2,1374.6,119.3,119.9,1377.1,1252.4,546.5,476.3,6942.4,5790.4,4300.6,1891.0,5323.2,7884.1,3087.6,3330.6,1805.7,2585.8,1463.7,4909.4,1353.0,3831.3,1979.1,6275.2,9689.2,7443.4,2877.7,328.5
2025-02-26 07:00:00,1244.4,763.1,1738.3,944.4,1022.1,1088.3,28.9,21.7,857.0,64.2,175.0,191.4,727.1,2218.1,1280.0,1384.4,141.4,98.6,1472.0,1575.2,696.3,480.0,6881.8,5849.7,4733.4,2000.1,5695.9,8920.0,3377.1,3774.9,1818.3,2840.7,1553.8,5576.9,1325.5,3512.4,1988.5,5965.8,10458.8,7523.8,3163.3,383.5
2025-02-26 08:00:00,1237.1,763.2,1707.6,926.0,1027.5,1072.0,20.0,28.2,784.3,43.0,228.5,208.2,780.6,1693.8,1467.7,1377.7,154.0,104.1,1526.4,1449.0,704.6,470.5,6806.2,5948.0,4831.0,2117.7,5661.4,8904.5,3450.9,3765.1,1827.1,2859.5,1578.0,5600.1,1339.9,3600.5,2056.7,5944.5,10646.6,7481.9,3211.6,398.4
2025-02-26 09:00:00,1213.1,717.4,1632.8,905.2,1017.8,1071.8,22.5,40.3,499.2,61.8,325.2,233.0,778.2,1756.6,1085.4,1411.2,154.6,58.9,1538.3,1454.9,683.9,468.5,6883.4,5959.5,4819.9,2164.6,5778.4,8903.7,3398.1,3743.5,1823.3,2890.9,1585.0,5472.2,1342.4,3629.1,2074.5,5926.6,10566.5,7499.1,3157.6,369.2
