date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2025-03-06 00:00:00,910.0,666.7,1039.4,1082.2,654.4,268.5,42.1,21.0,405.7,30.2,125.0,288.2,1940.2,3932.8,1227.6,747.8,76.9,158.1,1523.3,3178.7,532.1,1137.1,6360.7,4590.0,3439.0,1898.1,4625.6,5155.1,2954.6,2519.5,1921.5,2556.2,1359.0,2944.8,1296.1,2322.3,1498.5,5332.3,7737.4,8299.0,2079.0,1257.4
2025-03-06 01:00:00,895.5,657.6,1018.7,1088.4,633.0,273.3,42.0,18.0,379.0,30.2,112.8,291.8,3439.5,3702.7,1141.9,791.6,72.3,158.1,1522.8,3111.4,531.3,1119.5,6295.9,4258.7,3319.3,1888.6,4579.2,5058.1,3037.0,2744.4,1882.1,2542.7,1332.6,2869.8,1288.2,2044.1,1428.7,5580.9,7561.0,8296.0,2049.7,1246.5
2025-03-06 02:00:00,887.2,654.0,996.2,1207.6,627.8,276.8,47.0,17.0,356.0,30.2,76.6,297.7,4107.3,4082.4,1096.7,812.9,74.1,158.1,1500.5,3086.1,525.8,1094.7,6279.1,4020.8,3232.9,1901.8,4565.9,5123.2,3025.1,2833.8,1858.8,2393.5,1305.4,2711.2,1283.0,1863.8,1496.0,6017.0,7471.1,8266.9,2045.2,1164.1
2025-03-06 03:00:00,889.0,672.5,1008.3,1328.0,623.5,279.1,44.0,17.0,348.8,30.2,67.5,314.8,4097.3,4428.9,1074.2,823.8,72.6,130.1,1477.2,3198.8,515.8,1040.0,6345.4,4014.2,3193.0,1899.6,4557.0,5192.7,3035.2,2795.5,1858.1,2269.7,1295.0,2702.2,1321.5,1712.4,1491.4,6336.9,7428.3,8235.4,2045.4,1137.1
2025-03-06 04:00:00,914.4,685.2,1042.0,1342.0,669.0,280.1,75.0,17.8,358.8,30.2,89.5,321.3,3033.4,3311.3,1080.3,844.7,79.9,90.1,1529.2,3058.4,503.5,1053.8,6457.6,4269.6,3223.2,1859.6,4586.1,5581.7,3042.1,2756.7,1869.0,2148.2,1289.0,2627.4,1381.4,1728.3,1563.5,6619.1,7495.7,8201.1,2069.8,1174.8
2025-03-06 05:00:00,997.8,707.5,1261.0,1372.2,767.7,376.0,26.0,22.5,399.6,35.1,129.8,312.0,1842.1,3295.9,1143.2,1193.2,125.0,20.1,1453.4,2898.2,508.5,1085.2,6844.3,4939.5,3387.1,1838.9,4647.6,6138.6,3071.3,2770.0,1893.1,2001.9,1313.2,2570.6,1400.0,1966.5,1659.7,7249.0,7861.0,8095.9,2199.2,1146.7
2025-03-06 06:00:00,1085.4,729.4,1377.7,1449.2,881.5,471.5,23.0,21.1,473.7,61.3,188.9,289.8,1911.3,4055.1,1277.3,1381.1,108.0,74.0,1400.4,2936.9,495.6,1101.9,6835.3,5084.6,3815.0,1907.1,4532.5,6010.7,3124.6,2855.7,1965.6,1729.6,1393.6,3101.7,1413.8,2937.9,1676.0,7084.4,8665.5,8603.5,2465.8,1180.7
2025-03-06 07:00:00,1135.4,766.8,1363.6,1704.6,938.1,526.7,16.0,30.8,609.5,34.6,205.4,284.8,1478.0,3549.1,1343.8,1466.4,126.4,152.5,1557.6,2899.9,552.3,1074.1,6799.6,5172.4,4231.7,2088.3,4490.3,6599.9,3252.3,2954.8,2070.2,2023.1,1460.2,3729.5,1409.8,3082.7,1672.3,6454.1,9255.6,8560.1,2632.5,1127.9
2025-03-06 08:00:00,1135.4,788.1,1171.5,1742.9,948.6,545.4,52.0,38.5,497.9,136.5,248.9,311.3,2529.6,3818.0,1635.7,1289.1,134.4,278.1,1540.9,2956.3,531.7,1034.0,6855.3,5159.6,4292.7,2053.5,4473.9,6398.6,3349.6,2892.6,2104.8,1939.2,1493.8,3775.8,1423.9,3238.8,1708.8,6835.1,9441.9,8519.3,2550.3,1076.2
2025-03-06 09:00:00,1096.0,808.1,966.1,1574.7,949.1,515.3,47.0,31.0,451.1,451.5,329.1,376.5,3438.8,3912.2,1393.2,1054.1,136.8,363.1,1490.3,2684.8,496.2,1099.6,6909.4,5097.3,4211.2,2053.5,4513.4,5894.6,3354.8,2924.2,2101.1,1840.4,1547.0,3220.6,1420.0,3220.9,1797.2,7228.4,9334.0,8484.2,2398.3,1057.2
2025-03-06 10:00:00,1052.8,812.9,892.2,1446.9,932.8,538.4,67.0,50.4,332.3,681.9,309.5,481.1,3952.7,3804.8,1204.5,1100.5,137.0,354.9,1533.3,2301.2,538.3,1143.5,6987.2,4976.3,4101.9,2018.7,4811.3,5315.3,3334.2,2953.8,2064.2,1920.1,1531.3,2998.3,1403.9,2730.1,1822.7,7548.4,9156.9,8227.1,2218.0,1019.7
2025-03-06 11:00:00,1027.1,790.9,848.8,975.8,905.6,487.4,43.0,40.1,215.6,706.4,271.3,466.2,3508.5,3685.8,1451.9,1207.7,74.2,353.0,1636.1,2063.5,523.7,953.1,6954.1,5070.0,3959.8,1905.8,4700.0,4752.9,3289.8,2970.0,2035.8,2000.4,1518.2,2777.3,1391.5,2296.0,1784.3,7507.8,8879.7,8073.7,2072.2,954.2
2025-03-06 12:00:00,1012.0,793.0,852.1,968.2,904.2,514.1,40.0,38.2,205.6,795.9,217.8,519.2,3334.0,3700.0,1460.8,1092.7,73.4,338.0,1670.8,1407.4,515.5,467.0,6869.3,5199.0,3891.0,1881.1,4583.3,4252.4,3172.6,2847.1,1993.6,1815.5,1503.9,2582.7,1389.0,1923.7,1699.5,6535.8,8643.3,8003.8,1974.1,885.0
2025-03-06 13:00:00,1009.1,791.1,914.8,942.2,898.2,330.4,18.0,37.9,309.7,810.5,205.6,478.3,3342.2,3623.3,1484.2,1070.9,115.2,298.0,1646.0,1321.4,504.9,462.7,6790.0,5129.4,3844.3,1891.3,4532.5,4541.9,3076.0,2974.5,1979.3,2069.4,1500.3,2775.5,1384.7,1782.4,1667.5,6243.8,8535.8,7965.5,1965.0,861.2
2025-03-06 14:00:00,1031.3,787.3,1021.1,966.1,887.3,522.9,11.0,44.4,356.9,806.3,155.7,492.6,3771.5,3394.3,1164.4,1136.6,128.3,228.7,1479.1,1896.7,483.3,967.2,6713.1,5545.4,3828.0,1902.3,4495.9,5008.2,3089.0,2786.4,1984.3,1921.6,1466.6,2905.7,1377.1,2225.9,1764.4,6725.4,8661.9,7979.0,2017.4,855.0
2025-03-06 15:00:00,1074.4,806.6,1145.2,1341.0,906.4,499.1,58.0,68.5,271.4,712.2,161.1,457.0,3664.9,2868.4,986.3,1034.7,126.1,282.8,1241.0,2058.3,464.7,979.1,6744.0,5621.8,3862.2,1930.7,4410.4,5754.8,3151.7,2948.1,2010.6,2064.5,1473.6,2990.9,1377.0,1977.0,1815.7,6645.4,8889.3,8113.5,2136.4,829.5
