date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2025-08-22 00:00:00,658.4,135.1,1020.8,577.6,572.9,354.5,48.4,106.5,389.1,28.5,72.9,2692.1,1659.0,3336.9,491.6,611.2,57.2,41.9,1102.8,1435.0,388.0,408.9,4790.3,3789.0,2309.4,1210.6,4052.2,4919.4,2670.6,2276.5,1491.5,2662.9,1034.1,3373.6,1045.8,3202.8,1247.7,6042.5,6892.9,4649.3,1673.8,193.6
2025-08-22 01:00:00,639.7,138.4,981.9,639.9,554.0,349.8,54.2,50.0,294.2,31.1,99.1,2699.8,1573.4,3123.8,465.8,609.4,12.2,36.9,1114.4,1449.4,375.3,418.6,4710.7,3620.1,2183.6,1041.3,3713.6,4513.9,2630.9,2252.8,1449.5,2606.0,1005.1,3671.8,1030.7,3202.1,1219.5,5939.5,6699.2,4659.9,1638.5,189.5
2025-08-22 02:00:00,631.3,138.4,948.3,645.4,538.0,350.8,143.0,50.0,250.4,62.0,133.0,2717.2,1510.6,3039.9,632.1,770.1,10.0,63.6,1056.3,1564.8,366.0,421.0,4707.5,3502.6,2115.2,1045.4,3544.9,3775.4,2612.2,2066.5,1421.2,2758.1,992.3,3716.3,1027.3,3203.2,1243.2,5896.9,6547.8,4694.0,1618.3,189.1
2025-08-22 03:00:00,626.9,134.3,958.8,660.8,537.8,369.5,69.1,50.5,250.1,51.2,135.0,2735.1,2129.1,3031.2,627.2,797.2,0.0,34.2,1039.6,1806.6,370.3,429.5,4695.9,3519.5,2077.8,1038.8,3737.1,3514.4,2602.4,2036.3,1409.9,2770.5,979.0,3581.3,1019.1,3204.7,1306.9,5964.1,6489.8,4700.3,1611.0,191.2
2025-08-22 04:00:00,631.5,130.5,997.1,690.2,565.5,368.7,68.0,50.0,367.1,30.2,187.5,2731.4,1470.1,2971.9,613.3,803.5,0.0,75.6,997.2,1922.8,368.2,442.1,4748.7,3634.1,2090.0,1034.4,3620.0,3440.3,2602.4,2129.2,1412.4,2671.7,973.5,3348.2,1016.3,3192.3,1308.7,5937.0,6541.1,4736.1,1628.4,189.8
2025-08-22 05:00:00,699.4,123.1,1122.8,724.6,636.0,392.0,57.0,76.5,313.0,29.8,165.5,2711.0,1614.3,2953.5,620.3,833.5,48.9,31.8,978.2,2128.5,352.8,463.8,5089.3,4261.5,2153.7,1089.0,3567.5,4411.1,2612.0,2162.1,1429.7,2678.2,991.7,3926.7,1030.2,3185.3,1248.5,5797.0,6716.7,4732.2,1697.1,184.2
2025-08-22 06:00:00,744.7,141.5,1167.1,792.4,730.1,536.1,19.0,50.1,296.5,125.2,144.5,2684.8,1238.5,3234.1,669.4,842.2,70.9,31.7,1092.6,2355.2,396.7,694.1,5384.8,4501.3,2379.1,1173.4,3694.8,5126.5,2673.7,2493.2,1520.1,2461.1,1042.5,4082.7,1075.6,3151.4,1301.1,5810.6,7317.4,4782.6,1900.4,198.5
2025-08-22 07:00:00,762.5,164.6,1109.5,861.1,796.5,654.9,0.0,77.4,358.9,79.3,160.4,2633.4,1249.3,3352.6,946.5,1242.4,62.7,40.2,1253.9,2308.9,435.8,713.9,5531.7,4546.2,2720.7,1235.9,4151.1,5846.7,2813.4,2401.7,1571.4,2696.1,1109.4,4084.4,1104.9,3196.7,1383.1,5706.6,7908.1,4788.7,2067.3,227.1
2025-08-22 08:00:00,720.8,175.8,916.1,845.5,817.7,704.9,19.0,87.9,380.8,68.8,220.6,2594.8,2040.8,3640.1,1555.3,1632.4,44.3,89.3,1296.5,2487.6,446.5,579.1,5574.5,4513.6,2864.4,1239.1,4346.0,5730.4,2858.1,2622.5,1619.5,2534.0,1142.0,3939.4,1116.9,3186.3,1413.6,5586.8,8095.7,4752.1,2057.4,265.7
2025-08-22 09:00:00,677.7,196.9,754.3,637.8,803.0,661.6,85.0,76.5,418.4,30.9,233.7,2620.5,2778.7,3664.1,1482.5,1669.1,0.0,157.7,1301.9,2221.6,455.2,680.0,5581.0,4434.4,2876.6,1212.7,4374.6,4613.7,2856.5,2688.2,1634.1,2447.5,1166.2,3818.9,1128.7,3179.5,1401.5,5513.4,7999.2,4774.4,1917.9,337.9
2025-08-22 10:00:00,643.0,212.6,635.6,473.3,789.3,625.7,89.0,66.0,262.4,228.8,206.8,2661.6,3972.7,4104.1,1380.5,1054.5,0.1,205.1,1332.3,2105.6,496.5,793.4,5555.8,4371.8,2909.4,1093.2,4598.9,3312.1,2867.1,2607.4,1641.6,2569.2,1165.5,3328.8,1127.3,3165.3,1391.9,5348.9,7901.7,4658.3,1817.2,430.1
2025-08-22 11:00:00,635.3,212.9,608.2,472.6,759.0,640.4,71.0,81.0,180.5,228.8,180.2,2699.4,4537.9,4323.1,1233.8,547.3,0.0,264.8,1617.4,2208.2,520.1,880.8,5524.8,4278.8,2938.9,1400.6,4652.4,2818.4,2853.1,2605.4,1639.0,2530.1,1153.3,2790.2,1114.7,3188.4,1407.4,5254.5,7841.7,4599.1,1734.4,572.1
2025-08-22 12:00:00,648.7,210.7,826.4,564.9,774.3,652.8,71.0,91.0,231.0,41.8,146.3,2759.5,4478.0,4932.9,1140.0,339.8,0.0,156.6,1595.4,2095.9,531.7,932.8,5529.1,4154.2,2914.6,1389.2,4693.6,2802.6,2845.9,2500.2,1698.1,1443.6,1137.8,2613.6,1121.8,2849.4,1415.6,5041.8,7849.1,4509.8,1624.8,700.7
2025-08-22 13:00:00,662.5,202.7,837.0,599.5,789.6,645.1,89.0,91.0,235.5,91.6,137.8,2743.4,4431.3,5188.0,1144.0,335.2,25.7,163.4,1674.1,1792.9,513.6,902.6,5474.6,4044.7,2882.1,1391.5,4775.1,2830.6,2846.6,2601.6,1740.3,1049.9,1123.1,2389.1,1115.1,2866.7,1466.6,5042.1,7749.9,4489.2,1537.8,801.7
2025-08-22 14:00:00,677.8,198.8,877.8,607.9,786.0,670.9,92.5,91.0,257.7,89.4,130.7,2720.2,4398.1,5300.6,1104.4,340.7,29.8,168.1,1670.3,1822.2,496.7,871.6,5444.4,3995.7,2875.1,1390.9,4763.6,2869.9,2828.3,2524.3,1739.8,1054.8,1123.0,2155.0,1101.4,3065.6,1449.8,4921.9,7644.0,4431.5,1481.5,863.6
2025-08-22 15:00:00,713.4,176.9,977.4,545.9,787.0,782.5,102.0,87.0,266.0,85.6,114.6,2734.2,4390.5,5492.0,1157.8,320.9,79.0,116.9,1633.6,1991.8,475.5,992.9,5466.6,4150.0,2855.7,1401.2,4485.8,2646.5,2797.8,2682.3,1800.9,962.7,1122.2,2462.3,1106.8,3181.8,1441.2,5128.4,7584.7,4561.3,1482.0,906.7
2025-08-22 16:00:00,737.7,153.3,914.1,510.0,776.7,746.8,72.0,74.0,220.1,79.3,136.3,2709.0,4328.3,5391.6,1187.8,357.7,65.1,149.7,1441.5,2209.4,480.0,985.3,5435.9,4225.2,2844.1,1062.4,4615.0,3182.7,2788.2,2837.7,1643.4,1590.4,1129.5,2531.2,1105.6,3214.7,1331.3,5355.9,7575.9,4810.7,1561.6,925.9
2025-08-22 17:00:00,800.7,131.3,1089.9,578.1,800.4,875.2,85.5,41.3,263.9,62.8,111.3,2624.2,2962.5,5009.2,1463.3,563.1,63.1,110.5,1397.7,2416.8,475.5,946.6,5406.1,4349.6,2794.9,1086.4,4409.9,3639.0,2768.5,2938.0,1589.6,2065.5,1136.1,3055.0,1113.3,3330.8,1348.5,5711.3,7732.7,4944.9,1691.5,894.5
2025-08-22 18:00:00,833.8,113.9,1219.5,601.5,801.1,981.1,25.0,38.5,338.0,91.3,165.8,2629.9,2184.9,4774.0,1685.6,1360.7,61.1,84.4,1322.0,2537.5,472.5,904.6,5439.1,4416.5,2768.0,1170.8,4301.3,5238.8,2768.1,3084.1,1574.2,1908.7,1130.2,3680.4,1114.0,3309.8,1337.6,5769.8,7774.5,5041.6,1758.1,778.6
2025-08-22 19:00:00,842.3,111.5,1318.3,851.2,817.0,840.1,0.0,49.7,376.0,80.2,205.0,2593.3,862.2,3743.0,1372.3,1163.5,0.0,142.4,1663.8,2591.4,461.7,1069.6,5438.6,4461.9,2746.0,1438.9,4325.4,5909.6,2770.0,3053.0,1527.3,2217.0,1135.6,3937.3,1106.5,3297.2,1349.1,5848.8,7727.8,5015.8,1798.6,623.5
2025-08-22 20:00:00,826.4,106.5,1319.5,847.3,808.2,836.4,0.0,64.7,325.3,104.5,598.2,2626.4,938.5,3496.9,872.9,714.9,10.0,171.9,1576.2,2250.5,451.0,1083.4,5378.3,4442.5,2699.2,1445.0,4503.3,6031.3,2758.9,3135.9,1521.8,2291.8,1131.7,3917.0,1108.6,2988.5,1341.8,6028.8,7632.8,5046.2,1794.0,529.2
2025-08-22 21:00:00,788.0,107.2,1236.6,704.3,763.2,795.8,0.0,82.5,335.9,80.2,588.7,2647.4,813.5,3132.3,935.4,704.2,29.7,78.1,1561.8,1989.9,426.6,1030.0,5439.4,4456.5,2666.4,1305.6,4324.2,5958.6,2753.9,2996.7,1559.3,2146.9,1125.3,3830.5,1093.1,2980.5,1315.2,6288.9,7466.5,5134.1,1769.5,460.3
