date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2026-09-17 00:00:00,716.3,330.0,957.1,541.9,671.7,96.8,27.0,8.7,322.0,18.8,438.1,1196.9,3363.0,2931.4,1263.3,1247.0,93.6,81.6,1005.5,2502.4,437.2,1384.6,4826.0,6334.6,2546.7,1101.0,3588.7,4812.6,2528.7,2007.8,1686.1,1841.3,914.9,3252.8,946.7,1857.4,1374.2,4501.4,6969.4,3831.9,1506.0,637.0
2026-09-17 00:15:00,717.3,319.9,946.3,544.4,673.8,92.8,27.0,8.3,315.0,17.0,432.4,1197.4,3518.0,2946.5,1237.7,1201.7,95.6,62.1,1016.0,2375.9,435.8,1373.4,4822.4,6295.4,2512.6,1019.9,3576.5,4935.0,2514.3,1996.6,1682.5,1828.6,906.4,3274.0,940.1,1854.9,1369.7,4547.5,6915.3,3791.5,1497.3,632.6
2026-09-17 00:30:00,728.6,308.5,938.6,540.5,676.1,88.6,27.0,7.0,309.9,17.0,435.8,1202.3,3672.0,2972.7,1310.9,1291.9,89.8,62.6,1014.7,2369.0,436.2,1360.1,4811.2,6255.9,2479.9,1017.5,3563.5,4904.1,2502.3,1989.8,1679.0,1812.3,899.4,3233.8,936.7,1853.1,1364.2,4549.3,6869.0,3802.2,1502.4,634.6
2026-09-17 00:45:00,785.8,299.8,929.6,545.5,663.4,86.0,27.1,7.6,304.4,17.0,421.7,1209.4,3724.8,2979.9,1411.1,1388.9,87.8,63.0,1013.0,2362.2,436.7,1355.6,4794.2,6216.5,2449.1,1017.5,3554.0,4871.4,2481.2,1975.8,1678.3,1796.2,890.5,3190.3,932.3,1852.5,1357.7,4563.0,6824.6,3782.9,1473.7,635.0
2026-09-17 01:00:00,715.6,296.7,1052.8,551.3,648.8,87.1,26.0,29.9,299.7,15.0,456.3,1251.8,3495.0,2950.1,1467.0,1401.1,122.4,103.8,978.7,2367.6,437.1,1342.5,4752.1,6161.8,2396.8,1035.7,3447.0,4990.1,2514.7,1984.5,1646.4,1852.8,877.4,3031.4,925.9,1894.5,1349.8,4542.7,6819.4,3751.9,1454.7,632.2
2026-09-17 01:15:00,735.7,294.1,1058.6,540.3,644.5,86.4,26.0,30.5,298.4,14.8,442.9,1254.0,3532.8,3006.6,1447.1,1396.4,122.6,84.5,975.4,2438.9,436.8,1337.1,4751.4,6126.3,2376.1,1027.5,3442.2,4905.9,2517.4,1984.1,1644.9,1849.2,873.7,3022.2,926.1,1898.1,1345.4,4549.0,6778.3,3747.3,1449.0,637.8
2026-09-17 01:30:00,700.2,290.5,1085.0,529.6,637.1,84.2,26.0,30.1,300.0,16.0,438.2,1255.0,3566.6,2993.3,1423.4,1414.7,113.7,85.2,973.2,2419.7,436.4,1329.9,4737.9,6115.0,2356.6,1019.0,3439.5,4936.3,2512.7,1978.2,1641.6,1841.2,864.8,3000.1,928.4,1904.2,1340.7,4549.6,6765.5,3741.8,1452.8,637.4
2026-09-17 01:45:00,699.0,292.0,1084.2,504.1,612.6,81.7,26.0,30.7,294.3,16.0,430.7,1257.1,3779.1,3099.2,1429.3,1423.2,113.7,86.0,971.7,2420.7,436.2,1314.3,4731.3,6093.8,2334.8,1020.0,3434.8,4711.1,2506.7,1976.5,1647.1,1836.2,859.5,2984.9,929.8,1910.1,1334.3,4564.4,6746.2,3737.8,1455.9,637.4
2026-09-17 02:00:00,703.7,284.4,1070.2,495.3,603.7,79.9,36.0,7.4,293.3,14.2,310.7,1260.5,3461.6,3047.8,1405.1,1450.1,117.1,87.7,948.5,2466.1,425.4,1294.9,4672.9,5965.2,2299.7,1110.0,3491.0,4264.1,2539.6,1954.7,1624.3,1948.3,855.4,2866.7,928.3,1950.5,1357.9,4583.0,6796.0,3799.9,1475.2,642.1
2026-09-17 02:15:00,708.5,284.2,1069.1,498.9,604.1,80.6,36.0,8.6,285.1,14.4,302.9,1262.2,3402.0,3092.7,1418.2,1448.7,117.2,88.0,946.5,2456.0,423.3,1280.1,4666.7,5940.4,2291.4,1109.9,3487.1,4186.4,2533.9,1953.7,1622.9,1936.3,852.9,2855.6,929.2,1958.1,1353.1,4584.0,6795.6,3795.6,1479.7,646.1
