date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2025-10-22 00:00:00,813.8,370.3,1070.4,1243.5,656.3,43.0,31.1,36.8,268.6,104.3,207.8,1212.9,3292.2,4275.7,1321.6,218.3,97.2,57.9,1188.6,2784.6,479.7,992.6,5903.6,6830.2,3132.0,1564.1,4020.0,2997.4,2544.3,2802.7,1918.9,2595.3,1094.5,2753.8,1078.7,1843.8,1540.5,4652.3,7490.4,6865.8,1651.9,824.4
2025-10-22 00:15:00,808.5,371.6,1063.1,1238.9,656.3,43.3,31.1,37.5,281.5,92.2,213.4,1218.0,3870.7,4432.0,1296.5,225.2,115.4,57.9,1191.9,2777.2,479.9,991.5,5890.3,6735.6,3090.4,1564.6,4016.2,3006.1,2534.4,2801.4,1915.8,2594.3,1090.5,2727.8,1074.7,1844.8,1531.0,4668.7,7435.5,6868.4,1637.5,811.3
2025-10-22 00:30:00,802.6,373.1,1055.6,1235.4,656.1,43.4,31.1,34.8,281.4,81.6,219.4,1233.5,3884.9,4478.9,1379.6,222.4,115.4,57.6,1200.5,2765.7,477.9,975.4,5880.9,6621.3,3057.4,1552.0,4009.1,3013.4,2524.2,2799.9,1912.5,2589.1,1085.0,2710.1,1068.6,1845.6,1520.1,4681.0,7376.7,6871.2,1634.7,799.2
2025-10-22 00:45:00,795.9,374.8,1050.9,1231.4,655.7,43.5,31.2,37.5,281.4,82.4,219.9,1238.5,3914.3,4525.1,1364.8,223.3,115.4,57.5,1209.2,2761.5,480.1,957.9,5869.7,6563.1,3022.7,1542.7,4008.7,3026.4,2517.0,2798.5,1907.9,2583.5,1078.4,2691.4,1064.0,1847.0,1512.4,4683.6,7323.5,6820.9,1612.1,784.4
2025-10-22 01:00:00,796.2,353.5,1065.7,1224.1,639.2,43.6,61.0,34.2,270.3,71.5,212.6,1238.8,3819.3,4570.1,1236.7,225.8,95.7,76.1,1192.2,2747.6,478.5,923.2,5826.4,6539.3,2970.5,1582.2,3834.7,2999.8,2514.4,2847.1,1886.6,2544.6,1062.4,2508.5,1065.3,1823.5,1501.3,4645.0,7252.8,6713.6,1603.5,766.5
2025-10-22 01:15:00,793.6,348.2,1060.6,1219.7,639.2,43.7,61.0,37.0,270.2,62.8,211.3,1242.0,3861.0,4576.5,1283.3,226.2,111.7,76.1,1193.1,2741.0,479.3,896.3,5811.3,6538.8,2946.2,1582.6,3833.5,3006.0,2509.7,2844.8,1884.3,2541.3,1058.3,2522.9,1064.8,1823.4,1496.7,4638.5,7214.2,6713.8,1595.3,745.5
2025-10-22 01:30:00,790.5,346.5,1058.3,1214.2,639.2,41.0,61.0,33.9,270.2,65.7,208.2,1243.6,3898.3,4561.4,1275.6,229.6,111.7,76.1,1203.3,2726.6,489.5,869.8,5795.6,6497.9,2920.6,1583.0,3834.6,3013.9,2504.6,2844.2,1882.0,2539.0,1055.2,2557.4,1062.7,1827.5,1493.0,4638.0,7179.2,6712.9,1580.6,728.3
2025-10-22 01:45:00,786.4,348.0,1055.1,1185.1,640.9,41.5,61.0,33.9,270.2,65.0,205.3,1245.6,3933.9,4547.2,1320.8,229.2,109.0,76.1,1202.3,2722.0,489.1,846.8,5781.7,6490.8,2896.4,1583.2,3835.0,3014.3,2500.3,2840.0,1879.8,2536.5,1048.0,2548.1,1060.9,1831.4,1489.0,4636.5,7143.5,6710.7,1573.5,711.3
2025-10-22 02:00:00,792.0,346.9,1048.9,1200.7,634.3,42.3,61.0,20.0,304.1,40.3,214.0,1260.8,3784.4,4506.6,1307.3,190.5,73.0,34.1,1170.8,2762.3,475.2,814.1,5750.6,6496.3,2850.2,1647.6,3653.4,2901.7,2496.3,2843.2,1868.5,2512.5,1043.5,2344.7,1057.4,1820.5,1484.7,4584.5,7146.2,6697.0,1578.8,694.3
2025-10-22 02:15:00,789.7,348.6,1045.9,1195.7,634.4,40.5,61.0,19.9,304.1,38.6,214.0,1264.5,3729.3,4470.3,1300.1,190.9,101.9,34.1,1168.6,2758.3,472.6,799.1,5739.8,6513.5,2833.8,1632.5,3658.2,2920.3,2492.8,2841.0,1865.8,2511.9,1040.0,2338.1,1056.9,1827.2,1484.2,4586.2,7130.9,6688.4,1576.6,677.1
