date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2025-03-27 00:00:00,855.3,563.0,1062.2,424.0,624.1,486.2,75.0,4.5,451.8,29.9,144.2,246.1,1619.3,1395.9,999.9,291.5,70.8,40.2,1167.4,2021.2,437.5,730.4,6353.7,5370.1,3307.0,1880.2,4638.7,6381.5,2913.5,3085.3,1901.8,2250.6,1342.1,4400.4,1153.6,1627.1,1604.6,4701.6,8078.6,7544.8,2281.4,259.0
2025-03-27 01:00:00,847.9,562.2,1046.3,408.8,614.8,486.7,75.0,34.3,482.5,29.9,157.2,259.6,1983.5,1441.1,985.8,167.9,68.1,37.9,1224.2,1899.2,442.5,639.3,6258.6,5340.4,3211.2,1882.8,4566.7,5880.5,2873.6,3159.3,1867.4,2220.1,1310.4,4306.6,1144.0,1615.4,1581.3,4596.3,7911.3,7636.8,2185.9,276.8
2025-03-27 02:00:00,845.1,526.6,1049.7,402.6,608.5,488.8,75.0,34.4,454.5,29.8,178.8,267.9,2953.1,1577.8,969.3,189.8,67.2,36.9,1194.1,1911.1,438.4,678.5,6065.6,5514.1,3219.2,1872.2,4552.7,5850.4,2855.7,3198.7,1862.2,2175.9,1298.1,4109.8,1147.9,1619.7,1557.0,4028.5,7860.8,7699.5,2141.5,308.9
2025-03-27 03:00:00,851.2,534.9,1082.8,399.2,617.7,519.0,60.0,35.4,459.0,29.8,160.8,287.7,3076.0,1720.3,959.6,198.9,68.2,46.3,1161.0,1968.0,426.1,665.4,6149.5,5537.5,3209.0,1808.1,4545.3,5895.3,2856.7,3292.7,1858.0,2150.5,1290.2,3988.7,1154.8,1626.5,1548.0,4034.6,7826.0,7729.1,2139.2,345.3
2025-03-27 04:00:00,881.5,525.0,1158.1,417.2,666.7,611.1,45.0,35.7,470.2,29.9,148.6,295.1,2011.8,1855.8,954.5,128.0,68.9,49.2,1094.1,2015.0,411.8,658.3,6243.9,5585.5,3246.8,1799.2,4489.0,5829.4,2828.4,3320.4,1868.0,2141.3,1287.0,4033.9,1168.4,1623.6,1573.5,4158.7,7941.2,7785.1,2174.0,363.7
2025-03-27 05:00:00,929.0,576.3,1342.8,456.6,737.6,773.5,76.5,44.3,485.6,29.8,148.2,282.3,1606.8,1945.5,973.5,170.8,76.3,66.3,1114.9,2123.0,421.4,712.1,6702.4,5691.5,3389.7,1798.2,4652.6,5962.9,2877.8,3328.2,1890.8,2099.0,1315.8,4457.2,1180.4,1672.7,1646.5,4729.6,8241.3,7871.0,2300.6,409.4
2025-03-27 06:00:00,927.0,586.3,1419.1,483.9,815.9,886.8,16.0,6.9,528.0,54.6,148.0,244.5,2028.7,3125.7,1037.2,144.4,124.8,2.2,1271.7,2404.9,460.2,750.1,6847.6,5655.9,3701.5,1769.3,4798.6,6892.0,2972.7,3265.5,1953.1,2109.3,1396.0,4657.8,1209.7,1747.3,1736.0,5062.9,8895.4,8051.5,2488.9,442.7
2025-03-27 07:00:00,834.6,620.7,1403.2,458.5,838.1,789.7,16.0,6.5,644.1,28.9,200.3,226.1,1104.2,1962.5,1052.4,281.6,184.5,0.0,1452.2,2160.6,486.9,802.7,6961.0,5997.7,4157.2,1770.6,4947.1,7825.1,3120.5,3266.4,2069.5,2186.1,1480.8,4954.7,1246.1,1904.1,1826.9,4958.8,9406.5,8125.2,2652.0,480.9
2025-03-27 08:00:00,704.1,667.4,1253.0,461.0,815.4,808.2,0.0,19.2,589.3,63.6,252.8,280.0,2342.5,3196.2,1331.5,598.9,256.6,0.0,1609.8,2224.4,488.6,882.0,6863.3,5810.6,4154.5,1752.6,5101.0,7955.0,3186.4,3268.6,2103.8,2193.9,1500.2,5052.4,1243.5,1993.5,1784.9,5323.4,9497.0,8014.5,2631.3,478.6
2025-03-27 09:00:00,584.3,687.9,1081.5,496.7,769.5,777.4,31.0,10.4,387.5,84.2,166.5,322.9,2701.3,2547.4,1153.3,570.1,333.2,1.0,1552.4,1960.9,473.7,737.8,6705.5,5700.2,4013.3,1738.1,5076.0,6978.7,3209.1,3278.7,2092.6,2157.8,1490.1,4932.8,1254.3,2166.3,1765.3,5096.8,9332.6,8034.7,2486.4,552.1
