date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2025-08-20 00:00:00,639.1,205.9,979.8,376.9,576.8,256.5,79.0,15.1,258.0,55.6,235.3,2650.4,1637.6,2159.9,448.5,1256.8,83.3,46.6,942.3,1313.9,386.7,245.5,5055.1,4199.9,2147.4,1291.1,3619.2,5017.5,2620.0,1886.3,1538.4,2732.0,969.4,3049.8,931.6,2377.7,1284.3,5408.5,6227.5,5249.2,1485.8,312.0
2025-08-20 01:00:00,621.0,216.7,962.2,369.7,558.2,187.0,34.0,15.0,252.2,91.5,268.0,2668.7,1516.1,1937.5,399.1,1144.9,78.2,35.2,920.8,1151.2,374.1,278.4,4918.1,4179.8,2020.1,1292.8,3657.3,4159.9,2667.6,1820.8,1498.4,2711.1,947.2,3214.9,917.5,2420.0,1255.3,5127.6,6026.0,5310.2,1454.4,302.7
2025-08-20 02:00:00,612.0,231.2,946.7,371.7,546.1,189.7,40.0,15.0,248.1,23.6,309.8,2694.0,1450.3,1678.9,592.3,1273.4,73.8,99.2,966.2,1144.4,366.2,359.0,4804.1,4185.1,1950.5,1294.8,3381.0,4161.9,2662.9,1791.7,1472.5,2726.0,931.3,3166.5,909.4,2376.5,1234.0,4960.1,5893.0,5355.0,1434.6,321.8
2025-08-20 03:00:00,607.5,227.7,887.4,397.6,548.3,192.5,37.1,40.0,253.2,23.6,280.5,2731.1,1456.7,1537.9,656.1,1104.1,62.0,112.2,947.9,1164.4,372.2,497.4,4790.9,4223.8,1909.9,1283.8,3391.8,3809.5,2659.5,1798.4,1462.4,2690.7,926.8,3117.2,908.0,2377.9,1240.3,5013.3,5866.5,5330.5,1436.0,352.8
2025-08-20 04:00:00,602.7,225.9,947.0,420.8,572.4,192.1,37.2,15.0,254.2,55.2,306.2,2741.3,1472.7,1574.6,598.9,1068.6,72.7,123.6,941.3,1072.7,370.1,613.8,4890.4,4205.9,1898.4,1254.9,3390.9,3690.8,2592.8,1847.0,1459.8,2678.7,924.0,3112.4,908.0,2402.9,1256.5,5200.7,5938.5,5267.6,1456.7,383.8
2025-08-20 05:00:00,615.3,225.0,1102.8,432.2,647.2,336.7,108.3,29.0,260.2,73.0,201.9,2724.4,1608.4,1642.4,620.5,1137.4,105.1,13.3,920.6,1160.3,355.2,652.0,5246.3,4090.5,1959.8,1241.4,3406.2,3964.4,2549.4,2119.8,1470.2,2630.0,931.6,2888.0,924.4,2523.1,1278.4,5499.4,6153.3,5226.4,1514.1,390.6
2025-08-20 06:00:00,625.6,236.7,1179.3,660.0,737.5,364.7,54.0,10.0,338.0,250.9,226.8,2674.2,1690.7,2665.6,671.9,1136.9,188.5,0.0,1012.3,1200.3,382.1,795.3,5480.1,4179.8,2233.0,1359.0,3994.0,4684.5,2721.2,1704.0,1527.8,2728.6,985.0,3510.6,968.0,3040.6,1294.1,6138.7,6769.2,5227.5,1686.1,328.0
2025-08-20 07:00:00,568.0,279.4,1227.6,625.3,801.0,470.3,19.0,49.1,350.5,201.5,275.1,2642.6,1917.8,3032.1,703.7,1166.4,181.9,10.0,1149.6,1002.4,407.6,709.0,5514.5,4185.7,2562.4,1318.4,3895.0,5207.8,2742.3,1843.0,1605.8,2721.3,1048.7,3555.3,980.5,3349.0,1326.1,6196.2,7254.3,5111.1,1842.1,237.7
2025-08-20 08:00:00,466.9,335.3,1182.4,589.0,810.2,565.7,27.0,12.9,334.2,36.0,179.1,2607.9,2178.9,2292.5,1513.6,1774.3,118.4,179.9,1139.2,818.6,426.7,638.0,5572.0,4210.7,2687.0,1251.2,4309.4,4852.7,2768.7,2110.7,1653.7,2759.2,1072.7,3864.0,1000.2,3365.4,1345.7,6074.5,7377.1,4940.5,1936.6,215.7
2025-08-20 09:00:00,379.7,383.5,1056.6,389.9,782.5,511.9,32.0,43.9,271.3,119.8,238.0,2617.3,2591.4,2509.8,1319.6,1745.9,141.1,151.5,1231.9,664.4,420.6,446.0,5580.6,4070.4,2670.2,1252.2,4456.5,4501.8,2855.2,2104.7,1619.5,2646.7,1013.5,3774.0,1001.4,3368.5,1441.4,6065.0,7252.1,4872.1,1861.1,234.4
