date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2024-09-05 23:00:00,18.8,18.8,18.8,18.8,18.8,,18.8,0.3,0.0,0.3,,
2024-09-05 00:00:00,16.45,16.45,16.45,16.45,16.45,,16.45,2.0,2.0,2.0,,
2024-09-05 01:00:00,14.4,10.0,11.28,11.2,10.0,,11.28,10.5,18.0,18.0,,
2024-09-05 02:00:00,13.8,9.0,10.52,11.0,13.8,,10.52,9.1,16.3,16.3,,
2024-09-05 03:00:00,14.0,-4.5,4.65,10.61,-4.5,,3.01,106.7,8.3,114.0,,
2024-09-05 04:00:00,9.52,-1.8,3.13,9.52,-1.8,,1.38,55.0,0.2,55.0,,
2024-09-05 05:00:00,14.7,2.7,11.0,14.7,2.7,,9.97,13.4,4.0,13.4,,
2024-09-05 06:00:00,11.53,6.2,11.16,11.53,6.2,,6.78,6.4,0.0,6.4,,
2024-09-05 07:00:00,12.0,11.1,11.62,12.0,11.1,,11.62,20.9,15.0,35.9,,
2024-09-05 08:00:00,13.15,13.15,13.15,13.15,13.15,,13.15,5.7,0.0,5.7,,
2024-09-05 09:00:00,18.0,13.99,16.02,13.99,17.9,,16.02,14.0,0.0,14.0,,
2024-09-05 10:00:00,16.0,8.74,14.63,8.74,16.0,,15.19,20.9,2.0,22.9,,
2024-09-05 11:00:00,15.0,3.71,8.17,10.13,15.0,,10.67,55.9,20.6,60.9,,
2024-09-05 12:00:00,18.23,15.0,16.43,17.4,18.2,,16.43,5.5,8.1,11.5,,
2024-09-05 13:00:00,14.88,-1.97,4.46,8.6,9.0,,2.83,198.3,40.3,222.3,,
2024-09-05 14:00:00,16.68,5.52,8.46,5.52,15.8,,15.95,32.0,12.1,42.0,,
2024-09-05 15:00:00,12.6,2.3,3.85,2.3,9.5,,5.8,119.4,9.4,126.8,,
2024-09-05 16:00:00,26.12,12.72,19.61,26.12,12.89,,14.18,14.5,14.8,29.3,,
2024-09-05 17:00:00,16.9,5.11,8.33,16.9,6.5,,6.58,104.0,3.7,105.3,,
2024-09-05 18:00:00,17.4,5.0,7.56,17.4,5.0,,6.88,69.9,5.7,75.6,,
2024-09-05 19:00:00,16.9,6.0,8.31,16.9,7.0,,7.47,70.8,5.0,74.8,,
2024-09-05 20:00:00,17.4,6.0,8.88,17.4,6.0,,8.4,86.7,0.0,86.7,,
2024-09-05 21:00:00,16.2,3.0,6.04,12.17,3.0,,3.83,33.7,2.0,33.7,,
2024-09-05 22:00:00,11.79,9.35,11.5,11.79,9.35,,11.5,9.9,0.0,9.9,,
2024-09-05 00:00:00,,,,,,,,,,,,
2024-09-06 23:00:00,14.2,8.4,10.06,10.3,9.15,,9.01,9.5,0.1,9.5,,
2024-09-06 00:00:00,15.9,9.62,9.78,9.62,15.9,,14.75,6.3,0.2,6.4,,
2024-09-06 01:00:00,13.1,8.06,9.27,9.06,8.06,,10.58,6.1,0.6,6.7,,
2024-09-06 02:00:00,8.74,7.7,8.66,8.74,7.7,,7.7,6.4,0.5,6.4,,
2024-09-06 03:00:00,,,,,,,,0.0,0.0,0.0,,
2024-09-06 04:00:00,14.9,5.0,9.86,9.05,14.9,,14.9,11.9,6.4,18.2,,
2024-09-06 05:00:00,14.3,10.42,10.61,10.42,14.3,,14.3,6.1,6.1,6.1,,
2024-09-06 06:00:00,11.83,11.4,11.81,11.83,11.4,,11.81,6.0,0.2,6.2,,
2024-09-06 07:00:00,12.99,8.5,10.84,12.99,11.0,,9.94,20.9,0.0,20.9,,
2024-09-06 08:00:00,12.94,8.7,12.36,12.94,8.7,,10.0,7.9,0.0,7.9,,
2024-09-06 09:00:00,12.33,8.3,9.88,12.33,9.0,,9.06,25.4,0.0,25.4,,
2024-09-06 10:00:00,13.9,5.0,6.07,11.66,5.0,,5.47,84.8,2.2,87.0,,
2024-09-06 11:00:00,14.01,2.12,6.32,7.6,2.12,,4.47,150.1,25.3,173.2,,
2024-09-06 12:00:00,10.81,10.81,10.81,10.81,10.81,,10.81,1.1,1.1,1.1,,
2024-09-06 13:00:00,10.61,7.0,7.23,10.61,7.0,,7.23,29.7,0.8,29.7,,
2024-09-06 14:00:00,11.17,11.17,11.17,11.17,11.17,,11.17,0.4,0.4,0.4,,
2024-09-06 15:00:00,,,,,,,,0.0,0.0,0.0,,
2024-09-06 16:00:00,14.9,14.9,14.9,14.9,14.9,,14.9,0.3,0.0,0.3,,
2024-09-06 17:00:00,15.0,5.0,11.02,11.39,9.2,,11.13,53.5,79.8,133.3,,
