date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2025-04-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,7.2,25.0,0.0,50.0,6.4,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0
2025-04-16 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,25.0,0.0,50.0,2.2,0.0,0.0,22.2,0.6,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,51.1,1.8,0.0,0.0,57.2,0.5,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,2.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.8,5.0,60.0,5.4,0.0,1.9,53.9,0.5,0.0,0.0,0.0,0.0,0.0,27.8,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.8,0.0
2025-04-16 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,19.4,0.0,3.8,5.5,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
2025-04-16 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.2,0.0,5.0,0.0,24.9,3.1,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.2,0.0,5.0,0.0,51.6,0.0,0.0,0.0,52.9,0.5,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.9,0.0,101.6,0.0,0.0,2.4,50.0,3.6,0.0,0.0,0.0,0.0,0.0,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,24.9,0.0,0.0,21.5,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,19.0,0.0,1.0,0.0,0.0
2025-04-16 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3.4,47.7,10.0,0.0,0.0,3.2,0.6,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0
2025-04-16 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.4,5.0,0.0,58.1,0.0,0.0,0.0,2.1,0.5,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
2025-04-16 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,5.4,5.8,0.0,106.4,0.0,0.0,1.0,3.2,0.6,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
2025-04-16 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,4.4,0.0,0.0,101.9,0.0,0.0,27.3,9.4,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0
2025-04-16 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.8,42.0,68.4,0.0,0.0,23.4,5.5,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0
2025-04-16 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.1,5.0,0.8,59.7,62.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0
2025-04-16 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.8,0.0,0.6,100.0,62.5,0.0,0.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
2025-04-16 04:00:00,0.0,0.0,0.0,15.0,0.0,0.0,25.1,0.0,0.2,4.9,5.0,3.9,0.4,2.1,0.0,25.0,26.0,2.4,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,5.0,0.0
2025-04-16 04:15:00,0.0,0.0,0.0,15.0,0.0,0.0,25.0,0.0,0.2,4.0,0.0,1.5,50.2,11.6,0.0,25.0,47.2,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,5.0,0.0
2025-04-16 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.2,0.0,3.3,0.0,50.0,2.0,0.0,25.0,44.2,0.1,0.0,0.0,0.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0
2025-04-16 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.2,0.3,0.0,7.7,0.0,100.0,0.0,0.0,25.0,36.7,0.1,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
