date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2024-10-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,25.8,0.0,13.5,0.7,10.0,126.4,30.1,2.3,0.0,2.0,0.0,1.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,13.5,0.7,10.0,118.6,30.1,0.0,0.0,2.0,0.0,1.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,27.4,0.0,14.2,20.7,96.8,0.0,30.1,0.0,0.0,2.0,0.0,1.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 00:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0.0,14.2,20.7,116.9,0.0,32.4,0.0,0.0,2.0,0.0,1.4,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,42.0,0.0,22.0,4.2,0.0,231.2,30.2,0.0,0.0,10.0,0.0,0.2,0.0,5.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,78.4,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 01:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,32.6,0.0,22.0,4.2,0.1,259.3,30.2,0.0,0.0,10.0,0.0,0.1,0.0,5.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,78.4,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.4,0.0,22.0,9.3,9.0,121.8,30.2,0.0,0.0,10.0,0.0,0.2,0.0,5.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,78.4,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 01:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,22.5,0.0,22.0,9.3,20.6,119.0,30.2,0.0,0.0,10.0,0.0,0.1,0.0,5.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,78.4,1.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,51.0,0.0,0.0,0.0,0.0,277.7,25.8,0.0,0.0,10.0,0.0,0.0,0.0,4.6,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.8,1.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0
2024-10-14 02:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,33.2,0.0,0.0,0.0,0.0,229.7,25.8,0.0,0.0,10.0,0.0,0.0,0.0,4.6,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.8,1.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0
2024-10-14 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.9,0.0,0.0,21.1,8.2,119.0,25.8,0.0,0.0,10.0,0.0,0.0,0.0,4.6,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.8,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,29.5,0.0,0.0,21.1,10.0,119.0,25.8,0.0,0.0,10.0,0.0,0.0,0.0,4.6,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,72.8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.4,0.0,22.0,0.0,0.0,173.2,38.7,0.0,3.0,0.0,2.3,0.0,0.0,0.5,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0
2024-10-14 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,0.0,22.0,0.0,0.3,131.0,38.7,0.0,3.0,0.0,2.2,0.0,0.0,0.5,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,33.4,0.0,22.0,2.2,8.8,119.0,38.7,0.0,3.0,0.0,2.2,0.0,0.0,0.5,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 03:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,35.2,25.6,22.0,2.2,15.0,119.0,38.7,0.0,3.0,0.0,2.3,0.0,0.0,0.5,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,32.9,0.0,0.0,0.0,6.0,165.6,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 04:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,28.0,0.0,0.0,0.0,8.5,121.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,32.4,0.0,0.0,7.1,26.1,120.0,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 04:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,32.5,0.0,0.0,7.1,47.4,177.1,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
2024-10-14 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3,7.7,0.0,22.0,0.0,23.8,0.0,30.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 05:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,22.0,0.0,14.0,11.4,30.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,22.5,2.9,9.6,7.1,30.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 05:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,7.8,22.5,2.9,11.0,128.3,29.5,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-14 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,31.2,0.1,15.7,0.0,147.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,12.0,0.0
2024-10-14 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3,0.0,15.7,0.0,17.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,12.0,0.0
2024-10-14 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,27.9,0.0,15.5,0.2,11.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,12.0,0.0
2024-10-14 06:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,26.9,0.0,15.5,0.2,11.0,150.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0
2024-10-14 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,13.0,0.0,55.7,4.4,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,4.0,13.0,0.0
2024-10-14 07:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,0.0,4.0,13.0,0.0
