date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2024-09-05 23:00:00,122.87,86.23,99.97,102.3,101.54,,100.3,425.7,430.8,674.1,,
2024-09-05 00:00:00,105.19,44.6,95.85,90.0,80.21,,96.04,353.1,466.6,707.8,,
2024-09-05 01:00:00,99.4,40.0,88.94,85.2,92.43,,88.69,382.3,631.5,908.8,,
2024-09-05 02:00:00,91.55,37.58,82.26,81.89,85.0,,77.5,504.5,849.3,999.3,,
2024-09-05 03:00:00,92.89,28.4,77.53,78.06,77.0,,70.95,635.8,1008.0,1197.6,,
2024-09-05 04:00:00,100.85,26.83,79.15,82.65,75.8,,74.33,914.1,1275.6,1619.2,,
2024-09-05 05:00:00,117.95,-12.72,71.61,88.9,36.07,,58.37,895.3,970.3,1193.5,,
2024-09-05 06:00:00,108.82,25.0,71.41,108.82,45.0,,57.34,956.1,915.2,1148.0,,
2024-09-05 07:00:00,131.2,45.02,92.34,104.04,68.46,,80.88,1150.4,1551.5,1784.8,,
2024-09-05 08:00:00,116.12,35.45,81.26,93.45,56.96,56.96,76.67,1395.2,1536.1,2113.2,,
2024-09-05 09:00:00,94.1,15.3,51.93,83.8,33.01,,41.1,669.9,986.1,986.1,,
2024-09-05 10:00:00,79.45,-20.0,20.79,76.63,30.62,29.59,2.9,955.7,1152.0,1232.4,,
2024-09-05 11:00:00,101.8,-16.26,26.44,79.93,20.88,28.59,3.48,1168.3,1199.1,1424.0,,
2024-09-05 12:00:00,59.6,-27.5,17.13,56.61,13.05,8.45,7.47,961.7,973.0,977.1,,
2024-09-05 13:00:00,116.11,-7.0,20.23,62.83,3.86,3.86,14.41,1430.9,1497.0,1578.3,,
2024-09-05 14:00:00,109.96,-29.54,25.76,59.0,-6.7,-6.7,17.74,1250.6,1423.5,1541.8,,
2024-09-05 15:00:00,47.1,-21.0,15.75,38.5,-13.08,,4.21,1365.5,1740.4,2202.2,,
2024-09-05 16:00:00,145.3,5.05,57.4,67.5,145.3,145.3,56.16,961.1,1285.0,1314.7,,
2024-09-05 17:00:00,143.09,71.44,100.98,92.99,110.0,,110.79,2918.0,3085.6,3450.7,,
2024-09-05 18:00:00,178.99,110.15,134.21,110.79,164.99,,143.86,1578.5,2498.4,2827.2,,
2024-09-05 19:00:00,174.72,100.0,128.84,106.69,100.0,100.0,141.97,2441.0,3201.8,3419.0,,
2024-09-05 20:00:00,145.0,76.06,114.94,95.11,109.06,,119.64,1053.8,1850.7,1994.8,,
2024-09-05 21:00:00,132.77,80.66,105.54,91.36,117.6,,109.81,1047.9,1538.9,1852.0,,
2024-09-05 22:00:00,119.7,65.68,87.35,86.97,89.15,,87.3,642.9,782.3,799.6,,
2024-09-05 00:00:00,,,,,,,,,,,,
2024-09-06 23:00:00,119.48,52.37,85.66,83.98,67.0,66.99,86.63,601.4,684.8,864.1,,
2024-09-06 00:00:00,96.78,63.76,80.37,63.76,80.0,,87.63,1721.1,1768.7,2307.0,,
2024-09-06 01:00:00,110.1,53.99,79.28,53.99,85.6,,85.33,1315.8,1408.8,1851.0,,
