date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2024-09-05 23:00:00,26.47,3.71,15.68,21.08,3.71,,7.52,5.8,10.6,12.4,,
2024-09-05 00:00:00,15.22,-6.2,5.72,11.16,-6.2,,3.22,7.1,20.1,27.1,,
2024-09-05 01:00:00,30.99,0.08,8.63,9.98,30.99,,7.44,6.6,9.0,14.1,,
2024-09-05 02:00:00,19.11,-2.0,4.07,19.11,-2.0,,-1.83,14.1,0.0,14.1,,
2024-09-05 03:00:00,87.71,50.0,68.73,81.79,78.1,,59.49,5.0,16.0,20.5,,
2024-09-05 04:00:00,97.3,83.4,87.35,91.99,83.4,,86.22,3.8,27.0,30.8,,
2024-09-05 05:00:00,125.9,116.1,122.92,125.0,125.25,,122.57,18.7,16.4,35.1,,
2024-09-05 06:00:00,125.3,30.01,80.5,125.3,58.35,55.96,80.35,16.3,13.4,29.7,,
2024-09-05 07:00:00,119.25,56.4,84.5,119.25,56.4,59.97,80.9,43.6,9.7,53.3,,
2024-09-05 08:00:00,91.56,35.1,55.31,91.56,44.1,40.98,51.17,78.2,20.1,91.1,,
2024-09-05 09:00:00,67.99,30.2,41.73,54.75,43.01,52.23,41.18,49.8,75.1,123.9,,
2024-09-05 10:00:00,51.37,10.9,28.73,44.0,10.9,24.2,27.14,19.1,60.1,74.2,,
2024-09-05 11:00:00,52.5,27.85,35.98,50.0,36.9,36.9,33.06,23.6,52.3,72.9,,
2024-09-05 12:00:00,54.0,11.0,30.85,54.0,15.0,17.22,28.03,36.9,57.3,90.3,,
2024-09-05 13:00:00,67.98,1.0,26.55,67.98,1.0,10.82,21.56,39.3,64.2,95.0,,
2024-09-05 14:00:00,50.62,8.5,25.42,35.24,41.0,33.95,20.57,13.1,50.0,62.0,,
2024-09-05 15:00:00,60.01,40.0,53.72,44.08,56.84,54.77,54.08,17.7,41.2,58.9,,
2024-09-05 16:00:00,110.9,56.95,77.11,110.9,75.0,78.76,69.81,36.5,41.1,77.6,,
2024-09-05 17:00:00,195.97,40.01,116.33,185.88,83.69,57.78,105.28,32.5,43.6,74.1,,
2024-09-05 18:00:00,214.99,120.0,164.78,206.45,146.01,,154.97,13.0,54.4,66.4,,
2024-09-05 19:00:00,126.0,60.8,108.29,120.0,99.98,73.71,95.11,26.9,44.9,71.8,,
2024-09-05 20:00:00,90.0,1.0,56.01,90.0,1.0,22.65,51.19,43.2,63.6,99.3,,
2024-09-05 21:00:00,47.41,-35.0,23.63,37.0,0.96,0.96,9.6,10.7,26.2,33.3,,
2024-09-05 22:00:00,40.01,-9.99,18.96,40.01,4.92,,4.49,10.2,38.0,47.0,,
2024-09-05 00:00:00,,,,,,,,,,,,
2024-09-06 23:00:00,22.6,-4.31,8.1,19.82,0.0,,4.13,37.1,32.4,68.7,,
2024-09-06 00:00:00,13.0,-8.24,2.69,1.6,-4.51,,0.04,31.2,22.5,43.8,,
2024-09-06 01:00:00,27.26,-3.8,9.17,14.67,-3.8,,3.26,24.0,10.3,32.6,,
2024-09-06 02:00:00,29.9,2.08,13.71,12.1,18.9,,10.17,15.2,9.0,22.8,,
2024-09-06 03:00:00,82.0,16.34,69.92,70.0,74.63,,70.68,21.5,43.4,62.3,,
2024-09-06 04:00:00,91.5,18.6,81.89,18.6,91.5,,84.06,22.0,34.8,55.3,,
2024-09-06 05:00:00,111.59,94.3,99.35,94.3,108.82,,99.39,0.4,12.2,12.6,,
2024-09-06 06:00:00,170.39,111.0,127.2,122.49,116.01,,128.35,17.5,33.7,42.2,,
2024-09-06 07:00:00,121.87,55.0,92.39,121.87,55.0,,92.51,22.3,11.2,29.5,,
2024-09-06 08:00:00,103.03,43.25,70.52,102.65,65.8,61.32,65.73,79.0,48.0,117.3,,
2024-09-06 09:00:00,72.45,32.4,48.28,48.6,47.76,44.12,46.81,46.5,56.6,101.9,,
2024-09-06 10:00:00,42.11,18.13,30.68,42.11,18.54,,24.25,33.4,71.2,96.4,,
