date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2024-09-05 23:00:00,101.4,60.0,79.79,99.17,60.0,,65.04,89.3,89.2,89.3,,
2024-09-05 00:00:00,99.25,66.0,92.23,93.9,66.0,,69.59,82.2,119.0,176.0,,
2024-09-05 01:00:00,90.2,52.71,87.29,89.4,82.06,,86.56,107.9,120.7,140.2,,
2024-09-05 02:00:00,93.7,80.0,86.81,93.7,88.56,,86.89,255.5,148.6,378.1,,
2024-09-05 03:00:00,96.99,83.3,87.64,87.67,83.3,,91.64,236.5,324.3,465.5,,
2024-09-05 04:00:00,100.0,83.12,94.75,91.5,84.0,,89.7,115.3,76.8,145.0,,
2024-09-05 05:00:00,128.4,116.01,123.21,125.0,116.01,,122.56,69.4,47.9,117.2,,
2024-09-05 06:00:00,129.8,95.0,123.67,129.8,95.0,,117.87,76.4,113.3,187.4,,
2024-09-05 07:00:00,119.0,72.29,102.2,119.0,72.29,,89.94,182.7,53.6,235.4,,
2024-09-05 08:00:00,86.99,75.5,84.24,84.1,75.5,,84.24,114.5,114.5,114.5,,
2024-09-05 09:00:00,65.35,37.0,55.36,56.1,37.0,,52.83,127.0,123.7,133.2,,
2024-09-05 10:00:00,20.5,0.0,2.12,20.5,20.0,,2.12,35.0,35.0,35.0,,
2024-09-05 11:00:00,16.43,0.77,12.82,15.0,16.43,,3.27,115.7,115.7,115.7,,
2024-09-05 12:00:00,9.9,-13.72,5.14,9.51,-13.72,,-2.7,78.7,78.7,78.7,,
2024-09-05 13:00:00,14.9,-18.6,7.24,14.9,2.0,,1.11,111.5,111.5,111.5,,
2024-09-05 14:00:00,20.0,1.0,12.59,15.5,7.0,,12.43,158.3,158.3,158.3,,
2024-09-05 15:00:00,64.96,35.6,51.85,64.96,37.4,,49.66,111.7,88.4,159.7,,
2024-09-05 16:00:00,111.9,55.0,89.28,107.6,55.2,,77.04,165.2,51.3,216.5,,
2024-09-05 17:00:00,165.0,65.0,116.56,164.9,73.59,,113.71,89.3,5.3,90.4,,
2024-09-05 18:00:00,220.0,120.0,151.6,219.9,146.01,,142.71,250.9,47.1,256.4,,
2024-09-05 19:00:00,124.75,90.02,106.9,120.0,90.02,,104.7,299.5,132.8,331.9,,
2024-09-05 20:00:00,105.0,42.41,64.34,105.0,61.5,,57.45,255.0,46.1,272.0,,
2024-09-05 21:00:00,78.63,41.11,45.93,50.0,78.63,,45.93,37.4,37.4,37.4,,
2024-09-05 22:00:00,55.0,35.1,38.21,53.0,36.0,,37.47,136.0,136.0,136.0,,
2024-09-05 00:00:00,,,,,,,,,,,,
2024-09-06 23:00:00,65.55,35.0,47.63,65.55,35.0,,47.28,70.5,70.5,70.5,,
2024-09-06 00:00:00,55.0,33.0,39.01,55.0,33.0,,37.34,23.5,23.5,23.5,,
2024-09-06 01:00:00,70.0,41.74,44.84,70.0,57.45,,43.43,13.7,14.7,14.7,,
2024-09-06 02:00:00,55.0,41.77,43.12,55.0,41.77,,41.77,9.8,9.8,9.8,,
