date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2024-09-05 23:00:00,18.7,2.8,6.11,3.71,6.1,6.39,7.13,257.0,62.4,277.9,,
2024-09-05 00:00:00,10.75,1.0,3.54,3.78,3.0,3.01,2.99,300.3,87.5,320.6,,
2024-09-05 01:00:00,11.05,0.0,4.84,4.11,0.0,0.0,4.49,263.0,89.1,320.3,,
2024-09-05 02:00:00,11.8,-5.1,4.49,4.82,10.0,7.95,3.38,214.5,105.0,281.8,,
2024-09-05 03:00:00,45.0,6.58,17.09,12.01,10.0,14.43,16.36,173.0,173.0,184.9,,
2024-09-05 04:00:00,94.4,20.83,48.96,76.49,20.83,31.81,46.34,105.0,105.0,105.0,,
2024-09-05 05:00:00,128.0,50.0,86.88,61.0,70.0,70.74,78.72,91.2,89.4,95.7,,
2024-09-05 06:00:00,129.8,30.01,115.24,125.1,124.5,74.42,98.83,165.0,96.2,204.4,,
2024-09-05 07:00:00,124.56,56.4,95.54,122.75,63.3,60.53,86.41,135.3,111.5,214.4,,
2024-09-05 08:00:00,93.23,29.4,55.62,91.56,50.0,38.78,48.27,143.8,163.2,234.1,,
2024-09-05 09:00:00,70.45,27.5,39.85,66.01,43.05,55.42,38.94,285.6,129.0,319.9,,
2024-09-05 10:00:00,51.37,6.7,33.32,44.0,20.0,23.56,31.72,204.3,109.6,226.4,,
2024-09-05 11:00:00,52.49,22.6,37.08,50.0,25.0,26.78,35.28,279.4,127.6,288.5,,
2024-09-05 12:00:00,54.0,3.16,30.08,54.0,15.0,17.43,25.33,263.3,140.6,291.3,,
2024-09-05 13:00:00,67.98,12.01,26.18,42.87,12.01,14.28,24.27,302.7,146.3,333.9,,
2024-09-05 14:00:00,50.62,8.5,26.36,35.24,41.0,34.83,23.65,207.7,111.0,219.9,,
2024-09-05 15:00:00,65.47,33.9,51.46,65.08,60.0,52.0,49.41,144.0,101.8,194.7,,
2024-09-05 16:00:00,122.6,67.8,93.17,96.4,90.0,93.1,89.3,103.3,101.2,168.6,,
