date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2026-08-26 00:00:00,93.87,14.92,49.41,58.63,53.41,31.29,40.47,584.4,632.4,659.4,2026-08-25 13:27:01,2026-08-25 23:40:15
2026-08-26 01:00:00,219.9,15.01,50.01,40.1,97.58,54.49,43.4,784.8,779.3,843.4,2026-08-25 13:00:35,2026-08-26 00:44:58
2026-08-26 02:00:00,127.2,12.23,64.47,12.23,118.07,88.1,65.08,650.3,651.6,669.9,2026-08-25 13:00:02,2026-08-26 01:44:51
2026-08-26 03:00:00,150.01,22.76,69.68,59.66,49.21,75.73,77.94,655.3,658.9,683.4,2026-08-25 13:14:14,2026-08-26 02:43:35
2026-08-26 04:00:00,130.0,20.3,75.6,104.31,130.0,80.38,83.69,861.5,877.2,886.9,2026-08-25 13:00:21,2026-08-26 03:40:55
2026-08-26 05:00:00,169.5,26.8,95.86,109.6,143.13,111.76,99.39,682.2,708.4,741.7,2026-08-25 13:00:41,2026-08-26 04:44:15
2026-08-26 06:00:00,200.78,57.16,139.33,113.13,128.15,168.48,153.52,602.3,610.5,645.9,2026-08-25 13:00:10,2026-08-26 05:44:42
2026-08-26 07:00:00,267.45,99.01,162.47,212.68,127.0,166.23,169.57,607.0,679.0,730.4,2026-08-25 13:00:02,2026-08-26 06:36:21
2026-08-26 08:00:00,246.34,90.01,160.59,139.52,99.41,129.64,158.85,820.1,817.8,1131.2,2026-08-25 13:00:10,2026-08-26 07:42:38
2026-08-26 09:00:00,178.19,50.0,115.04,117.17,51.91,99.53,108.82,1053.4,952.7,1428.2,2026-08-25 13:00:04,2026-08-26 08:44:55
2026-08-26 10:00:00,150.7,38.21,100.07,116.11,60.72,74.98,88.41,1032.3,905.7,1367.2,2026-08-25 14:20:35,2026-08-26 09:40:36
2026-08-26 11:00:00,155.61,28.0,100.12,140.86,78.14,70.95,86.63,1317.8,1250.6,1959.1,2026-08-25 13:15:05,2026-08-26 10:36:05
2026-08-26 12:00:00,144.33,37.95,100.58,114.43,107.77,63.83,86.65,1895.7,1990.9,3509.2,2026-08-25 14:18:07,2026-08-26 11:44:27
2026-08-26 13:00:00,180.0,25.29,84.45,25.29,58.39,57.24,60.98,2551.9,2500.5,4457.0,2026-08-25 13:00:02,2026-08-26 12:31:54
2026-08-26 14:00:00,125.69,-10.0,71.11,25.28,6.66,27.3,49.32,2769.4,2390.5,4579.9,2026-08-25 13:00:02,2026-08-26 13:44:06
2026-08-26 15:00:00,126.86,0.0,71.14,120.4,79.78,36.29,48.34,1894.9,1624.4,3031.3,2026-08-25 14:18:02,2026-08-26 14:43:30
2026-08-26 16:00:00,198.7,13.06,77.02,118.43,189.79,77.92,70.29,955.4,861.3,1289.9,2026-08-25 14:18:57,2026-08-26 15:44:23
2026-08-26 17:00:00,171.43,52.8,117.14,121.46,151.22,136.95,113.7,721.4,773.5,1074.4,2026-08-25 13:00:15,2026-08-26 16:39:35
2026-08-26 18:00:00,250.25,94.63,148.75,151.08,178.53,148.17,150.42,846.8,924.4,1132.0,2026-08-25 13:00:41,2026-08-26 17:44:00
2026-08-26 19:00:00,185.1,98.94,136.88,118.94,153.27,139.91,141.05,725.9,744.8,802.6,2026-08-25 13:00:12,2026-08-26 18:40:29
2026-08-26 20:00:00,183.57,46.88,127.67,110.84,69.0,127.5,131.47,674.4,684.9,712.2,2026-08-25 13:00:15,2026-08-26 19:39:34
