date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date,13
2026-08-29 00:00:00,184.3,99.51,122.78,141.05,182.6,134.37,122.57,3333.8,3503.4,5770.1,2026-08-28 14:31:14,2026-08-28 23:39:49,
2026-08-29 01:00:00,222.82,76.3,109.04,111.52,91.81,120.66,109.22,2974.8,3113.9,5187.9,2026-08-28 14:21:17,2026-08-29 00:39:55,
2026-08-29 02:00:00,158.69,66.11,97.41,94.96,77.7,93.06,99.55,2941.5,2940.7,5218.5,2026-08-28 14:22:49,2026-08-29 01:39:48,
2026-08-29 03:00:00,168.96,62.34,95.19,168.96,100.09,95.85,99.01,3327.9,3481.6,5905.1,2026-08-28 14:01:28,2026-08-29 02:39:40,
2026-08-29 04:00:00,136.53,71.23,91.4,96.58,77.21,85.24,91.5,3309.7,3344.7,5693.4,2026-08-28 14:20:45,2026-08-29 03:39:55,
2026-08-29 05:00:00,165.39,77.28,94.87,97.41,93.16,97.15,94.31,3163.0,3370.6,5447.6,2026-08-28 14:00:18,2026-08-29 04:39:23,
2026-08-29 06:00:00,144.66,66.01,97.08,106.48,97.32,101.59,97.96,3578.8,3823.6,6210.5,2026-08-28 14:01:28,2026-08-29 05:39:00,
2026-08-29 07:00:00,169.34,67.2,100.83,113.41,125.43,108.16,104.08,4186.8,4649.9,7398.6,2026-08-28 14:01:28,2026-08-29 06:39:48,
2026-08-29 08:00:00,138.42,-2.9,64.8,31.9,2.07,63.98,67.88,4053.4,4453.7,7236.5,2026-08-28 14:00:21,2026-08-29 07:38:35,
2026-08-29 09:00:00,247.27,-200.0,8.89,8.58,4.8,2.12,7.83,3983.9,4014.7,7005.9,2026-08-28 14:00:21,2026-08-29 08:39:53,
2026-08-29 10:00:00,4997.6,-6999.98,-0.72,11.55,0.9,-2.3,-1.12,3532.8,3629.0,6266.9,2026-08-28 14:00:22,2026-08-29 09:39:33,
2026-08-29 11:00:00,501.5,-97.87,-1.15,8.8,0.0,-1.27,-1.64,3715.9,3690.2,6283.7,2026-08-28 14:00:23,2026-08-29 10:39:23,
2026-08-29 12:00:00,40.0,-100.0,-1.91,2.97,0.2,-3.06,-2.38,4332.6,4156.4,7346.6,2026-08-28 14:06:55,2026-08-29 11:39:40,
2026-08-29 13:00:00,20.74,-20.8,-1.32,11.83,0.0,-0.77,-1.47,4563.4,4645.4,7895.2,2026-08-28 14:00:26,2026-08-29 12:39:45,
