date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date
2026-06-25 00:00:00,531.47,45.39,162.66,183.26,186.13,164.2,161.13,2497.5,2632.9,4479.7,2026-06-24 14:00:21,2026-06-24 23:39:51
2026-06-25 01:00:00,345.53,37.4,158.21,47.43,169.17,172.77,160.97,2652.7,2709.9,4690.1,2026-06-24 14:00:22,2026-06-25 00:39:37
2026-06-25 02:00:00,260.24,33.32,161.55,36.89,163.5,181.82,166.91,2431.3,2589.4,4446.4,2026-06-24 14:00:24,2026-06-25 01:39:36
2026-06-25 03:00:00,250.88,33.66,159.9,33.66,168.9,176.24,167.0,2690.2,2843.0,5051.2,2026-06-24 14:00:27,2026-06-25 02:39:36
2026-06-25 04:00:00,187.1,117.33,159.84,142.43,155.87,166.58,167.18,2852.8,2997.1,5269.5,2026-06-24 14:23:13,2026-06-25 03:39:37
2026-06-25 05:00:00,195.6,105.24,162.79,185.47,150.61,163.01,169.17,2912.3,3023.2,5422.4,2026-06-24 14:00:29,2026-06-25 04:39:42
2026-06-25 06:00:00,210.43,100.12,178.41,209.95,147.31,159.0,180.2,4109.5,4253.4,7323.9,2026-06-24 14:00:30,2026-06-25 05:39:46
2026-06-25 07:00:00,235.66,0.0,163.26,218.62,164.57,142.18,159.74,4104.5,3880.3,7151.8,2026-06-24 14:00:32,2026-06-25 06:39:41
2026-06-25 08:00:00,182.39,88.21,125.43,181.56,110.01,117.61,119.59,3682.4,3484.4,6400.7,2026-06-24 14:00:34,2026-06-25 07:39:47
2026-06-25 09:00:00,188.14,80.8,110.69,161.67,118.91,111.85,108.81,3629.5,3561.2,6311.5,2026-06-24 14:00:36,2026-06-25 08:39:55
2026-06-25 10:00:00,185.39,61.93,96.7,146.71,99.0,98.49,98.49,3777.5,3429.2,6066.6,2026-06-24 14:00:38,2026-06-25 09:39:25
2026-06-25 11:00:00,187.64,41.99,77.63,133.62,46.5,79.01,79.91,3440.1,3267.2,5821.8,2026-06-24 14:00:40,2026-06-25 10:11:51
2026-06-25 12:00:00,435.72,-15.0,50.31,94.18,19.95,36.52,51.18,2801.6,2839.3,4932.1,2026-06-24 14:00:42,2026-06-25 11:39:36
2026-06-25 13:00:00,85.17,-2.0,39.39,85.17,65.0,35.41,38.4,3243.8,3236.9,5612.1,2026-06-24 14:00:44,2026-06-25 12:39:57
2026-06-25 14:00:00,99.98,-16.37,45.14,-6.12,86.29,51.59,47.55,4228.3,4146.5,7184.9,2026-06-24 14:00:48,2026-06-25 13:39:20
2026-06-25 15:00:00,131.24,-65.9,81.85,81.77,109.42,91.55,84.1,3847.1,3738.8,6361.3,2026-06-24 14:00:51,2026-06-25 14:39:54
2026-06-25 16:00:00,177.9,34.51,101.18,105.4,146.13,106.34,102.82,3619.0,3369.9,5836.7,2026-06-24 14:00:53,2026-06-25 15:39:52
2026-06-25 17:00:00,165.07,25.42,116.73,118.49,80.0,118.69,117.44,4250.1,4361.3,6926.6,2026-06-24 14:00:55,2026-06-25 16:39:40
2026-06-25 18:00:00,232.22,12.75,137.43,12.75,134.88,123.24,131.37,4779.9,4547.2,8120.2,2026-06-24 14:00:55,2026-06-25 17:39:36
2026-06-25 19:00:00,385.09,105.32,196.03,136.01,220.0,169.0,183.78,6208.9,6136.0,10682.2,2026-06-24 14:00:57,2026-06-25 18:39:46
2026-06-25 20:00:00,409.84,136.02,251.99,211.99,255.0,227.68,230.0,8869.0,8942.1,15710.8,2026-06-24 14:00:59,2026-06-25 19:39:44
2026-06-25 21:00:00,398.98,110.0,232.95,328.1,114.2,200.2,216.31,8971.5,9014.6,16013.2,2026-06-24 14:01:00,2026-06-25 20:39:55
2026-06-25 22:00:00,279.07,102.04,178.0,182.24,215.01,150.37,168.44,6319.0,6612.5,11582.9,2026-06-24 14:01:03,2026-06-25 21:39:20
2026-06-25 23:00:00,290.05,119.46,149.39,185.13,290.01,144.66,142.24,4205.6,4289.1,7585.4,2026-06-24 14:01:06,2026-06-25 22:39:41
