date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date,13
2026-07-24 00:00:00,181.64,116.0,161.04,181.64,149.4,160.2,161.52,2177.9,2665.0,4046.7,2026-07-23 14:00:19,2026-07-23 23:39:51,
2026-07-24 01:00:00,233.5,137.97,156.75,180.66,172.0,159.42,157.98,1970.6,1952.5,3322.0,2026-07-23 14:00:20,2026-07-24 00:39:23,
2026-07-24 02:00:00,176.57,125.8,150.43,166.85,146.11,156.17,152.77,2087.5,2049.7,3610.5,2026-07-23 14:00:24,2026-07-24 01:39:50,
2026-07-24 03:00:00,181.32,118.49,153.65,166.19,129.7,160.37,156.82,2218.1,2255.8,3702.2,2026-07-23 14:00:25,2026-07-24 02:39:48,
2026-07-24 04:00:00,175.1,115.62,155.13,160.59,134.07,160.12,159.2,2265.9,2309.9,3935.4,2026-07-23 14:00:26,2026-07-24 03:39:08,
2026-07-24 05:00:00,195.3,115.86,161.14,158.61,161.61,160.78,162.71,2624.6,2746.2,4595.1,2026-07-23 14:00:28,2026-07-24 04:39:48,
2026-07-24 06:00:00,197.4,116.28,172.61,177.65,155.53,173.06,173.84,3549.8,3313.0,6082.9,2026-07-23 14:00:28,2026-07-24 05:39:32,
2026-07-24 07:00:00,202.58,113.86,169.19,189.71,129.12,163.42,169.21,4164.1,3922.5,7052.9,2026-07-23 14:00:32,2026-07-24 06:39:55,
2026-07-24 08:00:00,434.01,92.91,154.13,434.01,102.12,140.98,151.43,4122.3,4366.8,7162.9,2026-07-23 14:00:32,2026-07-24 07:38:53,
2026-07-24 09:00:00,219.72,84.4,125.06,125.8,106.3,117.29,122.2,3749.7,4278.5,6808.1,2026-07-23 14:00:34,2026-07-24 08:39:28,
2026-07-24 10:00:00,149.0,59.1,90.37,128.04,105.0,92.86,87.89,5026.0,5649.9,9186.5,2026-07-23 14:00:37,2026-07-24 09:39:48,
2026-07-24 11:00:00,110.5,-3.6,60.9,96.05,5.11,61.39,58.38,6155.6,6531.9,10842.0,2026-07-23 14:08:43,2026-07-24 10:39:03,
2026-07-24 12:00:00,68.0,-8.45,21.23,34.85,-1.0,6.72,17.41,5513.0,5970.6,9943.4,2026-07-23 14:09:19,2026-07-24 11:39:30,
2026-07-24 13:00:00,89.06,-14.87,5.04,89.06,-8.0,-3.61,1.24,4976.6,5626.3,9198.8,2026-07-23 14:00:40,2026-07-24 12:39:20,
2026-07-24 14:00:00,18.87,-13.39,-0.76,15.13,-10.1,-4.89,-4.01,3946.5,4271.8,7264.2,2026-07-23 14:00:44,2026-07-24 13:39:45,
2026-07-24 15:00:00,41.82,-19.3,2.99,11.56,-8.0,-1.92,-1.08,4447.7,4968.7,8223.9,2026-07-23 14:00:45,2026-07-24 14:39:48,
2026-07-24 16:00:00,100.2,-9.0,34.12,50.83,55.0,27.12,24.31,4534.4,5241.1,8377.8,2026-07-23 14:05:43,2026-07-24 15:39:34,
2026-07-24 17:00:00,155.53,-6.38,92.1,144.5,142.0,94.29,89.48,4889.2,5606.3,9109.7,2026-07-23 14:00:46,2026-07-24 16:39:52,
2026-07-24 18:00:00,298.89,101.05,143.49,145.7,170.01,152.81,145.18,4807.2,4712.7,8059.2,2026-07-23 14:14:57,2026-07-24 17:39:26,
2026-07-24 19:00:00,216.2,131.32,174.37,184.62,185.48,180.28,176.1,4546.6,4562.8,7978.8,2026-07-23 14:08:47,2026-07-24 18:38:59,
2026-07-24 20:00:00,221.37,136.72,192.78,173.4,189.6,198.16,195.3,3695.5,3703.9,6546.6,2026-07-23 14:00:50,2026-07-24 19:39:52,
2026-07-24 21:00:00,220.81,139.1,192.28,192.44,143.71,185.91,193.72,3923.8,3836.2,6941.1,2026-07-23 14:06:48,2026-07-24 20:39:55,
2026-07-24 22:00:00,205.45,140.0,183.82,198.39,155.53,171.95,183.17,3049.0,3101.0,5484.9,2026-07-23 14:00:52,2026-07-24 21:39:40,
2026-07-24 23:00:00,188.8,138.51,170.42,183.55,157.3,159.61,167.28,2710.1,2730.2,4807.6,2026-07-23 14:08:48,2026-07-24 22:39:40,
2026-07-25 00:00:00,181.93,116.12,160.98,172.06,156.2,151.58,158.38,2281.1,2296.8,3968.7,2026-07-24 14:20:02,2026-07-24 23:39:56,
2026-07-25 01:00:00,177.87,93.8,152.92,159.75,150.84,145.28,150.38,2173.2,2112.1,3689.7,2026-07-24 14:24:41,2026-07-25 00:39:00,
2026-07-25 02:00:00,217.78,131.1,152.04,157.7,143.74,152.27,150.4,2393.2,2388.9,4109.9,2026-07-24 14:31:22,2026-07-25 01:39:23,
2026-07-25 03:00:00,181.15,86.4,147.93,152.8,86.4,144.25,146.35,1998.3,1921.1,3458.7,2026-07-24 15:00:38,2026-07-25 02:39:01,
2026-07-25 04:00:00,155.11,113.73,141.97,153.95,119.61,132.05,140.31,2005.0,1961.3,3446.3,2026-07-24 14:00:23,2026-07-25 03:39:55,
2026-07-25 05:00:00,172.8,100.0,133.25,135.12,100.01,123.56,129.93,1943.9,1912.5,3327.3,2026-07-24 14:20:00,2026-07-25 04:39:50,
2026-07-25 06:00:00,155.94,28.85,119.38,154.36,93.0,108.3,112.81,2809.2,2524.2,4601.4,2026-07-24 14:20:00,2026-07-25 05:39:48,
2026-07-25 07:00:00,160.94,32.86,104.3,135.71,61.09,99.4,102.2,2821.8,2671.6,4766.4,2026-07-24 14:22:31,2026-07-25 06:39:47,
2026-07-25 08:00:00,173.49,-0.69,73.73,127.62,5.0,66.47,71.85,3924.8,3932.2,6588.0,2026-07-24 14:00:27,2026-07-25 07:39:48,
2026-07-25 09:00:00,56.1,-9.79,6.57,1.95,4.67,3.78,5.43,3971.5,4194.8,7141.7,2026-07-24 14:00:20,2026-07-25 08:39:04,
2026-07-25 10:00:00,5.63,-11.78,-3.18,2.61,-1.8,-1.78,-2.9,3831.4,4274.2,7081.6,2026-07-24 14:20:02,2026-07-25 09:39:30,
2026-07-25 11:00:00,4.42,-15.71,-5.57,1.46,-5.8,-2.5,-3.9,3169.6,3333.0,5738.4,2026-07-24 14:08:22,2026-07-25 10:39:48,
2026-07-25 12:00:00,5.78,-20.1,-8.77,5.78,-17.15,-6.63,-6.98,3363.4,3732.4,6224.6,2026-07-24 14:00:33,2026-07-25 11:39:55,
2026-07-25 13:00:00,2.55,-28.49,-12.17,2.55,-25.76,-15.13,-11.44,3746.9,4084.1,6887.9,2026-07-24 14:00:34,2026-07-25 12:39:22,
2026-07-25 14:00:00,-0.01,-23.17,-11.54,-6.46,-12.7,-6.22,-10.53,3543.4,4125.8,6694.0,2026-07-24 14:06:47,2026-07-25 13:39:00,
2026-07-25 15:00:00,0.97,-17.7,-7.42,-6.35,-1.11,-3.43,-6.51,3663.2,3974.0,6643.0,2026-07-24 14:01:33,2026-07-25 14:39:15,
2026-07-25 16:00:00,9.52,-11.67,-2.62,9.52,-0.15,-1.35,-1.86,3907.6,4193.9,7225.7,2026-07-24 14:01:31,2026-07-25 15:39:19,
2026-07-25 17:00:00,78.95,-10.09,5.62,13.26,78.95,6.56,4.78,4161.4,4416.1,7091.5,2026-07-24 14:00:25,2026-07-25 16:39:56,
2026-07-25 18:00:00,165.62,11.1,95.24,132.14,151.61,101.54,98.98,5255.0,4963.3,8481.0,2026-07-24 14:00:40,2026-07-25 17:39:49,
2026-07-25 19:00:00,226.37,121.01,151.77,165.85,145.7,152.08,152.54,5289.1,5446.0,9268.7,2026-07-24 14:00:41,2026-07-25 18:39:19,
2026-07-25 20:00:00,173.8,119.11,159.14,171.35,169.91,158.31,158.03,4116.3,4014.3,7012.8,2026-07-24 14:06:48,2026-07-25 19:38:57,
2026-07-25 21:00:00,219.58,134.02,162.1,172.35,134.02,160.56,162.86,3959.7,3952.6,6920.0,2026-07-24 14:08:24,2026-07-25 20:39:44,
2026-07-25 22:00:00,240.79,118.43,157.71,163.25,143.9,155.38,158.04,4187.3,4081.2,7413.9,2026-07-24 14:00:43,2026-07-25 21:39:48,
2026-07-25 23:00:00,166.73,115.82,146.87,164.85,159.83,142.03,143.01,3662.4,3493.1,6375.8,2026-07-24 14:08:24,2026-07-25 22:39:22,
2026-07-26 00:00:00,218.12,128.28,141.11,147.9,156.12,145.1,140.12,2514.9,2471.4,4332.7,2026-07-25 14:03:33,2026-07-25 23:39:25,
2026-07-26 01:00:00,239.79,123.32,139.59,149.51,158.08,142.32,139.69,2239.8,2065.9,3727.4,2026-07-25 14:32:27,2026-07-26 00:39:11,
2026-07-26 02:00:00,189.98,111.8,140.36,148.84,133.9,145.07,141.64,2328.4,2198.4,3938.8,2026-07-25 14:31:29,2026-07-26 01:39:53,
2026-07-26 03:00:00,154.98,94.0,135.08,147.98,98.0,125.38,132.35,2567.5,2355.1,4386.0,2026-07-25 14:20:03,2026-07-26 02:39:28,
2026-07-26 04:00:00,176.49,67.54,127.03,148.98,122.93,122.38,123.77,2903.9,2653.4,4904.9,2026-07-25 14:20:03,2026-07-26 03:39:55,
2026-07-26 05:00:00,138.78,89.5,121.98,123.93,91.65,117.34,118.21,3329.3,2972.7,5478.4,2026-07-25 14:16:49,2026-07-26 04:39:55,
2026-07-26 06:00:00,132.0,62.69,101.82,114.41,86.1,93.63,96.14,3941.4,3799.4,6900.2,2026-07-25 14:15:45,2026-07-26 05:39:39,
2026-07-26 07:00:00,162.0,28.87,74.03,47.92,97.86,74.58,69.85,5300.2,4665.8,8793.7,2026-07-25 14:14:17,2026-07-26 06:38:58,
2026-07-26 08:00:00,112.44,-15.1,32.85,8.35,53.0,38.36,23.0,6184.4,5406.2,10293.0,2026-07-25 14:12:20,2026-07-26 07:39:44,
2026-07-26 09:00:00,95.0,-12.07,7.09,6.17,50.0,12.26,3.6,5001.2,4407.0,8148.2,2026-07-25 14:12:21,2026-07-26 08:39:59,
2026-07-26 10:00:00,51.68,-16.68,-7.02,16.74,0.3,-4.24,-6.92,4406.6,4109.2,7407.4,2026-07-25 14:15:19,2026-07-26 09:39:45,
2026-07-26 11:00:00,5.0,-18.5,-8.61,3.72,-0.01,-2.71,-7.34,5109.2,4619.6,8392.2,2026-07-25 14:15:28,2026-07-26 10:39:21,
2026-07-26 12:00:00,5.9,-24.99,-8.95,2.0,-3.4,-4.25,-8.2,5579.2,5012.3,9227.1,2026-07-25 14:19:50,2026-07-26 11:39:20,
2026-07-26 13:00:00,3.52,-17.2,-7.89,2.1,-8.99,-3.88,-6.28,5048.2,4788.9,8636.7,2026-07-25 14:11:57,2026-07-26 12:39:41,
2026-07-26 14:00:00,4.49,-17.0,-8.03,0.61,0.0,-5.37,-6.07,4673.1,4377.1,7892.9,2026-07-25 14:17:15,2026-07-26 13:39:57,
2026-07-26 15:00:00,24.78,-16.46,-6.5,1.14,-0.4,-3.73,-4.61,4669.0,4476.8,8075.8,2026-07-25 14:08:52,2026-07-26 14:39:07,
2026-07-26 16:00:00,5.45,-19.0,-4.92,5.45,1.0,-3.36,-3.21,4481.1,4149.2,7494.8,2026-07-25 14:01:56,2026-07-26 15:39:17,
2026-07-26 17:00:00,94.55,-13.4,0.92,54.57,0.79,-2.79,-1.49,5382.2,4956.2,8957.0,2026-07-25 14:12:17,2026-07-26 16:39:40,
2026-07-26 18:00:00,119.0,-10.19,40.38,68.85,56.0,37.41,31.69,7824.8,7266.1,12946.6,2026-07-25 14:09:09,2026-07-26 17:39:58,
2026-07-26 19:00:00,140.08,22.57,81.28,134.3,107.7,81.98,75.24,8618.7,8059.0,14195.0,2026-07-25 14:08:24,2026-07-26 18:39:44,
2026-07-26 20:00:00,146.88,78.16,106.9,136.34,134.01,95.8,97.42,8452.9,7984.0,14295.6,2026-07-25 14:08:24,2026-07-26 19:39:40,
2026-07-26 21:00:00,146.76,79.51,110.63,136.17,130.84,104.6,101.51,7003.2,6987.9,12058.1,2026-07-25 14:08:24,2026-07-26 20:39:48,
2026-07-26 22:00:00,148.6,81.8,110.28,140.59,108.9,101.1,101.59,6161.8,6023.1,10840.2,2026-07-25 14:08:24,2026-07-26 21:39:15,
2026-07-26 23:00:00,141.64,44.0,100.37,135.59,80.2,86.43,90.87,6507.7,6371.3,11383.1,2026-07-25 14:21:25,2026-07-26 22:39:48,
