date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date,13
2026-09-19 00:00:00,131.35,3.03,68.18,124.62,32.98,39.56,55.0,6274.1,5261.5,9136.1,2026-09-18 14:02:26,2026-09-18 23:39:08,
2026-09-19 01:00:00,119.48,9.49,50.66,76.29,30.0,30.91,41.25,5778.3,5278.1,9016.5,2026-09-18 14:33:33,2026-09-19 00:38:09,
2026-09-19 02:00:00,89.29,2.5,32.57,70.55,5.31,23.5,21.83,4120.6,3581.5,6185.1,2026-09-18 14:00:32,2026-09-19 01:39:08,
2026-09-19 03:00:00,57.69,0.15,21.42,47.09,5.58,15.49,15.53,5497.3,4724.7,8287.3,2026-09-18 14:00:32,2026-09-19 02:39:48,
2026-09-19 04:00:00,48.76,-2.1,18.89,31.14,0.0,8.09,13.21,4754.6,4512.5,7449.8,2026-09-18 14:24:32,2026-09-19 03:39:28,
2026-09-19 05:00:00,52.3,-3.75,16.23,46.41,0.0,3.1,8.65,3460.4,4127.2,6185.3,2026-09-18 14:00:32,2026-09-19 04:39:48,
2026-09-19 06:00:00,47.27,-2.65,15.08,39.33,-0.2,3.69,7.14,3377.6,3810.4,5812.1,2026-09-18 14:17:37,2026-09-19 05:39:48,
2026-09-19 07:00:00,48.32,-1.45,14.28,46.4,12.5,4.58,6.22,3580.0,3855.9,6004.3,2026-09-18 14:00:32,2026-09-19 06:39:21,
2026-09-19 08:00:00,45.85,-1.31,11.2,12.69,-0.1,1.47,5.89,3823.6,4165.4,6655.7,2026-09-18 14:19:02,2026-09-19 07:39:23,
2026-09-19 09:00:00,28.03,-3.64,7.32,17.39,0.18,2.39,5.44,4120.1,4917.5,7443.3,2026-09-18 14:20:02,2026-09-19 08:39:56,
2026-09-19 10:00:00,9.8,-2.03,1.36,2.2,-0.4,0.61,1.04,3632.1,3821.5,6220.3,2026-09-18 14:18:24,2026-09-19 09:39:38,
2026-09-19 11:00:00,3.15,-4.02,0.01,-0.65,-0.08,-0.07,0.04,3211.6,3198.9,5065.6,2026-09-18 14:00:24,2026-09-19 10:39:46,
2026-09-19 12:00:00,1.85,-3.19,-0.06,-0.65,-0.31,-0.16,0.05,3233.6,3125.9,5142.1,2026-09-18 14:20:25,2026-09-19 11:39:34,
2026-09-19 13:00:00,5.13,-10.6,-0.13,5.13,-0.95,-0.2,0.06,3922.9,3833.2,6655.6,2026-09-18 14:06:48,2026-09-19 12:39:34,
2026-09-19 14:00:00,5.37,-4.08,0.08,5.37,-0.15,0.0,0.12,3300.8,3544.9,6047.6,2026-09-18 14:06:48,2026-09-19 13:39:52,
2026-09-19 15:00:00,13.92,-3.7,0.16,-3.7,-0.2,-0.03,0.2,3718.8,3728.0,6387.5,2026-09-18 14:02:20,2026-09-19 14:39:45,
2026-09-19 16:00:00,25.84,-3.27,1.0,4.98,-0.16,0.4,0.75,3632.6,4067.4,6493.7,2026-09-18 14:20:57,2026-09-19 15:39:34,
2026-09-19 17:00:00,51.88,-4.92,7.43,2.01,0.08,2.23,5.07,3687.9,3981.1,6126.6,2026-09-18 14:18:22,2026-09-19 16:39:38,
2026-09-19 18:00:00,245.0,-0.98,43.86,31.89,175.8,38.15,40.29,4957.5,5464.6,8456.2,2026-09-18 14:02:24,2026-09-19 17:39:59,
2026-09-19 19:00:00,141.94,25.0,80.1,121.38,29.82,75.07,71.66,6795.2,6805.8,10971.9,2026-09-18 14:02:26,2026-09-19 18:39:02,
2026-09-19 20:00:00,125.41,12.08,65.31,125.12,31.51,42.69,53.23,6557.4,6693.3,10747.5,2026-09-18 14:02:26,2026-09-19 19:39:19,
2026-09-19 21:00:00,95.5,5.2,38.28,95.5,15.59,22.77,29.62,5984.7,6163.7,9961.9,2026-09-18 14:17:05,2026-09-19 20:39:55,
2026-09-19 22:00:00,83.4,0.0,27.81,77.43,25.5,17.73,19.9,5469.4,5620.7,9119.3,2026-09-18 14:15:05,2026-09-19 21:39:55,
2026-09-19 23:00:00,80.08,-4.07,18.87,71.75,-0.01,6.61,10.28,4989.5,4882.7,8136.9,2026-09-18 14:15:04,2026-09-19 22:39:48,
2026-09-21 00:00:00,102.0,17.6,48.38,102.0,62.2,62.08,52.71,3888.4,3579.6,6147.3,2026-09-20 14:00:03,2026-09-20 23:39:51,
