date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date,13
2026-09-08 00:00:00,251.77,73.8,155.65,251.77,188.66,147.04,153.48,2903.6,2795.5,4708.6,2026-09-07 14:00:21,2026-09-07 23:39:08,
2026-09-08 01:00:00,183.61,104.89,145.43,104.89,141.01,141.04,143.61,4397.4,4072.9,7116.6,2026-09-07 14:00:22,2026-09-08 00:38:42,
2026-09-08 02:00:00,185.0,49.3,143.56,96.73,138.71,150.02,143.48,4809.2,4339.0,7463.5,2026-09-07 14:00:24,2026-09-08 01:39:36,
2026-09-08 03:00:00,171.87,47.94,143.22,100.98,131.47,147.57,145.12,4355.4,4298.7,7249.0,2026-09-07 14:00:27,2026-09-08 02:39:19,
2026-09-08 04:00:00,174.7,96.9,145.28,142.29,152.21,149.92,147.94,5282.6,5196.8,9000.7,2026-09-07 14:00:28,2026-09-08 03:39:48,
2026-09-08 05:00:00,210.0,97.07,154.0,97.07,208.95,169.58,156.84,3977.7,4115.6,7089.0,2026-09-07 14:00:29,2026-09-08 04:39:58,
2026-09-08 06:00:00,315.38,151.39,201.82,209.78,238.27,221.4,208.55,3527.5,3678.2,6254.2,2026-09-07 14:00:31,2026-09-08 05:39:59,
2026-09-08 07:00:00,292.59,159.0,221.45,224.4,280.0,229.32,229.32,4801.0,4901.0,8503.4,2026-09-07 14:00:32,2026-09-08 06:39:57,
2026-09-08 08:00:00,303.1,126.01,202.88,241.91,302.6,201.33,207.96,5036.1,5578.5,8905.6,2026-09-07 14:00:35,2026-09-08 07:39:34,
2026-09-08 09:00:00,347.33,82.82,172.42,217.77,141.51,187.93,177.41,5275.2,5710.3,8913.6,2026-09-07 14:00:37,2026-09-08 08:39:30,
2026-09-08 10:00:00,250.0,40.7,134.3,55.0,222.13,139.59,139.43,6669.9,6773.4,11352.7,2026-09-07 14:00:39,2026-09-08 09:39:44,
2026-09-08 11:00:00,193.55,1.21,92.79,34.68,30.65,110.53,101.64,8475.7,8606.0,13821.7,2026-09-07 14:00:41,2026-09-08 10:39:20,
2026-09-08 12:00:00,195.01,-4.99,33.08,5.99,2.49,20.42,30.38,8197.2,8215.2,13692.7,2026-09-07 14:02:17,2026-09-08 11:39:11,
2026-09-08 13:00:00,109.56,-8.01,15.14,2.09,-5.0,-0.63,11.67,6773.5,6986.7,11454.2,2026-09-07 14:02:18,2026-09-08 12:39:16,
2026-09-08 14:00:00,109.87,-8.5,11.49,-8.5,-5.0,-2.27,3.97,6231.9,6837.6,10984.2,2026-09-07 14:00:49,2026-09-08 13:39:54,
2026-09-08 15:00:00,128.24,-7.95,34.26,5.27,20.47,6.58,15.96,6165.2,6454.7,10497.4,2026-09-07 14:00:50,2026-09-08 14:39:58,
2026-09-08 16:00:00,185.19,-4.07,85.22,5.44,59.52,66.53,73.49,6694.8,6732.5,11302.8,2026-09-07 14:00:51,2026-09-08 15:39:48,
2026-09-08 17:00:00,260.03,17.47,172.02,99.79,245.0,159.32,165.52,6577.5,6589.5,11090.1,2026-09-07 14:00:54,2026-09-08 16:39:52,
2026-09-08 18:00:00,473.54,38.5,258.35,172.04,401.01,246.81,262.77,7946.6,7826.2,13558.8,2026-09-07 14:00:55,2026-09-08 17:39:45,
2026-09-08 19:00:00,5000.0,216.21,400.75,221.85,1032.54,576.22,466.01,8666.8,8398.7,14602.7,2026-09-07 14:00:56,2026-09-08 18:39:22,
2026-09-08 20:00:00,4879.0,162.31,401.46,256.73,190.03,621.11,470.37,9809.4,9545.7,17012.1,2026-09-07 14:30:34,2026-09-08 19:38:50,
