date,high,low,VWAP,open,close,VWAP1H,VWAP3H,buy_volume,sell_volume,transaction_volume,first_trade_date,last_trade_date,13
2026-08-13 00:00:00,164.47,37.74,140.87,125.46,124.09,133.15,139.76,2823.6,2710.9,4730.0,2026-08-12 14:00:13,2026-08-12 23:39:55,
2026-08-13 01:00:00,161.67,45.05,137.27,45.05,134.05,130.39,135.99,2282.3,2360.5,4039.3,2026-08-12 14:00:02,2026-08-13 00:39:19,
2026-08-13 02:00:00,159.88,113.8,135.84,152.32,137.51,133.12,133.76,2533.2,2615.7,4311.4,2026-08-12 14:00:16,2026-08-13 01:39:00,
2026-08-13 03:00:00,153.17,32.98,135.04,32.98,126.23,130.88,132.55,2856.6,2854.1,4953.7,2026-08-12 14:00:02,2026-08-13 02:38:58,
2026-08-13 04:00:00,148.86,33.15,137.09,33.15,130.11,134.49,135.32,2417.1,2323.5,4162.6,2026-08-12 14:00:02,2026-08-13 03:39:57,
2026-08-13 05:00:00,165.59,113.01,152.06,136.0,163.3,148.77,151.6,2598.2,2313.4,4389.1,2026-08-12 14:00:20,2026-08-13 04:39:48,
2026-08-13 06:00:00,184.96,56.27,164.67,184.96,158.08,160.24,164.51,3506.5,3239.8,5949.3,2026-08-12 14:00:04,2026-08-13 05:39:24,
2026-08-13 07:00:00,206.2,115.41,163.89,169.94,125.21,158.76,162.51,3450.0,3207.8,5826.2,2026-08-12 14:00:20,2026-08-13 06:39:57,
2026-08-13 08:00:00,180.21,117.24,148.51,153.35,141.4,142.45,146.43,3452.7,2977.6,5320.3,2026-08-12 14:00:25,2026-08-13 07:39:54,
2026-08-13 09:00:00,198.97,107.02,132.66,135.73,193.66,135.69,131.71,3677.7,3447.0,5884.5,2026-08-12 14:00:26,2026-08-13 08:39:59,
2026-08-13 10:00:00,187.99,46.0,99.41,95.96,93.32,105.06,99.25,4924.8,4890.0,8209.2,2026-08-12 14:30:45,2026-08-13 09:38:51,
2026-08-13 11:00:00,879.59,-4.8,56.31,2.05,24.01,76.66,59.62,6070.5,6097.4,9788.8,2026-08-12 14:08:28,2026-08-13 10:39:56,
2026-08-13 12:00:00,114.35,-4.57,19.25,5.06,-1.71,36.63,22.28,6704.0,6880.8,10985.0,2026-08-12 14:00:29,2026-08-13 11:39:26,
2026-08-13 13:00:00,42.01,-9.8,8.58,0.0,0.91,3.35,10.55,6811.7,7102.1,11436.0,2026-08-12 14:00:30,2026-08-13 12:39:36,
2026-08-13 14:00:00,55.46,-5.98,17.0,-0.01,41.9,24.91,21.15,6758.8,7114.2,11209.6,2026-08-12 14:00:32,2026-08-13 13:39:54,
2026-08-13 15:00:00,108.59,6.29,61.57,35.47,45.01,73.23,69.33,6353.1,6238.2,10661.0,2026-08-12 14:00:33,2026-08-13 14:39:45,
2026-08-13 16:00:00,175.35,15.42,113.32,126.15,145.01,118.14,117.74,4588.5,4787.5,8064.0,2026-08-12 14:20:11,2026-08-13 15:39:48,
2026-08-13 17:00:00,381.29,27.23,149.92,116.08,160.1,148.9,150.16,4370.6,4789.0,7804.5,2026-08-12 14:00:14,2026-08-13 16:39:16,
2026-08-13 18:00:00,300.0,47.0,186.43,47.0,202.99,176.83,181.48,5332.9,5129.1,9186.8,2026-08-12 14:00:12,2026-08-13 17:39:59,
2026-08-13 19:00:00,1915.67,162.35,272.68,229.16,1599.95,284.93,261.99,7324.9,7129.5,12866.4,2026-08-12 14:00:39,2026-08-13 18:38:12,
