date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-08-06 00:00:00,0.71,0.71,0.71,89.08,95.0,90.25,85.43,95.0,109.56,0.71,0.71,0.71,14.19,49.91,0.71,0.71,0.71,0.71,0.71,0.71,0.71
2025-08-06 00:15:00,0.6,0.6,0.6,79.0,88.44,88.44,76.04,88.44,104.05,0.6,0.6,0.6,12.83,49.91,0.6,0.6,0.6,0.6,0.6,0.6,0.6
2025-08-06 00:30:00,-0.2,-0.2,-0.2,67.32,67.32,64.64,67.32,67.32,99.55,-0.2,-0.2,-0.2,12.83,49.91,-0.2,1.25,-0.2,-0.2,-0.2,-0.2,-0.2
2025-08-06 00:45:00,-1.11,-1.11,-1.11,55.08,55.08,50.09,55.08,60.0,103.63,-1.11,-1.11,-1.11,11.46,49.91,-1.11,1.25,-1.11,-1.11,-1.11,-1.11,-1.11
2025-08-06 01:00:00,0.81,0.81,0.81,80.92,68.1,68.08,65.42,68.1,110.13,1.75,1.75,0.81,14.19,48.19,0.81,1.27,0.81,0.81,0.81,0.81,0.81
2025-08-06 01:15:00,0.4,0.4,0.4,66.97,54.0,48.17,60.41,54.0,112.76,0.4,0.4,0.4,12.83,47.79,0.4,1.25,0.4,0.4,0.4,0.4,0.4
2025-08-06 01:30:00,-0.14,-0.14,-0.14,57.0,48.8,41.0,57.0,48.8,103.42,-0.14,-0.14,-0.14,12.83,47.19,-0.14,1.25,-0.14,-0.14,-0.14,-0.14,-0.14
2025-08-06 01:45:00,-1.48,-1.48,-1.48,50.0,41.1,18.94,50.0,41.1,101.27,-1.48,-1.48,-1.48,11.46,41.1,-1.48,1.25,-1.48,-1.48,-1.48,-1.48,-1.48
2025-08-06 02:00:00,-1.9,-1.9,-1.9,64.35,62.69,62.69,64.35,62.69,98.64,5.79,5.52,-1.9,12.78,40.69,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9,-1.9
2025-08-06 02:15:00,-2.11,-2.11,-2.11,60.75,50.85,43.0,60.75,58.4,97.22,-0.2,-0.2,-2.11,12.78,40.19,-2.11,-2.11,-2.11,-2.11,-2.11,-2.11,-2.11
2025-08-06 02:30:00,-1.91,-1.91,-1.91,57.86,47.1,34.75,57.86,57.4,97.03,-1.91,-1.91,-1.91,12.78,40.09,-1.91,-1.91,-1.91,-1.91,-1.91,-1.91,-1.91
