date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-10-05 00:00:00,9.92,9.92,9.92,88.87,9.92,9.92,9.92,9.92,28.99,9.92,9.92,9.92,9.92,9.92,9.92,3.24,9.92,9.92,9.92,9.92,9.92
2025-10-05 00:15:00,6.26,6.26,6.26,69.01,6.26,6.26,6.26,6.26,49.93,6.26,6.26,6.26,6.26,6.26,6.26,3.29,6.26,6.26,6.26,6.26,6.26
2025-10-05 00:30:00,0.84,0.84,0.84,56.1,0.84,0.84,0.84,0.84,29.26,0.84,0.84,0.84,3.26,0.84,0.84,0.84,4.01,0.84,0.84,0.84,0.84
2025-10-05 00:45:00,-0.02,-0.02,-0.02,39.65,-0.02,-0.02,-0.02,-0.02,5.26,-0.02,-0.02,-0.02,1.72,-0.02,-0.02,-0.02,4.17,-0.02,-0.02,-0.02,-0.02
2025-10-05 01:00:00,6.22,6.22,6.22,39.19,6.22,6.22,6.22,6.22,42.46,6.22,6.22,6.22,6.22,6.22,6.22,6.22,12.01,6.22,6.22,6.22,6.22
2025-10-05 01:15:00,0.97,0.97,0.97,28.0,0.97,0.97,0.97,0.97,27.0,0.97,0.97,0.97,3.26,0.97,0.97,0.97,12.8,0.97,0.97,0.97,0.97
2025-10-05 01:30:00,0.23,0.23,0.23,24.0,0.23,0.23,0.23,0.23,11.99,0.23,0.23,0.23,0.23,0.23,0.23,0.23,12.25,0.23,0.23,0.23,0.23
2025-10-05 01:45:00,-0.02,-0.02,-0.02,12.42,-0.02,-0.02,-0.02,-0.02,6.99,-0.02,-0.02,-0.02,0.52,0.01,-0.02,-0.02,11.76,-0.02,-0.02,-0.02,-0.02
2025-10-05 02:00:00,2.4,2.4,2.4,63.71,2.4,2.4,0.01,2.4,2.4,2.4,2.4,2.4,2.4,2.37,2.4,2.4,13.59,2.4,2.4,2.4,2.4
2025-10-05 02:15:00,-1.56,-1.56,-1.56,66.78,-1.56,-1.56,-1.56,-1.56,0.0,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,-1.56,13.57,-1.56,-1.56,-1.56,-1.56
2025-10-05 02:30:00,-1.52,-1.52,-1.52,65.6,-1.98,-1.98,-1.98,-1.52,12.78,-1.52,-1.52,-1.52,-1.52,-1.52,-1.52,-1.52,13.56,-1.52,-1.52,-1.52,-1.52
2025-10-05 02:45:00,-1.71,-1.71,-1.71,72.01,-1.98,-1.98,-1.98,-1.71,11.0,-1.71,-1.71,-1.71,-1.71,-1.71,-1.71,-1.71,2.52,-1.71,-1.71,-1.71,-1.71
2025-10-05 03:00:00,6.41,6.41,6.41,49.59,6.41,6.41,0.01,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41,6.41
2025-10-05 03:15:00,5.86,5.86,5.86,56.11,5.86,5.86,0.01,5.86,5.99,5.86,5.86,5.86,5.86,5.86,5.86,5.86,5.86,5.86,5.86,5.86,5.86
2025-10-05 03:30:00,4.42,4.42,4.42,71.12,4.42,4.42,0.01,4.42,4.42,4.42,4.42,4.42,4.42,4.42,4.42,4.42,4.42,4.42,4.42,4.42,4.42
2025-10-05 03:45:00,1.67,1.67,1.67,80.67,1.67,1.67,-1.78,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,14.02,1.67,1.67,1.67,1.67
2025-10-05 04:00:00,4.65,4.65,4.65,80.9,4.65,4.65,0.02,4.65,6.99,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65,4.65
2025-10-05 04:15:00,4.44,4.44,4.44,80.9,4.44,4.44,0.01,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,4.44,13.99,4.44,4.44,4.44,4.44
2025-10-05 04:30:00,3.91,3.91,3.91,82.7,3.91,3.91,0.01,3.91,9.0,3.91,3.91,3.91,3.91,3.91,3.91,3.91,14.0,3.91,3.91,3.91,3.91
2025-10-05 04:45:00,4.27,4.27,4.27,87.99,4.27,4.27,-0.03,4.27,11.99,4.27,4.27,4.27,4.27,4.27,4.27,4.27,13.98,4.27,4.27,4.27,4.27
2025-10-05 05:00:00,3.07,3.07,3.07,65.55,3.07,3.07,0.01,3.07,4.0,3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07,3.07
2025-10-05 05:15:00,2.81,2.81,2.81,70.13,2.81,2.81,0.02,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.81,2.86,2.81,2.81,2.81,2.81
2025-10-05 05:30:00,0.79,0.79,0.79,75.61,0.79,0.79,0.02,0.79,13.0,0.79,0.79,0.79,0.79,0.79,0.79,0.79,2.39,0.79,0.79,0.79,0.79
2025-10-05 05:45:00,5.29,5.29,5.29,82.95,5.29,5.29,0.06,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29,5.29
2025-10-05 06:00:00,0.0,0.0,0.0,59.65,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,-1.99,0.0,0.0,-1.99,2.46,2.46,2.46,2.46,2.46,0.0,-1.99
2025-10-05 06:15:00,0.1,0.1,0.1,70.99,0.1,0.1,0.1,0.1,-0.01,0.1,0.1,0.1,0.52,0.1,2.96,2.96,2.96,2.96,2.96,0.1,0.1
2025-10-05 06:30:00,1.8,1.8,1.8,81.0,1.25,1.25,1.25,1.25,19.1,1.25,1.8,1.8,1.8,1.25,2.92,2.92,2.92,2.92,2.92,1.8,1.8
2025-10-05 06:45:00,3.23,3.23,3.23,89.0,2.05,0.01,0.01,2.05,37.55,2.05,3.23,3.23,3.23,2.05,3.23,3.23,3.23,3.23,3.23,3.23,3.23
2025-10-05 07:00:00,2.24,2.24,2.24,60.94,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24,2.24
2025-10-05 07:15:00,3.54,3.54,3.54,61.0,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54,3.54
2025-10-05 07:30:00,6.19,6.19,6.19,68.96,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,6.19,13.24,6.19,6.19,6.19,6.19
2025-10-05 07:45:00,1.99,1.99,1.99,52.43,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99,1.99
2025-10-05 08:00:00,6.66,6.66,6.66,59.49,6.66,6.66,6.66,6.66,24.0,6.66,6.66,6.66,6.66,6.66,6.66,6.03,14.25,6.66,6.66,6.66,6.66
2025-10-05 08:15:00,4.89,4.89,4.89,28.0,4.89,4.89,4.89,4.89,4.89,4.89,4.89,4.89,4.89,4.89,4.89,4.89,14.17,4.89,4.89,4.89,4.89
2025-10-05 08:30:00,5.7,5.7,5.7,17.82,5.4,5.4,5.4,5.4,-7.37,5.4,5.4,5.7,5.7,5.4,5.7,5.7,14.24,5.7,5.7,5.7,5.4
2025-10-05 08:45:00,7.52,7.52,7.52,13.97,2.68,2.68,2.68,2.68,-21.74,2.68,2.68,7.52,7.52,2.68,7.52,6.03,14.16,7.52,7.52,7.52,2.68
