date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-09-09 00:00:00,0.0,0.0,0.0,108.18,93.0,73.24,93.0,93.0,89.0,89.0,89.0,-4.44,-0.16,40.93,-0.16,-0.16,-0.16,-4.44,-4.44,-4.44,-4.44
2024-09-09 00:15:00,0.0,0.0,0.0,95.35,88.03,73.24,88.03,88.03,89.0,89.0,89.0,-4.44,-0.16,40.93,-0.16,-0.16,-0.16,-4.44,-4.44,-4.44,-4.44
2024-09-09 00:30:00,0.0,0.0,0.0,71.75,83.0,36.56,86.99,86.99,89.0,89.0,89.0,-4.44,-0.16,40.93,-0.16,-0.16,-0.16,-4.44,-4.44,-4.44,-4.44
2024-09-09 00:45:00,0.0,0.0,0.0,58.91,75.1,36.56,87.98,75.1,89.0,89.0,89.0,-4.44,-0.16,40.93,-0.16,-0.16,-0.16,-4.44,-4.44,-4.44,-4.44
2024-09-09 01:00:00,0.0,0.0,0.0,99.29,69.39,54.95,93.23,97.5,75.8,85.32,85.32,-4.36,-0.17,51.84,-0.17,-0.17,-0.17,-4.36,-4.36,-4.36,-4.36
2024-09-09 01:15:00,0.0,0.0,0.0,93.42,70.79,54.95,88.99,85.0,75.8,85.32,85.32,-4.36,-0.17,51.84,-0.17,-0.17,-0.17,-4.36,-4.36,-4.36,-4.36
2024-09-09 01:30:00,0.0,0.0,0.0,79.46,81.18,48.47,83.01,81.18,75.8,85.32,85.32,-4.36,-0.17,51.84,-0.17,-0.17,-0.17,-4.36,-4.36,-4.36,-4.36
2024-09-09 01:45:00,0.0,0.0,0.0,65.23,70.0,48.47,76.06,77.6,75.8,85.32,85.32,-4.36,-0.17,51.84,-0.17,-0.17,-0.17,-4.36,-4.36,-4.36,-4.36
2024-09-09 02:00:00,0.0,0.0,0.0,90.71,57.99,54.22,90.71,87.5,83.58,83.58,83.58,-4.44,-0.3,54.32,-0.3,-0.3,-0.3,-4.44,-4.44,-4.44,-4.44
2024-09-09 02:15:00,0.0,0.0,0.0,85.99,78.2,54.22,85.99,85.99,83.58,83.58,83.58,-4.44,-0.3,54.32,-0.3,-0.3,-0.3,-4.44,-4.44,-4.44,-4.44
2024-09-09 02:30:00,0.0,0.0,0.0,76.88,80.0,44.1,81.09,81.09,83.58,83.58,83.58,-4.44,-0.3,54.32,-0.3,-0.3,-0.3,-4.44,-4.44,-4.44,-4.44
2024-09-09 02:45:00,0.0,0.0,0.0,70.78,75.0,44.1,76.51,76.51,83.58,83.58,83.58,-4.44,-0.3,54.32,-0.3,-0.3,-0.3,-4.44,-4.44,-4.44,-4.44
2024-09-09 03:00:00,0.0,0.0,0.0,81.54,88.8,25.5,81.68,100.0,73.19,80.5,80.5,-4.27,-0.3,54.34,-0.3,-0.3,-0.3,-4.27,-4.27,-5.09,-4.27
2024-09-09 03:15:00,0.0,0.0,0.0,78.32,48.8,25.5,80.18,88.0,73.19,80.5,80.5,-4.27,-0.3,54.34,-0.3,-0.3,-0.3,-4.27,-4.27,-5.09,-4.27
2024-09-09 03:30:00,0.0,0.0,0.0,81.95,68.4,14.5,79.19,102.5,73.19,80.5,80.5,-4.27,-0.3,54.34,-0.3,-0.3,-0.3,-4.27,-4.27,-5.09,-4.27
2024-09-09 03:45:00,0.0,0.0,0.0,81.58,72.0,14.5,80.95,105.0,73.19,80.5,80.5,-4.27,-0.3,54.34,-0.3,-0.3,-0.3,-4.27,-4.27,-1.8,-4.27
2024-09-09 04:00:00,-3.01,-3.01,-3.01,64.47,80.0,27.45,80.06,80.0,82.4,82.4,82.4,-3.01,-0.29,57.03,-0.29,-0.29,-0.29,-3.01,-3.01,-3.01,-3.01
2024-09-09 04:15:00,-3.01,-3.01,-3.01,75.75,81.33,27.45,81.33,81.33,82.4,82.4,82.4,-3.01,-0.29,57.03,-0.29,-0.29,-0.29,-3.01,-3.01,-3.01,-3.01
2024-09-09 04:30:00,-3.01,-3.01,-3.01,79.93,63.0,28.55,78.07,78.13,82.4,82.4,82.4,-3.01,-0.29,57.03,-0.29,-0.29,-0.29,-3.01,-3.01,-3.01,-3.01
