date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-10-20 00:00:00,2.8,2.8,2.8,69.21,63.84,63.07,69.21,63.84,68.3,50.2,50.2,2.8,37.41,50.2,2.8,2.8,37.41,2.8,2.8,2.8,2.8
2024-10-20 00:15:00,2.8,2.8,2.8,54.08,62.3,63.07,66.29,62.3,68.3,50.2,50.2,2.8,37.41,50.2,2.8,2.8,37.41,2.8,2.8,2.8,2.8
2024-10-20 00:30:00,2.8,2.8,2.8,43.42,37.3,17.53,54.67,37.3,68.3,50.2,50.2,2.8,37.41,50.2,2.8,2.8,37.41,2.8,2.8,2.8,2.8
2024-10-20 00:45:00,2.8,2.8,2.8,31.59,28.0,17.53,46.76,37.36,68.3,50.2,50.2,2.8,37.41,50.2,2.8,2.8,37.41,2.8,2.8,2.8,2.8
2024-10-20 01:00:00,2.63,2.63,2.63,63.98,58.79,43.53,66.81,61.85,62.78,50.64,50.64,2.63,36.8,50.64,2.63,2.63,36.8,2.63,2.63,2.63,2.63
2024-10-20 01:15:00,2.63,2.63,2.63,53.17,28.27,43.53,56.8,42.6,62.78,50.64,50.64,2.63,36.8,50.64,2.63,2.63,36.8,2.63,2.63,2.63,2.63
2024-10-20 01:30:00,2.63,2.63,2.63,49.45,42.55,19.7,50.88,45.1,62.78,50.64,50.64,2.63,36.8,50.64,2.63,2.63,36.8,2.63,2.63,2.63,2.63
2024-10-20 01:45:00,2.63,2.63,2.63,36.0,28.2,19.7,45.11,53.0,62.78,50.64,50.64,2.63,36.8,50.64,2.63,2.63,36.8,2.63,2.63,2.63,2.63
2024-10-20 02:00:00,1.95,1.95,1.95,61.39,52.0,39.54,61.39,61.39,60.42,50.84,50.84,1.95,36.8,50.84,2.6,2.6,36.8,1.95,1.95,1.95,1.95
2024-10-20 02:15:00,1.95,1.95,1.95,54.16,32.9,39.54,57.26,44.0,60.42,50.84,50.84,1.95,36.8,50.84,2.6,2.6,36.8,1.95,1.95,1.95,1.95
2024-10-20 02:30:00,1.95,1.95,1.95,51.79,31.35,17.86,54.36,46.97,60.42,50.84,50.84,1.95,36.8,50.84,2.6,2.6,36.8,1.95,1.95,1.95,1.95
2024-10-20 02:45:00,1.95,1.95,1.95,43.84,31.35,17.86,50.99,50.99,60.42,50.84,50.84,1.95,36.8,50.84,2.6,2.6,36.8,1.95,1.95,1.95,1.95
2024-10-20 03:00:00,1.5,1.5,1.5,55.37,55.01,23.26,59.03,55.01,62.71,50.5,50.5,1.5,30.0,50.5,2.82,2.82,30.0,1.5,1.5,1.5,1.5
2024-10-20 03:15:00,1.5,1.5,1.5,52.89,28.0,23.26,58.56,45.1,62.71,50.5,50.5,1.5,30.0,50.5,2.82,2.82,30.0,1.5,1.5,1.5,1.5
2024-10-20 03:30:00,1.5,1.5,1.5,51.08,23.7,13.14,58.4,45.9,62.71,50.5,50.5,1.5,30.0,50.5,2.82,2.82,30.0,1.5,1.5,1.5,1.5
2024-10-20 03:45:00,1.5,1.5,1.5,48.76,23.7,13.14,57.41,56.0,62.71,50.5,50.5,1.5,30.0,50.5,2.82,2.82,30.0,1.5,1.5,1.5,1.5
2024-10-20 04:00:00,1.24,1.24,1.24,47.56,54.6,19.53,57.82,57.82,64.61,56.79,56.79,1.24,29.7,47.13,1.24,1.24,29.7,1.24,1.24,1.24,1.24
2024-10-20 04:15:00,1.24,1.24,1.24,54.14,38.0,19.53,57.34,57.34,64.61,56.79,56.79,1.24,29.7,47.13,1.24,1.24,29.7,1.24,1.24,1.24,1.24
2024-10-20 04:30:00,1.24,1.24,1.24,54.19,24.7,11.53,61.72,56.0,64.61,56.79,56.79,1.24,29.7,47.13,1.24,1.24,29.7,1.24,1.24,1.24,1.24
2024-10-20 04:45:00,1.24,1.24,1.24,57.06,24.7,11.53,66.04,56.0,64.61,56.79,56.79,1.24,29.7,47.13,1.24,1.24,29.7,1.24,1.24,1.24,1.24
2024-10-20 05:00:00,1.4,1.4,1.4,48.36,49.25,11.07,61.81,61.81,73.54,27.62,27.62,1.4,27.62,37.28,1.4,1.4,27.62,1.4,1.4,1.4,1.4
2024-10-20 05:15:00,1.4,1.4,1.4,53.95,46.6,11.07,56.44,56.44,73.54,27.62,27.62,1.4,27.62,37.28,1.4,1.4,27.62,1.4,1.4,1.4,1.4
2024-10-20 05:30:00,1.4,1.4,1.4,56.25,26.6,12.33,64.17,55.0,73.54,27.62,27.62,1.4,27.62,37.28,1.4,1.4,27.62,1.4,1.4,1.4,1.4
2024-10-20 05:45:00,1.4,1.4,1.4,57.86,21.5,12.33,65.18,59.0,73.54,27.62,27.62,1.4,27.62,37.28,1.4,1.4,27.62,1.4,1.4,1.4,1.4
2024-10-20 06:00:00,0.51,0.51,0.51,44.88,44.01,0.67,55.82,55.82,74.33,32.49,32.49,0.51,32.49,32.49,0.51,0.51,32.49,0.51,0.51,0.51,0.51
2024-10-20 06:15:00,0.51,0.51,0.51,51.95,43.88,0.67,57.95,43.88,74.33,32.49,32.49,0.51,32.49,32.49,0.51,0.51,32.49,0.51,0.51,0.51,0.51
2024-10-20 06:30:00,0.51,0.51,0.51,59.53,23.01,22.64,61.7,50.1,74.33,32.49,32.49,0.51,32.49,32.49,0.51,0.51,32.49,0.51,0.51,0.51,0.51
2024-10-20 06:45:00,0.51,0.51,0.51,62.0,23.7,22.64,62.0,62.0,74.33,32.49,32.49,0.51,32.49,32.49,0.51,0.51,32.49,0.51,0.51,0.51,0.51
2024-10-20 07:00:00,2.1,2.1,2.1,58.98,65.06,1.3,65.06,65.06,73.25,37.45,37.45,2.1,36.45,37.45,10.0,10.0,36.45,2.1,2.1,2.1,2.1
2024-10-20 07:15:00,2.1,2.1,2.1,64.22,68.96,1.3,68.96,68.96,73.25,37.45,37.45,2.1,36.45,37.45,10.0,10.0,36.45,2.1,2.1,2.1,2.1
2024-10-20 07:30:00,2.1,2.1,2.1,65.1,75.57,18.01,75.57,75.57,73.25,37.45,37.45,2.1,36.45,37.45,10.0,10.0,36.45,2.1,2.1,2.1,2.1
2024-10-20 07:45:00,2.1,2.1,2.1,70.42,71.0,18.01,83.42,83.42,73.25,37.45,37.45,2.1,36.45,37.45,10.0,10.0,36.45,2.1,2.1,2.1,2.1
