date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2026-07-13 00:00:00,3.76,133.2,133.2,133.2,133.2,133.2,133.2,133.2,133.2,133.2,133.2,3.76,117.58,128.7,80.3,6.3,102.97,6.3,-2.52,71.66,133.2
2026-07-13 00:15:00,2.7,131.94,131.94,131.94,131.94,131.94,131.94,131.94,131.94,131.94,131.94,2.7,116.5,126.71,81.45,16.57,102.97,3.3,-0.12,68.02,131.94
2026-07-13 00:30:00,0.22,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,129.0,0.22,116.17,126.1,82.2,15.3,102.97,0.95,-3.56,67.01,129.0
2026-07-13 00:45:00,0.0,126.53,126.53,126.53,126.53,125.31,126.53,126.53,126.53,126.53,126.53,0.0,114.72,124.35,81.6,13.7,101.95,0.0,-4.07,66.03,126.53
2026-07-13 01:00:00,2.2,127.49,127.49,127.49,128.5,127.49,127.49,127.49,127.49,127.49,127.49,2.2,113.52,122.19,78.75,16.47,101.94,2.2,-4.07,60.61,127.49
2026-07-13 01:15:00,0.83,124.14,124.14,124.14,124.6,124.14,124.14,124.14,124.14,124.14,124.14,0.83,112.77,121.09,83.25,15.6,101.94,0.83,-4.01,51.6,124.14
2026-07-13 01:30:00,0.4,122.69,122.69,122.69,123.5,122.69,122.69,122.69,122.69,122.69,122.69,0.4,112.51,120.59,83.25,15.1,101.94,0.4,-6.64,57.22,122.69
2026-07-13 01:45:00,-0.44,119.92,119.92,119.92,119.92,118.99,119.92,119.92,119.92,119.92,119.92,-0.44,111.36,118.65,84.1,13.3,101.89,-0.44,-6.83,63.02,119.92
2026-07-13 02:00:00,0.09,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,121.79,0.09,111.93,119.69,83.4,16.91,101.93,0.09,-4.72,51.8,121.79
2026-07-13 02:15:00,0.0,119.01,119.01,119.01,119.5,119.5,119.5,119.5,119.01,119.5,119.5,0.0,110.03,116.39,83.8,16.58,101.91,0.0,-6.84,47.2,119.01
2026-07-13 02:30:00,0.0,119.56,119.56,119.56,119.7,111.35,119.56,119.56,119.56,119.56,119.56,0.0,109.87,116.05,82.45,16.0,101.83,0.0,-6.56,44.2,119.56
2026-07-13 02:45:00,-0.6,119.49,119.49,119.49,119.7,118.72,119.49,119.49,119.49,119.49,119.49,-0.6,110.67,117.4,84.2,15.3,101.82,-0.6,-6.77,42.06,119.49
2026-07-13 03:00:00,12.11,120.18,120.18,120.18,120.18,117.99,120.18,120.18,120.18,120.18,120.18,12.11,110.7,116.63,83.4,13.78,102.97,12.11,-4.92,52.1,120.18
2026-07-13 03:15:00,12.22,120.0,120.0,120.0,120.0,112.18,120.0,120.0,120.0,120.0,120.0,12.22,110.87,116.84,83.4,13.8,102.97,12.22,-2.65,49.4,120.0
2026-07-13 03:30:00,12.28,121.44,121.44,121.44,121.44,120.0,121.44,121.44,121.44,121.44,121.44,12.28,111.09,117.2,81.75,13.85,102.97,12.28,-4.96,51.1,121.44
2026-07-13 03:45:00,3.32,121.99,121.99,121.99,121.99,117.86,121.99,121.99,121.99,121.99,121.99,3.32,111.14,117.08,79.95,13.8,102.97,3.32,-5.26,49.3,121.99
2026-07-13 04:00:00,11.09,118.8,118.8,118.8,120.5,120.5,120.5,120.5,118.8,120.5,120.5,11.09,110.21,115.61,85.3,11.09,103.21,11.09,-7.53,51.0,118.8
2026-07-13 04:15:00,-0.01,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,122.2,-0.01,110.78,116.39,81.85,4.3,103.32,-0.01,-7.75,45.2,122.2
