date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-03-28 00:00:00,40.09,40.09,40.09,98.39,98.39,57.96,98.39,98.39,98.39,98.39,98.39,0.63,42.0,51.02,21.97,0.63,42.0,0.63,0.63,40.09,40.09
2025-03-28 00:15:00,40.09,40.09,40.09,110.32,91.55,91.55,91.55,91.55,110.32,91.55,91.55,0.63,42.0,51.02,21.97,0.63,42.0,0.63,0.63,40.09,40.09
2025-03-28 00:30:00,40.06,40.06,40.06,104.91,81.4,81.4,81.4,81.4,104.91,81.4,81.4,0.63,42.0,51.0,21.97,0.63,42.0,0.63,0.63,40.06,40.06
2025-03-28 00:45:00,30.35,30.35,30.35,100.37,51.4,51.4,75.09,75.09,100.37,75.09,75.09,0.62,42.0,51.0,21.97,0.62,42.0,0.62,0.62,30.35,30.35
2025-03-28 01:00:00,37.27,37.27,37.27,104.43,85.77,85.77,85.77,81.4,104.43,80.82,80.82,0.4,37.27,50.13,19.64,0.4,37.27,0.4,0.4,37.27,37.27
2025-03-28 01:15:00,37.26,37.26,37.26,92.98,77.94,71.25,77.94,77.94,92.98,77.82,77.82,0.13,37.26,49.09,12.81,0.13,37.26,0.13,0.13,37.26,37.26
2025-03-28 01:30:00,37.1,37.1,37.1,80.21,77.2,77.2,77.2,77.2,80.21,73.3,73.3,0.13,37.1,49.09,12.81,0.13,37.1,0.13,0.13,37.1,37.1
2025-03-28 01:45:00,37.07,37.07,37.07,90.7,37.37,37.37,70.6,70.6,90.7,65.3,65.3,0.1,37.07,49.09,12.81,0.1,37.07,0.1,0.1,37.07,37.07
2025-03-28 02:00:00,36.07,36.07,36.07,100.41,81.63,81.63,81.63,81.63,100.41,68.46,68.46,0.25,37.42,48.91,10.92,0.25,37.42,0.25,0.25,36.07,36.07
2025-03-28 02:15:00,36.07,36.07,36.07,89.02,72.45,70.58,72.45,72.45,89.02,63.96,63.96,-0.05,37.42,48.91,10.92,-0.05,37.42,-0.05,-0.05,36.07,36.07
2025-03-28 02:30:00,66.13,66.13,66.13,86.38,78.71,78.71,79.32,79.32,86.38,62.2,62.2,-0.35,37.42,46.6,10.92,-0.35,37.42,-0.35,-0.35,36.08,36.08
2025-03-28 02:45:00,66.13,66.13,66.13,80.44,49.0,35.08,79.33,69.0,80.44,61.2,61.2,-0.7,37.42,46.6,10.92,-0.7,37.42,-0.7,-0.7,36.04,36.04
