date,EE_buy,EE_sell,LT_buy,LT_sell,LV_buy,LV_sell,AT_buy,AT_sell,BE_buy,BE_sell,FR_buy,FR_sell,GER_buy,GER_sell,NL_buy,NL_sell,PL_buy,PL_sell,DK1_buy,DK1_sell,DK2_buy,DK2_sell,FI_buy,FI_sell,NO1_buy,NO1_sell,NO2_buy,NO2_sell,NO3_buy,NO3_sell,NO4_buy,NO4_sell,NO5_buy,NO5_sell,SE1_buy,SE1_sell,SE2_buy,SE2_sell,SE3_buy,SE3_sell,SE4_buy,SE4_sell
2025-12-11 00:00:00,0.0,0.0,30.9,0.0,1.0,0.0,11.0,6.0,0.0,6.7,10.0,47.5,25.9,133.8,26.8,16.7,0.0,21.3,66.7,11.3,5.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,48.1,13.9,13.3,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0
2025-12-11 00:15:00,0.0,0.0,31.0,0.0,1.0,0.0,11.0,13.7,0.0,1.8,19.7,45.0,33.3,123.9,26.8,18.9,0.0,23.0,66.7,19.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.3,12.2,13.5,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0
2025-12-11 00:30:00,0.0,0.0,30.9,0.0,1.0,0.0,11.0,5.4,0.0,6.3,25.5,41.4,10.3,160.4,26.8,19.7,0.0,24.9,66.7,19.5,5.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,3.4,0.0,28.5,6.5,7.0,0.0,0.0,1.1,10.0,0.4,2.0,0.0,0.0
2025-12-11 00:45:00,0.1,0.0,4.4,4.4,0.0,0.0,9.2,7.2,1.1,6.7,14.4,45.0,18.3,157.4,26.8,21.8,0.0,24.9,66.7,6.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.5,1.8,3.1,0.0,0.0,1.3,6.3,0.0,0.0,0.0,0.0
2025-12-11 01:00:00,0.1,0.0,4.3,4.3,0.0,0.0,4.9,4.5,0.0,7.7,10.1,33.4,32.8,91.5,26.8,34.9,0.0,13.1,5.0,18.2,5.0,5.0,0.0,5.9,9.1,0.0,1.0,0.0,0.0,0.0,0.0,13.0,44.5,0.0,0.0,0.0,1.2,9.0,0.0,2.4,0.0,0.0
2025-12-11 01:15:00,0.0,0.0,4.2,4.2,0.0,0.0,1.4,6.3,0.0,7.8,10.0,20.3,25.4,144.3,26.8,34.5,0.0,25.6,5.0,27.9,5.0,5.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.2,35.4,0.0,0.0,0.0,1.3,4.1,0.0,2.0,0.0,0.0
2025-12-11 01:30:00,0.0,0.0,4.1,4.1,0.0,0.0,2.8,3.8,0.0,47.8,18.5,19.9,24.6,151.2,26.8,33.0,0.0,17.1,5.0,21.0,5.0,5.0,0.0,1.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.9,22.4,0.0,0.0,0.0,1.4,6.0,0.0,2.4,0.0,0.0
2025-12-11 01:45:00,0.0,0.0,4.0,4.0,0.0,0.0,2.2,4.6,1.0,75.0,24.9,35.0,57.3,135.2,26.8,33.3,0.0,32.1,5.0,0.0,5.0,5.0,0.0,7.5,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.3,3.5,0.0,0.0,0.0,1.4,6.6,0.0,2.0,0.0,0.0
2025-12-11 02:00:00,0.0,0.1,30.8,0.2,0.0,0.0,8.4,16.8,2.5,76.6,10.0,20.6,93.0,123.6,26.8,21.3,0.0,30.0,52.6,5.2,5.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.4,0.0,1.3,0.0,0.0,1.5,13.0,0.0,2.0,0.0,0.0
2025-12-11 02:15:00,0.0,0.1,7.4,0.3,0.0,0.0,9.9,24.0,0.0,77.6,16.9,20.0,67.6,87.1,26.8,21.2,0.0,14.7,52.6,5.2,5.0,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6,0.0,1.3,0.0,0.0,1.7,5.8,0.0,1.8,0.0,0.0
2025-12-11 02:30:00,0.0,0.1,14.3,0.4,0.0,0.0,12.9,18.3,0.0,83.2,10.0,29.1,54.3,96.0,26.8,22.3,0.0,0.0,52.6,21.2,5.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,1.3,0.0,0.0,1.8,6.6,0.0,2.0,0.0,0.0
2025-12-11 02:45:00,0.0,0.1,31.6,0.5,0.0,0.0,12.9,21.4,0.0,80.2,16.5,20.0,54.3,99.3,26.8,23.2,0.0,1.1,52.6,17.6,5.0,0.0,0.0,6.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,1.6,10.0,0.0,2.0,0.0,0.0
2025-12-11 03:00:00,0.0,0.1,31.8,0.7,0.0,0.0,11.6,17.5,9.5,75.0,35.0,38.8,15.4,171.5,18.8,28.6,0.0,5.7,5.0,35.0,5.0,1.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,3.4,0.0,54.8,0.0,0.0,0.0,0.0,2.0,3.9,0.0,0.4,0.0,0.0
2025-12-11 03:15:00,0.0,0.1,31.8,0.7,0.0,0.0,12.4,15.1,4.0,75.0,35.0,24.1,13.8,140.8,18.8,28.9,0.0,6.6,5.0,35.0,5.0,1.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0
2025-12-11 03:30:00,0.0,0.1,31.7,0.6,1.0,0.0,9.9,16.6,0.0,76.2,40.4,20.0,4.4,81.6,18.8,31.0,0.0,5.7,5.0,32.0,5.0,1.0,0.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.9,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0
2025-12-11 03:45:00,0.0,0.0,31.8,0.6,1.0,0.0,12.9,15.2,0.0,77.8,59.1,16.2,1.7,83.2,18.8,32.5,0.0,17.9,5.0,24.5,5.0,1.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.0,0.0,0.0,1.7,0.0,1.0,0.0,0.0,0.0
2025-12-11 04:00:00,0.0,0.1,31.8,0.4,1.0,0.0,9.6,17.8,13.3,75.0,0.0,44.1,30.8,173.4,26.8,20.2,6.3,10.0,5.0,27.5,5.0,0.2,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,0.0,0.0,0.0,0.0,1.9,0.0,1.0,0.0,0.0,0.0
2025-12-11 04:15:00,0.0,0.0,20.4,0.4,0.0,0.0,9.9,21.2,0.0,6.1,7.6,30.0,9.4,157.9,26.8,22.6,1.1,12.1,5.0,27.0,5.0,0.7,0.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0
2025-12-11 04:30:00,0.0,0.1,4.0,0.4,0.0,0.0,12.9,18.4,0.0,10.5,1.8,30.0,10.9,140.2,26.8,26.0,0.0,22.1,5.0,25.2,5.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0
2025-12-11 04:45:00,0.0,0.0,4.0,0.3,0.0,0.0,12.9,17.9,0.0,12.7,11.0,30.0,34.0,106.9,26.8,27.0,0.0,20.1,5.0,31.9,5.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0
2025-12-11 05:00:00,0.0,0.1,30.1,0.4,0.0,0.0,20.9,3.0,1.1,0.0,37.5,20.0,45.3,140.9,26.8,25.9,0.0,19.3,5.0,11.4,5.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0.0,0.0,0.0,1.7,0.0,1.0,0.0,0.0,0.0
2025-12-11 05:15:00,0.0,0.1,30.1,0.4,0.0,0.0,16.8,4.0,0.9,0.0,35.0,28.5,46.3,123.5,26.8,28.7,0.0,15.1,5.0,12.8,5.0,0.3,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0
2025-12-11 05:30:00,0.0,0.0,2.0,0.4,0.0,0.0,15.7,12.0,0.0,5.7,45.4,20.0,73.4,85.3,26.8,29.3,0.0,17.2,5.0,35.0,5.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0
2025-12-11 05:45:00,0.0,0.0,2.0,0.3,0.0,0.0,13.9,16.3,7.5,0.0,42.8,20.0,74.6,60.3,26.8,28.6,0.0,17.4,5.0,35.0,5.0,0.0,0.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,14.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0
2025-12-11 06:00:00,0.0,0.0,6.0,0.4,0.0,0.0,13.8,7.5,0.0,14.7,10.1,28.0,77.6,231.0,26.8,26.5,0.0,4.2,5.0,0.0,5.0,0.0,0.0,14.9,0.0,32.1,0.0,0.0,0.0,0.0,0.0,1.3,32.2,0.0,0.0,0.0,1.3,0.0,2.0,0.0,0.0,0.0
