date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2026-04-05 00:00:00,16.02,16.02,16.02,87.91,16.02,16.02,8.19,16.02,138.39,16.02,16.02,16.02,42.27,38.14,22.33,16.02,99.75,16.02,16.02,16.02,16.02
2026-04-05 00:15:00,17.76,17.76,17.76,67.76,17.76,17.76,6.69,17.76,88.38,17.76,17.76,17.76,42.27,37.33,18.74,11.81,100.25,17.76,17.76,17.76,17.76
2026-04-05 00:30:00,15.64,15.64,15.64,43.32,15.64,15.64,2.0,15.64,87.45,15.64,15.64,15.64,42.27,36.32,18.34,15.64,93.34,15.64,15.64,15.64,15.64
2026-04-05 00:45:00,11.53,11.53,11.53,27.04,11.53,11.53,-2.36,11.53,88.53,11.53,11.53,11.53,42.27,36.49,18.59,5.9,93.37,11.53,11.53,11.53,11.53
2026-04-05 01:00:00,16.23,16.23,16.23,72.64,16.23,26.87,6.52,16.23,94.38,16.23,16.23,16.23,42.27,36.18,18.24,16.23,100.05,16.23,16.23,16.23,16.23
2026-04-05 01:15:00,11.62,11.62,11.62,71.56,11.62,31.57,2.96,11.62,93.88,11.62,11.62,11.62,35.91,35.91,18.09,11.62,87.23,11.62,11.62,11.62,11.62
2026-04-05 01:30:00,16.02,16.02,16.02,58.01,16.02,30.0,1.0,16.02,97.5,16.02,16.02,16.02,35.55,35.55,16.02,16.02,91.51,16.02,16.02,16.02,16.02
2026-04-05 01:45:00,14.49,14.49,14.49,28.08,14.49,14.49,-0.02,14.49,98.1,14.49,14.49,14.49,35.58,35.58,14.49,14.49,91.22,14.49,14.49,14.49,14.49
2026-04-05 02:00:00,23.4,23.4,23.4,65.88,23.4,23.4,4.9,23.4,97.5,23.4,23.4,23.4,42.27,35.76,23.4,23.4,91.35,23.4,23.4,23.4,23.4
2026-04-05 02:15:00,15.15,15.15,15.15,43.03,15.15,15.15,-0.85,15.15,98.51,15.15,15.15,15.15,42.27,35.79,15.15,15.15,86.29,15.15,15.15,15.15,15.15
2026-04-05 02:30:00,14.3,14.3,14.3,30.5,14.3,14.3,0.52,14.3,98.01,14.3,14.3,14.3,42.27,35.77,18.39,14.3,91.47,14.3,14.3,14.3,14.3
2026-04-05 02:45:00,10.84,10.84,10.84,28.89,-0.01,8.03,-0.01,-0.01,95.0,10.84,10.84,10.84,42.27,35.49,18.49,10.84,91.52,10.84,10.84,10.84,10.84
2026-04-05 03:00:00,18.11,18.11,18.11,22.55,18.11,18.11,-0.01,18.11,92.71,18.11,18.11,18.11,42.27,26.19,26.47,18.11,89.12,18.11,18.11,18.11,18.11
2026-04-05 03:15:00,18.81,18.81,18.81,29.37,18.81,18.81,-2.99,18.81,92.69,18.81,18.81,18.81,42.27,36.31,26.47,18.81,89.1,18.81,18.81,18.81,18.81
2026-04-05 03:30:00,20.5,20.5,20.5,55.77,20.5,20.5,0.0,20.5,91.73,20.5,20.5,20.5,49.68,25.99,20.5,20.5,101.3,20.5,20.5,20.5,20.5
2026-04-05 03:45:00,20.47,20.47,20.47,63.34,16.81,16.81,-0.81,16.81,84.41,16.81,20.47,20.47,49.68,36.13,40.36,20.47,101.4,20.47,20.47,20.47,20.47
2026-04-05 04:00:00,12.09,12.09,12.09,33.66,12.09,12.09,1.81,12.09,83.0,12.09,12.09,12.09,54.62,25.37,17.21,12.09,96.61,12.09,12.09,12.09,12.09
2026-04-05 04:15:00,14.5,14.5,14.5,54.22,14.5,14.5,1.0,14.5,66.01,14.5,14.5,14.5,54.62,25.33,34.19,14.5,104.1,14.5,14.5,14.5,14.5
2026-04-05 04:30:00,14.0,14.0,14.0,26.34,14.0,14.0,0.78,14.0,64.01,14.0,14.0,14.0,54.62,24.64,43.45,14.0,104.1,14.0,14.0,14.0,14.0
2026-04-05 04:45:00,14.77,14.77,14.77,37.35,14.77,14.77,2.91,14.77,58.0,14.77,14.77,14.77,54.62,24.76,51.19,14.77,104.1,14.77,14.77,14.77,14.77
2026-04-05 05:00:00,16.8,16.8,16.8,40.22,13.8,13.8,-0.58,13.8,37.13,13.8,16.8,16.8,54.62,24.04,53.05,16.8,100.25,16.8,16.8,16.8,16.8
2026-04-05 05:15:00,13.33,13.33,13.33,49.99,12.39,12.39,0.78,12.39,32.83,12.39,13.33,13.33,59.56,24.78,52.99,13.33,100.25,13.33,13.33,13.33,13.33
2026-04-05 05:30:00,17.91,17.91,17.91,74.55,17.91,17.91,1.0,17.91,24.26,17.91,17.91,17.91,59.56,25.9,53.54,17.91,100.25,17.91,17.91,17.91,17.91
2026-04-05 05:45:00,21.94,21.94,21.94,71.92,21.94,21.94,-1.26,21.94,22.53,21.94,21.94,21.94,54.62,21.94,53.84,21.94,100.25,21.94,21.94,21.94,21.94
2026-04-05 06:00:00,27.43,27.43,27.43,74.98,27.43,27.43,-1.0,27.43,27.43,27.43,27.43,27.43,52.59,27.43,52.59,27.43,95.73,27.43,27.43,27.43,27.43
2026-04-05 06:15:00,22.75,22.75,22.75,49.63,16.82,16.82,-0.5,16.82,22.75,16.82,22.75,22.75,52.87,16.82,52.87,22.75,95.93,22.75,22.75,22.75,22.75
2026-04-05 06:30:00,14.12,14.12,14.12,20.04,14.12,14.12,0.04,14.12,14.12,14.12,14.12,14.12,52.24,14.12,52.24,14.12,99.31,14.12,14.12,14.12,14.12
2026-04-05 06:45:00,16.46,16.46,16.46,14.91,8.08,8.08,0.74,8.08,8.08,8.08,16.46,16.46,54.62,25.9,52.37,16.46,96.04,16.46,16.46,16.46,16.46
2026-04-05 07:00:00,14.94,14.94,14.94,17.06,17.06,17.06,4.7,14.94,4.7,14.94,14.94,14.94,91.45,14.94,49.69,14.94,104.45,14.94,14.94,14.94,14.94
2026-04-05 07:15:00,12.66,12.66,12.66,12.66,12.66,12.66,0.54,12.66,0.54,12.66,12.66,12.66,91.4,25.06,49.59,12.66,100.24,12.66,12.66,12.66,12.66
2026-04-05 07:30:00,14.76,14.76,14.76,14.99,14.99,14.99,-4.85,14.76,-4.85,14.76,14.76,14.76,66.97,24.7,49.63,14.76,104.55,14.76,14.76,14.76,14.76
2026-04-05 07:45:00,10.87,10.87,10.87,1.89,1.89,1.89,-7.01,10.87,-32.34,10.87,10.87,10.87,66.97,14.12,50.5,10.87,105.0,10.87,10.87,10.87,10.87
2026-04-05 08:00:00,12.17,12.17,12.17,4.14,4.14,4.14,-2.71,12.17,-2.71,12.17,12.17,12.17,50.04,12.17,50.04,12.17,106.85,12.17,12.17,12.17,12.17
2026-04-05 08:15:00,11.81,11.81,11.81,5.01,5.01,5.01,-5.3,11.81,-5.3,11.81,11.81,11.81,69.44,11.81,50.7,11.81,106.85,11.81,11.81,11.81,11.81
2026-04-05 08:30:00,15.7,15.7,15.7,6.6,6.6,6.6,-7.01,2.4,-14.98,15.7,15.7,15.7,81.79,15.7,50.62,15.7,106.85,15.7,15.7,15.7,15.7
2026-04-05 08:45:00,13.3,13.3,13.3,5.41,5.41,5.41,-9.7,0.0,-33.25,13.3,13.3,13.3,64.5,13.3,31.1,13.3,106.85,13.3,13.3,13.3,13.3
