date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2026-04-14 00:00:00,94.7,94.7,94.7,126.5,126.5,122.21,126.5,126.5,113.09,126.5,77.36,94.7,125.79,125.79,125.79,-8.55,125.79,32.16,32.16,77.36,77.36
2026-04-14 00:15:00,93.76,93.76,93.76,123.49,123.49,114.04,123.49,123.49,111.43,123.49,87.92,93.76,124.2,124.2,124.2,-0.01,124.2,34.67,34.67,87.92,87.92
2026-04-14 00:30:00,85.18,85.18,85.18,123.86,121.5,110.13,121.5,121.5,104.86,121.5,91.99,85.18,121.5,121.5,128.27,-6.91,121.5,35.6,35.6,85.18,85.18
2026-04-14 00:45:00,78.67,78.67,78.67,123.35,120.42,106.93,120.42,120.42,105.42,120.42,78.67,78.67,120.42,120.42,128.27,35.86,120.42,35.86,35.86,78.67,78.67
2026-04-14 01:00:00,94.03,94.03,94.03,122.15,120.19,117.87,120.19,120.19,100.0,120.19,85.41,94.03,120.19,120.19,123.25,-0.01,120.19,32.27,32.27,85.41,85.41
2026-04-14 01:15:00,93.1,93.1,93.1,119.96,119.96,106.5,119.96,119.96,99.56,119.96,98.01,93.1,119.96,119.96,123.25,0.0,119.96,34.82,34.82,72.0,72.0
2026-04-14 01:30:00,88.34,88.34,88.34,123.54,116.58,107.17,116.58,116.58,98.7,116.58,105.09,88.34,116.58,116.58,125.49,-0.01,125.49,35.0,35.0,81.74,81.74
2026-04-14 01:45:00,87.68,87.68,87.68,123.87,116.46,113.26,116.46,116.46,101.14,116.46,95.08,87.68,116.46,116.46,118.24,-6.31,116.46,35.45,35.45,86.97,86.97
2026-04-14 02:00:00,86.11,86.11,86.11,123.73,116.86,106.58,116.86,116.86,106.29,116.86,102.85,86.11,116.86,116.86,116.86,31.63,116.86,31.63,31.63,83.88,83.88
2026-04-14 02:15:00,83.52,83.52,83.52,124.56,116.88,118.48,116.88,116.88,106.02,116.88,103.83,83.52,116.88,116.88,116.88,34.62,116.88,34.62,34.62,82.54,82.54
2026-04-14 02:30:00,85.96,85.96,85.96,122.51,116.01,122.3,116.01,116.01,107.01,116.01,94.18,85.96,116.01,116.01,116.01,-6.51,116.01,36.7,36.7,75.0,75.0
2026-04-14 02:45:00,83.7,83.7,83.7,126.0,114.88,110.0,114.88,114.88,110.43,114.88,85.17,83.7,119.73,119.73,125.29,0.0,125.29,37.05,37.05,72.0,72.0
2026-04-14 03:00:00,97.41,97.41,97.41,123.35,116.12,110.33,116.12,116.12,105.06,116.12,101.62,97.41,116.12,116.12,165.86,-4.45,116.12,38.72,38.72,75.0,75.0
2026-04-14 03:15:00,98.98,98.98,98.98,122.51,116.95,117.4,116.95,116.95,100.02,116.95,99.3,98.98,116.95,116.95,170.87,-2.38,116.95,39.69,39.69,78.0,78.0
2026-04-14 03:30:00,95.91,95.91,95.91,123.54,115.92,97.0,115.92,115.92,99.79,115.92,105.01,95.91,115.92,115.92,170.87,3.31,115.92,39.74,39.74,75.0,75.0
2026-04-14 03:45:00,90.96,90.96,90.96,123.93,115.23,112.4,115.23,115.23,97.04,115.23,94.42,90.96,115.23,115.23,170.87,43.77,115.23,43.77,43.77,78.0,78.0
2026-04-14 04:00:00,87.83,87.83,87.83,124.21,116.3,91.5,116.3,116.3,109.32,116.3,104.39,87.83,116.3,116.3,116.3,15.02,116.3,15.02,15.02,83.7,83.7
2026-04-14 04:15:00,92.85,92.85,92.85,114.01,114.01,103.8,114.01,114.01,108.97,114.01,104.76,92.85,114.01,114.01,123.25,36.82,114.01,36.82,36.82,79.5,79.5
2026-04-14 04:30:00,97.57,97.57,97.57,115.24,115.24,98.87,115.24,115.24,100.67,115.24,103.34,97.57,115.24,115.24,123.25,38.26,115.24,38.26,38.26,86.46,86.46
2026-04-14 04:45:00,101.42,101.42,101.42,121.06,118.52,110.62,118.52,118.52,101.42,118.52,101.56,101.42,118.52,118.52,118.52,44.23,118.52,44.23,44.23,84.0,84.0
2026-04-14 05:00:00,99.52,99.52,99.52,118.77,117.3,107.49,117.3,117.3,100.6,117.3,73.94,99.52,117.3,117.3,117.3,24.17,117.3,24.17,24.17,73.94,73.94
2026-04-14 05:15:00,99.11,99.11,99.11,127.38,121.34,116.65,121.34,121.34,99.11,121.34,103.46,99.11,122.4,122.4,122.4,38.89,122.4,38.89,38.89,78.16,78.16
2026-04-14 05:30:00,102.58,102.58,102.58,136.34,125.52,106.46,125.52,125.52,103.84,125.52,125.52,102.58,124.46,124.46,124.46,10.29,124.46,34.32,34.32,102.58,102.58
2026-04-14 05:45:00,111.33,111.33,111.33,137.7,131.83,96.6,131.83,131.83,111.33,131.83,131.83,111.33,131.83,131.83,131.83,44.2,131.83,44.2,44.2,107.88,107.88
2026-04-14 06:00:00,78.0,78.0,78.0,124.74,119.27,114.02,124.74,124.74,122.05,124.74,117.0,78.0,133.2,133.2,199.32,39.61,133.2,39.61,39.61,78.0,78.0
2026-04-14 06:15:00,90.0,90.0,90.0,143.9,122.12,121.98,143.82,143.82,135.97,143.82,134.17,90.0,135.36,135.36,135.36,47.0,135.36,47.0,47.0,90.0,90.0
2026-04-14 06:30:00,107.5,107.5,107.5,160.03,130.1,122.6,151.33,151.33,140.49,148.25,148.25,107.5,148.25,148.25,148.25,78.7,132.99,78.7,78.7,107.5,107.5
2026-04-14 06:45:00,107.48,107.48,107.48,166.2,137.59,153.4,160.39,160.39,136.64,159.19,159.19,107.48,140.34,140.34,140.34,86.26,132.0,86.26,86.26,107.48,107.48
2026-04-14 07:00:00,114.5,114.5,114.5,160.56,126.26,142.67,160.56,159.36,160.56,160.56,160.56,114.5,216.4,179.41,203.45,74.13,138.95,74.13,74.13,114.5,114.5
2026-04-14 07:15:00,116.22,116.22,116.22,165.01,144.43,152.6,165.01,165.01,165.01,165.01,165.01,116.22,203.58,165.01,188.41,81.45,134.09,81.45,81.45,116.22,116.22
2026-04-14 07:30:00,110.67,110.67,110.67,168.1,166.93,175.94,168.1,168.1,168.1,168.1,168.1,110.67,209.62,168.1,195.27,50.03,134.2,76.04,76.04,110.67,110.67
2026-04-14 07:45:00,105.59,105.59,105.59,160.0,162.02,175.19,162.02,162.02,160.0,162.02,162.02,105.59,199.55,162.02,199.55,69.75,134.3,69.75,69.75,105.59,105.59
2026-04-14 08:00:00,116.89,116.89,116.89,193.18,203.9,183.56,203.9,203.9,203.9,203.9,203.9,116.89,238.46,203.9,218.49,66.13,144.15,66.28,66.28,116.89,116.89
2026-04-14 08:15:00,116.9,116.9,116.9,179.86,184.52,158.72,184.52,184.52,184.52,184.52,184.52,116.9,219.25,184.52,198.44,36.26,144.25,64.3,64.3,116.9,116.9
2026-04-14 08:30:00,115.04,115.04,115.04,161.36,166.46,155.7,166.46,166.46,166.46,166.46,166.46,115.04,195.98,166.46,195.98,84.22,144.2,84.22,84.22,115.04,115.04
