date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2026-09-22 00:00:00,50.21,165.02,165.02,183.97,183.97,183.97,183.97,183.97,136.86,183.97,183.97,17.7,140.74,157.31,98.85,34.75,140.74,5.68,5.68,103.89,165.02
2026-09-22 00:15:00,42.86,177.31,177.31,177.31,177.31,177.31,177.31,177.31,140.0,177.31,177.31,20.4,139.35,157.51,96.65,37.75,139.35,16.2,16.2,99.91,177.31
2026-09-22 00:30:00,22.7,172.23,172.23,172.23,172.23,172.23,172.23,172.23,148.64,172.23,172.23,22.7,140.43,156.38,97.5,43.77,140.43,8.64,8.64,93.59,172.23
2026-09-22 00:45:00,22.47,169.4,169.4,169.4,169.4,169.4,169.4,169.4,150.34,169.4,169.4,22.47,136.9,156.14,97.4,40.7,136.9,10.59,10.59,96.39,169.4
2026-09-22 01:00:00,44.5,174.93,174.93,174.93,174.93,174.93,174.93,174.93,162.11,174.93,174.93,20.09,139.06,155.39,99.45,37.85,139.06,8.31,8.31,95.67,174.45
2026-09-22 01:15:00,42.5,172.03,172.03,172.03,172.03,172.03,172.03,172.03,157.24,172.03,172.03,21.82,137.6,156.98,96.6,38.2,137.6,10.73,10.73,92.45,172.03
2026-09-22 01:30:00,43.5,169.15,169.15,169.15,169.15,169.15,169.15,169.15,152.44,169.15,169.15,18.51,138.17,155.14,100.3,40.5,138.17,18.51,18.51,93.04,169.15
2026-09-22 01:45:00,20.01,167.9,167.9,167.9,167.9,167.9,167.9,167.9,149.99,167.9,167.9,20.01,137.14,148.28,100.3,41.65,137.14,20.01,20.01,90.12,167.9
2026-09-22 02:00:00,42.5,170.08,170.08,170.08,170.08,170.08,170.08,170.08,155.79,170.08,170.08,18.1,136.18,149.8,97.9,38.98,136.18,4.71,4.71,91.1,168.89
2026-09-22 02:15:00,32.5,168.68,168.68,170.1,168.68,168.68,168.68,168.68,147.59,168.68,168.68,17.99,135.36,148.28,100.3,37.09,135.36,17.99,17.99,89.46,168.68
2026-09-22 02:30:00,39.5,168.85,168.85,168.85,168.85,168.85,168.85,168.85,138.78,168.85,168.85,22.35,135.2,148.21,100.15,37.88,135.2,22.35,22.35,98.53,167.44
2026-09-22 02:45:00,45.5,168.39,168.39,174.71,168.39,168.39,168.39,168.39,133.17,168.39,168.39,25.11,133.79,147.5,102.65,42.01,133.79,25.11,25.11,103.35,164.78
2026-09-22 03:00:00,16.4,170.78,170.78,170.78,170.78,170.78,170.78,170.78,147.26,170.78,170.78,16.4,134.38,146.2,98.27,33.1,134.38,16.4,16.4,99.74,165.67
2026-09-22 03:15:00,21.94,169.72,169.72,169.72,169.72,169.72,169.72,169.72,147.53,169.72,169.72,21.94,135.43,145.36,101.26,35.54,135.43,21.94,21.94,99.03,162.24
2026-09-22 03:30:00,22.58,168.45,168.45,171.02,168.45,168.45,168.45,168.45,153.68,168.45,168.45,22.58,135.43,145.78,103.4,39.06,135.43,22.58,22.58,92.3,159.2
2026-09-22 03:45:00,31.43,169.12,169.12,171.88,169.12,169.12,169.12,169.12,150.0,169.12,169.12,31.43,134.52,144.59,110.6,38.41,134.52,31.43,31.43,111.01,160.65
2026-09-22 04:00:00,25.17,154.67,154.67,169.33,169.33,169.33,169.33,169.33,146.57,169.33,169.33,25.17,134.0,149.47,101.95,32.38,134.0,25.17,25.17,100.71,154.67
2026-09-22 04:15:00,30.21,164.9,164.9,172.34,172.34,172.34,172.34,172.34,139.53,172.34,172.34,30.21,134.4,150.59,103.79,30.21,134.4,30.21,30.21,91.75,164.9
2026-09-22 04:30:00,34.88,166.92,166.92,171.27,171.27,171.27,171.27,171.27,124.78,171.27,171.27,34.88,136.31,151.46,107.5,34.88,136.31,34.88,34.88,96.11,166.1
2026-09-22 04:45:00,48.86,170.67,170.67,175.06,175.06,175.06,175.06,175.06,118.21,175.06,175.06,48.86,138.68,150.73,111.65,38.7,138.68,33.47,38.7,107.71,170.67
2026-09-22 05:00:00,23.11,164.35,164.35,174.14,174.14,174.14,174.14,174.14,148.93,174.14,174.14,23.11,137.59,148.92,107.86,23.77,137.59,23.11,23.11,87.39,164.35
2026-09-22 05:15:00,29.17,169.52,169.52,180.56,179.56,179.56,180.56,180.56,131.0,180.56,180.56,29.17,138.55,150.22,110.16,29.17,138.55,29.17,29.17,97.54,169.52
