date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-03-14 00:00:00,107.1,107.1,107.1,123.6,123.6,123.6,123.6,123.6,103.0,116.5,116.5,107.1,48.2,48.2,4.35,-4.08,39.35,23.02,3.66,156.7,138.31
2025-03-14 00:15:00,107.1,107.1,107.1,105.91,122.04,119.7,122.04,122.04,103.0,116.5,116.5,107.1,48.2,48.2,4.35,-4.08,39.35,23.02,-6.37,103.1,109.22
2025-03-14 00:30:00,98.9,98.9,98.9,91.6,114.4,114.4,114.4,114.4,103.0,116.5,116.5,98.9,48.2,48.2,4.35,-4.08,39.35,23.02,-6.37,103.1,109.22
2025-03-14 00:45:00,98.9,98.9,98.9,90.9,105.94,99.43,105.94,105.94,103.0,116.5,116.5,98.9,48.2,48.2,4.35,-4.08,39.35,23.02,-10.4,103.09,109.22
2025-03-14 01:00:00,105.57,105.57,105.57,117.09,117.09,117.09,117.09,117.09,105.57,109.47,109.47,92.15,37.54,54.39,5.65,-4.35,37.54,19.35,2.87,152.01,105.57
2025-03-14 01:15:00,105.57,105.57,105.57,109.79,109.79,109.79,109.79,109.79,105.57,109.47,109.47,92.15,37.54,54.39,5.65,-4.35,37.54,19.35,-0.14,90.1,105.57
2025-03-14 01:30:00,105.57,105.57,105.57,105.81,107.11,107.11,107.11,107.11,105.57,109.47,109.47,92.15,37.54,54.39,5.65,-4.35,37.54,19.35,-7.73,90.1,105.57
2025-03-14 01:45:00,105.57,105.57,105.57,89.61,103.9,103.9,103.9,103.9,105.57,109.47,109.47,92.15,37.54,54.39,5.65,-4.35,37.54,19.35,-12.4,90.1,105.57
2025-03-14 02:00:00,103.01,103.01,103.01,113.99,113.99,113.99,113.99,113.99,103.01,108.1,108.1,82.51,46.5,46.5,5.7,-4.65,42.5,18.6,2.02,110.43,103.01
2025-03-14 02:15:00,103.01,103.01,103.01,105.16,107.96,105.8,107.96,107.96,103.01,108.1,108.1,82.51,46.5,46.5,5.7,-4.65,42.5,18.6,1.55,102.6,103.01
2025-03-14 02:30:00,103.01,103.01,103.01,98.45,105.8,105.8,105.8,105.8,103.01,108.1,108.1,82.51,46.5,46.5,5.7,-4.65,42.5,18.6,-13.4,102.45,103.01
