date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2025-06-13 00:00:00,84.88,84.88,84.88,92.91,132.4,132.4,84.88,132.4,128.2,84.88,84.88,7.43,84.88,84.88,28.78,7.43,48.25,7.43,7.43,21.09,84.88
2025-06-13 00:15:00,84.95,84.95,84.95,84.95,84.95,84.95,84.95,89.32,128.2,84.95,84.95,5.47,84.95,84.95,28.78,6.95,48.25,5.47,5.47,21.09,84.95
2025-06-13 00:30:00,69.99,69.99,69.99,70.2,69.99,64.53,69.99,81.89,125.05,69.99,69.99,4.5,69.99,69.99,28.78,6.9,48.25,4.5,4.5,21.09,69.99
2025-06-13 00:45:00,59.74,59.74,59.74,59.74,59.74,10.0,59.74,89.8,109.42,59.74,59.74,-2.92,54.95,59.74,28.78,6.88,48.25,-2.92,-2.92,21.09,59.74
2025-06-13 01:00:00,75.6,75.6,75.6,75.6,79.89,77.11,75.6,95.71,123.89,75.6,75.6,7.2,57.86,75.6,12.04,12.04,47.95,7.2,7.2,13.09,75.6
2025-06-13 01:15:00,70.64,70.64,70.64,70.64,70.64,58.63,70.64,91.86,120.29,70.64,70.64,4.5,57.13,70.64,10.6,6.32,47.95,4.5,4.5,13.09,70.64
2025-06-13 01:30:00,69.5,69.5,69.5,69.5,69.5,55.78,69.5,103.45,116.06,69.5,69.5,4.35,54.95,69.5,10.6,5.37,47.95,4.35,4.35,11.82,69.5
2025-06-13 01:45:00,50.8,50.8,50.8,67.03,67.03,10.0,67.03,104.46,113.16,67.03,67.03,3.95,52.4,67.03,10.6,3.95,47.95,3.95,3.95,11.82,50.8
2025-06-13 02:00:00,76.31,76.31,76.31,86.84,86.08,78.56,76.31,97.28,125.81,76.31,76.31,9.56,55.68,76.31,18.5,12.86,47.85,9.56,9.56,14.09,76.31
2025-06-13 02:15:00,72.75,72.75,72.75,72.75,73.22,41.01,72.75,97.6,125.8,72.75,72.75,3.5,55.68,72.75,18.5,12.86,47.85,3.5,3.5,12.32,72.75
2025-06-13 02:30:00,62.07,62.07,62.07,72.55,72.55,48.61,72.55,91.12,125.77,70.88,70.88,3.22,55.68,72.55,18.5,8.61,47.85,3.22,3.22,12.32,62.07
2025-06-13 02:45:00,62.07,62.07,62.07,75.8,75.8,-2.57,75.8,110.0,125.8,62.07,62.07,-4.91,55.68,75.8,18.5,4.64,47.85,-4.91,-4.91,12.32,62.07
2025-06-13 03:00:00,75.8,75.8,75.8,75.8,75.8,48.1,75.8,93.06,125.7,75.8,75.8,3.1,55.68,75.8,18.7,12.12,47.85,3.1,3.1,16.09,75.8
2025-06-13 03:15:00,74.2,74.2,74.2,74.2,74.2,46.28,74.2,101.0,125.7,74.2,74.2,3.02,55.68,74.2,18.7,12.12,47.85,3.02,3.02,13.9,74.2
2025-06-13 03:30:00,56.43,56.43,56.43,74.53,74.53,43.9,74.53,101.3,125.08,74.53,74.53,-7.95,55.68,74.53,18.7,3.95,47.85,-7.95,-7.95,13.9,56.43
2025-06-13 03:45:00,56.43,56.43,56.43,75.47,75.47,44.06,75.47,113.12,125.1,75.47,75.47,-7.17,55.68,75.47,10.8,4.05,47.85,-7.17,-7.17,13.9,56.43
2025-06-13 04:00:00,62.07,62.07,62.07,68.22,68.22,52.77,68.22,81.04,125.8,68.22,68.22,-21.0,47.75,68.22,18.4,13.98,47.75,4.17,4.17,14.4,62.07
2025-06-13 04:15:00,71.74,71.74,71.74,71.74,71.74,48.3,71.74,103.93,125.8,71.74,71.74,2.57,47.75,71.74,18.4,13.98,47.75,2.57,2.57,14.4,71.74
2025-06-13 04:30:00,73.35,73.35,73.35,78.29,78.29,64.4,78.29,112.3,125.81,78.29,78.29,0.64,47.75,78.29,18.4,13.98,47.75,0.64,0.64,14.4,73.35
2025-06-13 04:45:00,62.07,62.07,62.07,82.96,90.01,39.31,82.96,122.73,125.81,75.04,75.04,3.63,47.75,75.04,18.39,14.2,47.75,3.63,3.63,14.4,62.07
2025-06-13 05:00:00,58.6,58.6,58.6,71.78,80.94,42.8,71.78,87.85,124.41,71.78,71.78,4.35,57.86,71.78,18.15,13.88,48.1,4.35,4.35,21.09,58.6
2025-06-13 05:15:00,73.35,73.35,73.35,84.97,101.0,59.37,76.95,101.0,124.4,76.95,76.95,-6.39,57.86,76.95,18.15,13.88,48.1,-6.39,-6.39,21.09,73.35
2025-06-13 05:30:00,62.07,62.07,62.07,103.2,112.0,53.4,84.59,112.0,125.68,84.59,84.59,-5.61,57.86,84.59,18.15,13.88,48.1,-5.61,-5.61,21.09,62.07
2025-06-13 05:45:00,79.0,79.0,79.0,103.4,123.95,68.83,92.15,123.95,129.44,88.89,88.89,6.01,57.86,88.89,18.15,14.1,48.1,-3.25,-3.25,21.09,79.0
2025-06-13 06:00:00,83.09,83.09,83.09,83.09,108.4,25.0,83.09,126.66,116.85,83.09,83.09,32.03,83.09,83.09,14.93,14.93,49.4,-7.18,-7.18,27.09,83.09
2025-06-13 06:15:00,74.54,74.54,74.54,90.88,138.45,63.72,90.88,138.45,121.76,74.54,74.54,50.26,74.54,74.54,19.2,15.43,49.4,-6.39,-6.39,27.09,74.54
2025-06-13 06:30:00,93.9,93.9,93.9,99.73,132.0,82.65,93.9,132.0,126.51,93.9,93.9,51.13,93.9,93.9,19.2,15.88,49.4,-6.39,-6.39,27.09,93.9
2025-06-13 06:45:00,91.92,91.92,91.92,94.08,105.1,92.84,91.92,105.1,128.84,91.92,91.92,51.13,91.92,91.92,19.2,15.43,49.4,-6.39,-6.39,61.0,91.92
2025-06-13 07:00:00,91.31,91.31,91.31,112.33,155.51,67.9,98.28,199.79,131.02,76.1,98.28,91.31,76.1,76.1,16.41,16.41,76.1,-6.4,-6.4,28.09,91.31
2025-06-13 07:15:00,87.09,87.09,87.09,103.13,174.01,82.08,87.09,160.2,119.08,77.23,87.09,87.09,77.23,77.23,20.7,17.33,77.23,-5.61,-5.61,28.09,87.09
2025-06-13 07:30:00,89.0,89.0,89.0,89.0,111.19,82.39,89.0,126.23,103.01,89.0,89.0,89.0,89.0,89.0,20.7,17.33,89.0,4.55,4.55,28.09,89.0
2025-06-13 07:45:00,77.47,77.47,77.47,77.47,94.07,94.07,77.47,77.47,85.09,77.47,77.47,77.47,77.47,77.47,20.7,18.41,77.47,18.41,18.41,28.09,77.47
2025-06-13 08:00:00,95.08,95.08,95.08,108.07,187.61,91.2,95.08,200.0,120.08,95.08,95.08,95.08,95.08,95.08,23.0,17.23,50.35,4.21,4.21,33.57,95.08
2025-06-13 08:15:00,81.99,81.99,81.99,81.99,153.11,74.2,81.99,162.06,115.32,81.99,81.99,81.99,81.99,81.99,23.0,17.23,50.35,4.55,4.55,24.1,81.99
2025-06-13 08:30:00,71.88,71.88,71.88,71.88,99.09,82.09,71.88,91.55,95.08,71.88,71.88,71.88,71.88,71.88,23.0,17.23,50.35,4.55,4.55,24.09,71.88
2025-06-13 08:45:00,44.06,44.06,44.06,44.06,58.0,52.87,44.06,62.39,86.28,44.06,44.06,44.06,59.82,59.82,23.0,17.23,50.35,2.54,2.54,23.72,44.06
2025-06-13 09:00:00,76.6,76.6,76.6,76.6,155.26,76.6,76.6,163.7,78.95,76.6,76.6,76.6,59.32,76.6,9.4,6.62,53.35,5.6,5.6,7.09,76.6
2025-06-13 09:15:00,64.18,64.18,64.18,64.18,162.1,64.18,64.18,120.31,68.16,64.18,64.18,64.18,64.18,64.18,9.4,6.63,53.35,-4.82,-4.82,7.09,64.18
2025-06-13 09:30:00,22.98,22.98,22.98,22.98,45.42,45.42,22.98,58.17,39.3,22.98,22.98,22.98,47.52,47.52,9.45,9.45,47.52,-4.82,-4.82,7.09,22.98
2025-06-13 09:45:00,-2.98,-2.98,-2.98,-2.98,17.22,0.01,-2.98,43.83,33.59,-2.98,-2.98,-2.98,43.83,43.83,16.0,14.31,43.83,-2.98,-2.98,-2.98,-2.98
2025-06-13 10:00:00,38.97,38.97,38.97,38.97,92.81,38.97,38.97,92.81,38.97,38.97,38.97,38.97,68.42,68.42,13.87,13.87,47.57,13.87,13.87,38.97,38.97
2025-06-13 10:15:00,15.95,15.95,15.95,15.95,61.29,15.95,15.95,61.29,15.95,15.95,15.95,15.95,68.48,68.48,13.86,13.86,47.57,13.86,13.86,15.95,15.95
2025-06-13 10:30:00,-4.44,-4.44,-4.44,-4.44,0.0,0.0,-4.44,0.0,10.04,-4.44,-4.44,-4.44,68.54,68.54,17.33,-4.44,47.57,-4.44,-4.44,-4.44,-4.44
2025-06-13 10:45:00,-10.48,-10.48,-10.48,-21.58,-2.1,-2.1,-21.58,-2.1,4.23,-10.48,-21.58,-10.48,68.56,68.56,17.33,-10.48,47.57,-10.48,-10.48,-10.48,-10.48
2025-06-13 11:00:00,25.85,25.85,25.85,25.85,25.85,25.85,25.85,25.85,51.4,25.85,25.85,25.85,48.9,48.9,13.05,4.7,48.9,4.7,4.7,25.85,25.85
2025-06-13 11:15:00,3.67,3.67,3.67,3.67,3.67,3.67,3.67,3.67,25.52,3.67,3.67,3.67,48.45,48.45,13.05,3.67,48.45,3.67,3.67,3.67,3.67
2025-06-13 11:30:00,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,6.0,0.66,0.66,17.3,48.4,48.4,13.05,0.66,48.4,0.66,0.66,0.66,0.66
2025-06-13 11:45:00,-2.58,-2.58,-2.58,-2.58,-2.58,-2.58,-2.58,-2.58,5.08,-2.58,-2.58,-2.58,48.4,48.4,13.05,-2.58,48.4,-2.58,-2.58,-2.58,-2.58
2025-06-13 12:00:00,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,26.11,5.5,5.5,5.5,27.06,27.06,4.55,4.42,27.06,4.42,4.42,5.5,5.5
2025-06-13 12:15:00,1.83,1.83,1.83,1.83,1.83,1.83,1.83,1.83,23.74,1.83,1.83,1.83,44.31,44.31,4.55,1.83,44.31,1.83,1.83,1.83,1.83
2025-06-13 12:30:00,1.38,1.38,1.38,1.38,1.38,1.38,1.38,1.38,18.68,1.38,1.38,1.38,44.32,44.32,4.55,1.38,44.32,1.38,1.38,1.38,1.38
2025-06-13 12:45:00,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,19.47,0.65,0.65,0.65,44.31,44.31,4.55,0.65,44.31,0.65,0.65,0.65,0.65
2025-06-13 13:00:00,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,24.11,0.65,0.65,0.65,29.8,29.8,2.43,0.65,29.8,0.65,0.65,0.65,0.65
2025-06-13 13:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.83,0.0,0.0,0.0,29.8,29.8,6.55,0.0,29.8,0.0,0.0,0.0,0.0
2025-06-13 13:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.82,0.0,0.0,0.0,24.16,24.16,6.6,0.0,25.31,0.0,0.0,0.0,0.0
2025-06-13 13:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.81,0.0,0.0,0.0,25.82,25.82,6.6,0.0,25.82,0.0,0.0,0.0,0.0
2025-06-13 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,0.0,0.0,1.65,16.13,16.13,2.99,0.0,26.61,0.0,0.0,0.0,0.0
2025-06-13 14:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61,0.0,0.0,0.0,16.2,16.2,4.44,0.0,26.61,0.0,0.0,0.0,0.0
2025-06-13 14:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.63,0.0,0.0,0.0,16.2,16.2,6.57,0.0,26.61,0.0,0.0,0.0,0.0
2025-06-13 14:45:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.66,0.0,0.0,0.0,16.2,16.2,2.48,0.0,26.61,0.0,0.0,0.0,0.0
