date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4
2024-12-29 00:00:00,78.56,78.56,78.56,144.91,144.91,133.57,144.91,144.91,136.15,126.95,126.95,1.36,32.66,32.66,1.36,1.36,24.4,1.36,1.36,1.36,1.36
2024-12-29 00:15:00,78.56,78.56,78.56,122.24,122.24,133.57,122.24,122.24,136.15,126.95,126.95,1.36,32.66,32.66,1.36,1.36,24.4,1.36,1.36,1.36,1.36
2024-12-29 00:30:00,78.56,78.56,78.56,128.43,128.43,120.33,128.43,128.43,136.15,126.95,126.95,1.36,32.66,32.66,1.36,1.36,24.4,1.36,1.36,1.36,1.36
2024-12-29 00:45:00,78.56,78.56,78.56,112.22,112.22,120.33,112.22,112.22,136.15,126.95,126.95,1.36,32.66,32.66,1.36,1.36,24.4,1.36,1.36,1.36,1.36
2024-12-29 01:00:00,68.44,68.44,68.44,135.0,135.0,126.95,135.0,135.0,118.78,118.78,118.78,-0.59,30.86,30.86,0.9,-0.59,18.95,-0.59,-0.59,-4.41,-4.41
2024-12-29 01:15:00,68.44,68.44,68.44,118.91,118.91,126.95,118.91,118.91,118.78,118.78,118.78,-0.59,30.86,30.86,0.9,-0.59,18.95,-0.59,-0.59,-4.41,-4.41
2024-12-29 01:30:00,68.44,68.44,68.44,116.99,116.99,110.6,116.99,116.99,118.78,118.78,118.78,-0.59,30.86,30.86,0.9,-0.59,18.95,-0.59,-0.59,-4.41,-4.41
2024-12-29 01:45:00,68.44,68.44,68.44,104.21,104.21,110.6,104.21,104.21,118.78,118.78,118.78,-0.59,30.86,30.86,0.9,-0.59,18.95,-0.59,-0.59,-4.41,-4.41
2024-12-29 02:00:00,57.86,57.86,57.86,128.04,128.04,120.37,128.04,128.04,112.7,112.7,112.7,-2.19,30.86,30.86,0.9,-0.94,22.85,-2.19,-2.19,-2.19,-2.19
2024-12-29 02:15:00,57.86,57.86,57.86,112.7,112.7,120.37,112.7,112.7,112.7,112.7,112.7,-2.19,30.86,30.86,0.9,-0.94,22.85,-2.19,-2.19,-2.19,-2.19
2024-12-29 02:30:00,57.86,57.86,57.86,105.89,105.89,105.03,105.89,105.89,112.7,112.7,112.7,-2.19,30.86,30.86,0.9,-0.94,22.85,-2.19,-2.19,-2.19,-2.19
2024-12-29 02:45:00,57.86,57.86,57.86,104.17,104.17,105.03,104.17,104.17,112.7,112.7,112.7,-2.19,30.86,30.86,0.9,-0.94,22.85,-2.19,-2.19,-2.19,-2.19
2024-12-29 03:00:00,103.24,103.24,103.24,111.28,111.28,106.51,111.28,111.28,103.24,103.24,103.24,-2.04,27.19,27.19,0.9,-2.04,18.75,-2.04,-2.04,-2.04,-2.04
2024-12-29 03:15:00,103.24,103.24,103.24,101.73,101.73,106.51,101.73,101.73,103.24,103.24,103.24,-2.04,27.19,27.19,0.9,-2.04,18.75,-2.04,-2.04,-2.04,-2.04
2024-12-29 03:30:00,103.24,103.24,103.24,101.29,101.29,99.97,101.29,101.29,103.24,103.24,103.24,-2.04,27.19,27.19,0.9,-2.04,18.75,-2.04,-2.04,-2.04,-2.04
2024-12-29 03:45:00,103.24,103.24,103.24,98.65,98.65,99.97,98.65,98.65,103.24,103.24,103.24,-2.04,27.19,27.19,0.9,-2.04,18.75,-2.04,-2.04,-2.04,-2.04
2024-12-29 04:00:00,89.01,89.01,89.01,102.45,102.45,98.34,102.45,102.45,96.77,93.45,93.45,-1.93,23.31,30.71,0.9,-1.93,22.85,-1.93,-1.93,-1.93,-1.93
2024-12-29 04:15:00,89.01,89.01,89.01,94.23,94.23,98.34,94.23,94.23,96.77,93.45,93.45,-1.93,23.31,30.71,0.9,-1.93,22.85,-1.93,-1.93,-1.93,-1.93
2024-12-29 04:30:00,89.01,89.01,89.01,95.79,95.79,95.2,95.79,95.79,96.77,93.45,93.45,-1.93,23.31,30.71,0.9,-1.93,22.85,-1.93,-1.93,-1.93,-1.93
2024-12-29 04:45:00,89.01,89.01,89.01,94.6,94.6,95.2,94.6,94.6,96.77,93.45,93.45,-1.93,23.31,30.71,0.9,-1.93,22.85,-1.93,-1.93,-1.93,-1.93
2024-12-29 05:00:00,99.04,99.04,99.04,103.99,103.99,98.53,103.99,103.99,99.04,92.4,92.4,-2.99,21.95,30.81,0.9,-2.99,0.9,-2.99,-2.99,-2.99,-2.99
2024-12-29 05:15:00,99.04,99.04,99.04,93.07,93.07,98.53,93.07,93.07,99.04,92.4,92.4,-2.99,21.95,30.81,0.9,-2.99,0.9,-2.99,-2.99,-2.99,-2.99
2024-12-29 05:30:00,99.04,99.04,99.04,103.87,103.87,99.56,103.87,103.87,99.04,92.4,92.4,-2.99,21.95,30.81,0.9,-2.99,0.9,-2.99,-2.99,-2.99,-2.99
2024-12-29 05:45:00,99.04,99.04,99.04,95.25,95.25,99.56,95.25,95.25,99.04,92.4,92.4,-2.99,21.95,30.81,0.9,-2.99,0.9,-2.99,-2.99,-2.99,-2.99
2024-12-29 06:00:00,102.8,102.8,102.8,91.26,91.26,94.53,91.26,91.26,102.8,70.38,70.38,-2.99,21.95,30.81,0.9,-2.99,0.9,-2.99,-2.99,-2.99,-2.99
