date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2026-02-17 00:00:00,46.0,46.0,46.0,95.82,73.24,22.66,89.45,81.08,108.83,89.45,89.44,42.33,90.86,86.91,96.14,15.57,97.96,34.87,38.99,49.61,53.79,75.0
2026-02-17 00:15:00,47.62,47.62,47.62,95.28,69.79,12.69,88.09,78.64,105.02,88.09,88.07,38.01,90.31,86.06,96.0,9.16,97.97,29.96,34.4,45.85,50.35,72.94
2026-02-17 00:30:00,46.11,46.11,46.11,93.54,65.84,3.78,85.73,75.46,101.33,85.73,85.71,36.09,90.59,86.16,96.52,6.03,98.57,27.71,32.33,44.26,48.95,73.0
2026-02-17 00:45:00,45.98,45.98,45.98,92.57,65.05,3.42,84.81,74.6,100.49,84.8,84.79,35.89,90.79,86.32,96.76,5.62,98.82,27.45,32.11,44.13,48.85,73.98
2026-02-17 01:00:00,50.64,50.64,50.64,94.5,66.47,4.0,86.56,75.96,100.28,86.56,86.54,40.27,89.38,85.53,97.7,14.06,96.44,32.91,36.79,48.38,53.11,72.84
2026-02-17 01:15:00,51.05,51.05,51.05,92.6,64.98,3.42,84.78,74.34,100.28,84.78,84.76,37.82,89.25,85.45,96.44,11.97,96.21,30.57,34.39,47.54,53.49,72.65
2026-02-17 01:30:00,50.74,50.74,50.74,92.77,64.65,1.98,84.81,74.17,100.28,84.8,84.79,38.08,89.1,85.29,96.54,12.12,96.1,30.79,34.63,47.48,53.19,72.58
2026-02-17 01:45:00,52.19,52.19,52.19,92.25,64.07,1.27,84.27,73.62,100.27,84.27,84.26,37.22,88.94,85.28,95.11,12.35,95.63,30.24,33.92,47.85,54.53,72.47
2026-02-17 02:00:00,46.67,46.67,46.67,92.41,64.19,1.27,84.45,74.05,100.68,84.44,84.43,36.94,89.92,85.62,97.74,7.6,97.82,28.73,33.06,44.95,49.44,72.6
2026-02-17 02:15:00,48.67,48.67,48.67,92.36,64.12,1.16,84.39,73.99,100.68,84.38,84.37,37.76,89.92,85.81,96.81,9.78,97.44,29.93,34.06,46.33,51.3,72.6
2026-02-17 02:30:00,49.72,49.72,49.72,93.34,64.72,0.91,85.27,74.72,100.71,85.26,85.25,39.31,89.74,85.76,96.49,12.16,97.05,31.71,35.72,47.52,52.27,72.7
2026-02-17 02:45:00,53.01,53.01,53.01,93.09,64.44,0.56,85.01,74.45,100.7,85.0,84.99,40.0,89.76,86.1,94.75,15.06,96.46,33.02,36.7,49.51,55.35,72.79
2026-02-17 03:00:00,46.06,46.06,46.06,94.46,65.53,0.29,86.33,74.98,101.23,86.33,86.31,36.14,90.1,85.65,97.56,6.73,97.96,27.71,32.21,44.29,48.87,72.75
2026-02-17 03:15:00,48.84,48.84,48.84,93.94,65.14,0.2,85.85,74.55,101.22,85.84,85.83,38.84,90.25,86.06,97.02,11.19,97.64,30.91,35.14,46.88,51.48,73.13
2026-02-17 03:30:00,52.65,52.65,52.65,94.03,65.17,0.1,85.92,74.6,101.22,85.92,85.91,42.63,89.96,86.19,95.71,17.72,96.62,35.49,39.3,50.46,55.03,73.99
2026-02-17 03:45:00,54.28,54.28,54.28,92.48,64.09,0.1,84.5,73.37,101.29,84.5,84.49,43.94,89.93,86.33,95.15,20.13,96.29,37.11,40.75,51.85,56.55,74.8
2026-02-17 04:00:00,45.12,45.12,45.12,90.3,62.73,0.09,82.47,71.33,100.27,82.47,82.46,35.0,89.88,85.34,98.44,5.24,97.88,26.39,31.05,43.26,47.97,72.79
2026-02-17 04:15:00,51.06,51.06,51.06,94.21,65.44,0.09,86.05,74.42,101.69,86.04,86.03,40.93,89.94,85.99,96.92,15.08,96.89,33.46,37.5,48.87,53.53,73.96
2026-02-17 04:30:00,59.4,59.4,59.4,91.72,63.72,0.1,83.78,72.46,98.84,83.77,83.77,43.97,89.68,86.6,92.48,23.84,95.07,38.15,41.3,54.45,61.33,75.09
2026-02-17 04:45:00,72.77,72.77,72.77,95.21,66.17,0.2,86.97,75.23,92.73,86.97,86.96,46.12,89.97,88.21,85.33,34.66,93.0,42.81,44.6,62.24,73.87,76.49
2026-02-17 05:00:00,47.15,47.15,47.15,91.11,63.41,0.92,83.21,72.43,90.3,83.21,83.19,30.45,90.78,86.33,96.91,1.53,98.53,22.08,26.64,42.26,49.91,74.3
2026-02-17 05:15:00,69.15,69.15,69.15,93.51,66.18,4.49,85.72,75.08,89.97,85.71,85.71,35.0,90.9,88.66,85.0,20.56,94.72,30.82,33.1,55.38,70.52,76.0
2026-02-17 05:30:00,84.58,84.58,84.58,96.23,67.29,1.98,87.98,76.72,92.05,87.98,87.98,43.29,91.46,90.73,79.02,38.69,92.62,41.97,42.69,66.85,85.02,79.08
2026-02-17 05:45:00,102.52,102.52,102.52,106.69,77.83,12.7,98.46,87.23,102.52,98.46,98.46,49.99,95.66,95.67,79.55,50.15,95.51,50.0,49.96,75.83,96.04,84.19
2026-02-17 06:00:00,82.99,82.99,82.99,97.93,74.18,32.2,87.85,80.63,92.13,87.85,87.84,29.99,98.3,96.71,80.08,9.58,100.92,16.63,18.0,59.8,83.95,84.18
2026-02-17 06:15:00,100.16,100.16,100.16,112.2,80.99,12.89,102.99,91.56,107.6,102.99,102.99,35.2,101.56,97.72,77.27,29.14,101.02,29.75,29.91,70.8,100.25,88.45
2026-02-17 06:30:00,102.92,102.92,102.92,121.54,85.81,23.69,105.55,95.28,120.46,105.55,105.55,49.99,102.83,98.69,80.83,40.71,101.95,40.47,40.5,78.93,102.91,91.96
2026-02-17 06:45:00,114.39,114.39,114.39,131.62,94.15,30.07,114.5,103.9,130.29,113.45,113.45,56.25,104.51,105.46,77.55,51.46,102.63,46.43,45.6,87.5,113.76,96.5
2026-02-17 07:00:00,113.21,113.21,113.21,118.92,88.04,32.23,105.66,96.27,130.59,105.66,149.2,73.58,105.54,102.58,74.54,36.9,103.34,32.01,31.2,95.0,112.81,97.17
2026-02-17 07:15:00,147.38,147.38,147.38,122.7,105.23,85.85,110.15,107.86,147.38,110.15,191.5,93.5,105.94,106.78,77.33,46.77,104.24,40.93,39.99,104.74,114.38,97.7
2026-02-17 07:30:00,142.82,142.82,142.82,131.55,101.52,52.43,116.46,108.64,148.6,116.46,215.24,99.98,110.94,112.73,74.29,51.58,107.51,40.97,38.95,115.09,128.28,99.7
