date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2026-06-29 00:00:00,108.44,108.44,108.44,132.75,132.75,132.75,132.75,132.75,132.75,132.75,130.36,47.97,96.46,120.17,63.35,52.48,61.11,47.93,48.46,79.83,107.96,89.16
2026-06-29 00:15:00,110.53,110.53,110.53,125.89,125.89,125.89,125.89,125.89,125.89,125.89,125.89,39.33,96.38,119.98,58.56,44.46,60.92,39.27,38.22,75.97,109.89,85.88
2026-06-29 00:30:00,109.18,109.18,109.18,119.83,119.83,119.83,119.83,119.83,119.83,119.83,119.83,33.24,94.24,116.28,55.12,38.99,60.89,33.18,32.0,72.25,108.47,79.46
2026-06-29 00:45:00,106.98,106.98,106.98,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,29.04,91.75,112.12,52.47,35.13,60.75,28.98,27.72,69.03,106.23,73.69
2026-06-29 01:00:00,102.41,102.41,102.41,115.99,115.99,115.99,115.99,115.99,115.99,115.99,115.99,43.36,90.65,111.02,58.95,47.54,60.3,43.32,42.44,73.81,101.89,76.8
2026-06-29 01:15:00,102.72,102.72,102.72,113.24,113.24,113.24,113.24,113.24,113.24,113.24,111.21,38.2,89.98,109.85,56.27,42.97,60.19,38.15,37.15,71.41,102.13,64.06
2026-06-29 01:30:00,104.68,104.68,104.68,114.0,114.0,114.0,114.0,114.0,114.0,114.0,111.95,32.03,90.45,110.57,53.38,37.56,60.12,31.97,30.81,69.38,103.99,70.01
2026-06-29 01:45:00,105.11,105.11,105.11,111.43,111.43,111.43,111.43,111.43,111.43,111.43,109.42,27.1,89.91,109.65,50.81,33.25,59.97,27.04,25.75,67.16,104.35,61.94
2026-06-29 02:00:00,101.35,101.35,101.35,115.5,115.5,115.5,115.5,115.5,115.5,115.5,113.42,41.38,89.5,109.4,57.72,45.37,59.96,41.35,40.52,72.34,100.82,68.25
2026-06-29 02:15:00,102.41,102.41,102.41,114.0,114.0,114.0,114.0,114.0,114.0,114.0,111.95,36.68,89.44,109.2,55.28,41.58,59.96,36.64,35.6,70.51,101.8,64.31
2026-06-29 02:30:00,103.55,103.55,103.55,111.97,111.97,111.97,111.97,111.97,111.97,111.97,109.96,30.22,89.2,108.54,52.15,35.93,60.15,30.17,28.97,67.9,102.84,63.01
2026-06-29 02:45:00,103.56,103.56,103.56,110.85,110.29,108.0,110.63,110.4,110.74,110.59,108.6,26.0,88.47,107.18,49.96,32.19,60.2,25.95,24.64,65.82,102.8,61.76
2026-06-29 03:00:00,100.12,100.12,100.12,110.0,110.0,110.0,110.0,110.0,110.0,110.0,108.02,38.59,87.95,106.75,55.92,43.17,60.22,38.56,37.59,70.31,99.56,61.69
2026-06-29 03:15:00,101.17,101.17,101.17,110.01,109.48,107.33,109.81,109.59,109.91,109.76,107.79,33.45,87.87,106.51,53.42,38.66,60.22,33.41,32.31,68.31,100.52,61.35
2026-06-29 03:30:00,102.16,102.16,102.16,109.72,109.38,108.0,109.59,109.45,109.65,109.56,107.59,28.6,87.8,106.3,51.05,34.42,60.21,28.56,27.33,66.43,101.44,61.08
2026-06-29 03:45:00,102.76,102.76,102.76,110.11,108.9,104.0,109.64,109.15,109.86,109.54,107.57,25.99,87.81,106.27,49.79,32.14,60.2,25.95,24.65,65.45,102.0,60.93
2026-06-29 04:00:00,102.94,102.94,102.94,112.46,110.03,100.0,111.5,110.53,111.96,111.31,109.31,27.71,88.2,106.94,50.76,33.68,60.32,27.67,26.4,66.36,102.21,60.53
2026-06-29 04:15:00,102.76,102.76,102.76,112.5,110.07,100.0,111.54,110.56,112.0,111.35,109.35,28.37,88.17,106.93,51.07,34.25,60.29,28.33,27.07,66.59,102.03,60.56
2026-06-29 04:30:00,102.11,102.11,102.11,117.32,113.84,99.47,115.94,114.54,116.6,115.67,113.59,31.07,88.13,106.93,52.36,36.61,60.27,31.03,29.85,67.59,101.43,60.85
2026-06-29 04:45:00,101.22,101.22,101.22,122.21,117.88,100.0,120.5,118.76,121.32,120.16,118.0,34.79,88.09,106.94,54.15,39.86,60.26,34.76,33.67,68.97,100.6,61.08
2026-06-29 05:00:00,102.11,102.11,102.11,120.28,116.32,100.0,118.73,117.13,119.47,118.4,116.27,27.9,87.52,105.66,50.83,33.82,60.65,27.86,26.65,65.28,101.38,61.66
2026-06-29 05:15:00,101.75,101.75,101.75,126.85,122.53,104.71,125.15,123.41,125.96,124.8,122.56,30.21,87.65,105.88,52.0,35.86,60.72,30.17,29.02,66.27,101.06,62.03
