date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-04-18 00:00:00,29.75,46.59,46.59,89.74,110.6,51.95,91.0,99.41,90.55,80.75,91.0,7.45,43.85,52.09,0.25,1.66,25.77,3.69,3.73,24.82,46.6,9.36
2025-04-18 01:00:00,47.83,47.83,47.83,81.27,98.07,30.91,81.3,88.0,81.31,73.7,81.3,4.2,45.24,52.15,0.23,1.6,27.97,3.64,3.69,25.17,47.83,9.57
2025-04-18 02:00:00,47.68,47.68,47.68,78.0,99.06,36.8,79.12,88.0,78.72,71.51,79.12,3.77,45.05,52.24,0.3,1.5,27.98,3.73,3.78,25.19,47.68,9.33
2025-04-18 03:00:00,47.44,47.44,47.44,77.81,92.19,37.58,77.94,84.0,77.89,71.64,77.94,5.2,44.87,52.1,0.36,1.6,28.26,3.88,3.94,25.04,47.44,9.99
2025-04-18 04:00:00,48.37,48.37,48.37,79.38,82.4,20.98,76.34,79.68,93.51,67.7,76.34,6.75,46.17,51.87,0.27,1.63,30.73,4.27,4.33,25.89,48.38,10.88
2025-04-18 05:00:00,77.22,77.22,77.22,78.8,74.18,47.88,76.35,74.9,95.79,70.0,76.35,4.66,45.34,52.06,0.83,1.67,29.78,4.6,4.67,25.91,47.79,16.69
2025-04-18 06:00:00,79.93,79.93,79.93,80.9,82.34,48.35,79.39,80.0,91.94,70.66,79.39,5.12,46.63,52.02,2.27,1.67,32.14,5.07,5.15,26.7,49.06,23.23
2025-04-18 07:00:00,62.03,62.03,62.03,85.08,106.0,74.64,87.98,96.7,86.9,78.1,87.97,6.51,46.82,52.16,3.14,1.76,32.72,6.33,6.43,27.25,49.08,31.87
2025-04-18 08:00:00,12.89,40.71,40.71,85.7,125.84,65.62,91.25,108.0,89.21,80.76,91.25,12.89,46.76,52.22,3.89,1.69,33.09,7.1,7.23,27.54,48.98,33.8
2025-04-18 09:00:00,8.36,48.61,48.61,86.51,120.0,42.39,90.14,102.59,89.92,79.91,90.14,8.36,45.82,52.08,7.16,1.66,32.74,8.27,8.45,27.89,48.57,34.33
2025-04-18 10:00:00,8.38,47.15,47.15,88.94,101.82,29.35,88.3,92.88,89.34,76.73,88.3,8.38,44.86,50.58,6.0,1.6,32.15,8.26,8.42,27.28,47.15,31.6
2025-04-18 11:00:00,7.53,45.66,45.66,88.95,75.69,14.49,83.28,77.99,86.18,70.2,83.28,7.53,42.97,51.15,4.99,1.33,28.17,7.42,7.56,26.19,45.66,27.46
2025-04-18 12:00:00,7.21,47.89,47.89,80.56,67.76,9.32,75.03,69.93,77.62,75.03,75.03,7.21,46.02,52.38,2.97,1.11,30.89,7.21,7.38,27.22,47.95,26.95
2025-04-18 13:00:00,7.14,46.68,46.68,69.98,49.4,0.0,63.75,55.48,67.12,58.0,58.0,7.14,44.61,52.16,3.01,1.09,29.09,7.14,7.31,26.66,46.74,22.57
2025-04-18 14:00:00,7.72,46.21,46.21,66.09,47.12,-0.01,62.64,52.98,70.03,53.11,53.11,7.72,44.35,52.01,3.0,1.08,27.28,7.54,7.66,26.67,46.28,20.28
2025-04-18 15:00:00,8.33,14.65,14.65,68.28,48.81,-0.01,65.36,55.02,93.04,55.02,55.02,8.33,45.03,52.17,3.03,1.08,28.23,8.12,8.22,27.09,46.51,27.27
2025-04-18 16:00:00,11.2,43.1,43.1,78.07,60.0,-0.01,76.61,65.81,105.5,65.81,65.81,11.2,46.61,52.1,3.04,1.28,29.92,10.85,10.96,28.67,46.74,33.38
2025-04-18 17:00:00,81.98,81.98,81.98,93.55,80.36,3.9,88.64,83.35,91.47,83.35,83.35,24.23,47.62,52.51,3.19,1.34,32.22,20.38,19.83,33.31,47.0,39.31
2025-04-18 18:00:00,105.69,105.69,105.69,109.24,99.24,24.52,103.5,99.24,105.69,99.24,99.24,60.0,48.25,53.64,3.23,1.35,31.63,17.33,16.85,32.54,48.81,42.37
2025-04-18 19:00:00,127.75,127.75,127.75,127.36,116.63,42.18,123.12,118.93,127.75,118.93,118.93,79.95,47.76,52.84,3.35,1.1,33.47,11.04,10.7,29.37,49.89,43.92
