date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-10-05 00:00:00,0.67,0.67,0.67,97.78,1.54,7.12,-0.07,-0.01,7.74,-0.01,0.0,0.67,2.36,1.83,2.09,1.26,3.7,1.0,0.92,0.7,0.07,1.5
2025-10-05 00:15:00,0.65,0.65,0.65,96.01,1.38,6.86,-0.26,-0.07,7.42,-0.07,0.0,0.65,2.3,1.73,2.07,1.24,3.71,0.97,0.9,0.68,0.07,1.14
2025-10-05 00:30:00,0.54,0.54,0.54,62.91,-0.42,3.26,-1.45,-1.45,4.3,-0.77,-0.06,0.54,2.07,1.29,2.03,1.13,4.01,0.85,0.77,0.55,0.0,0.08
2025-10-05 00:45:00,0.11,0.11,0.11,14.76,-0.9,0.0,-1.21,-1.1,0.11,-0.63,-0.59,0.11,2.27,1.5,2.02,0.95,4.17,0.62,0.52,0.25,-0.51,0.01
2025-10-05 01:00:00,0.23,0.23,0.23,31.1,-0.85,0.89,-1.09,-1.05,6.99,-0.67,0.21,0.23,0.29,0.0,0.46,0.3,1.06,0.26,0.24,0.22,0.21,0.0
2025-10-05 01:15:00,0.03,0.03,0.03,35.24,-1.21,1.32,-2.01,-1.98,0.03,-1.32,-0.02,0.03,0.46,-0.07,0.68,0.31,1.85,0.2,0.17,0.1,-0.01,0.0
2025-10-05 01:30:00,0.01,0.01,0.01,15.44,-1.13,0.0,-1.48,-1.46,-0.28,-1.31,-0.02,0.01,0.3,-0.08,0.46,0.2,1.3,0.13,0.11,0.05,-0.01,0.0
2025-10-05 01:45:00,0.0,0.0,0.0,9.84,-0.8,-0.07,-1.03,-1.01,-0.31,-0.91,-0.02,0.0,0.16,-0.09,0.27,0.11,0.81,0.07,0.05,0.02,-0.01,0.0
2025-10-05 02:00:00,0.01,0.01,0.01,67.87,-2.77,1.85,-4.2,-4.06,0.01,-2.59,-0.08,0.01,0.19,-0.59,0.7,0.23,2.64,0.08,0.05,-0.04,-0.07,0.0
2025-10-05 02:15:00,0.0,0.0,0.0,74.66,-3.98,0.0,-4.19,-4.07,0.0,-2.82,-0.08,0.0,0.18,-0.6,0.69,0.22,2.62,0.07,0.04,-0.05,-0.08,-0.01
2025-10-05 02:30:00,-0.01,-0.01,-0.01,64.01,-3.7,-0.01,-4.18,-4.06,-0.07,-2.81,-0.09,-0.01,0.18,-0.6,0.68,0.21,2.61,0.07,0.03,-0.06,-0.08,-0.01
2025-10-05 02:45:00,-0.06,-0.06,-0.06,63.81,-3.7,-0.02,-4.19,-4.06,-0.2,-2.82,-0.09,-0.01,0.18,-0.6,0.68,0.21,2.61,0.07,0.03,-0.06,-0.08,-0.01
2025-10-05 03:00:00,0.05,0.05,0.05,50.41,-3.36,0.0,-4.2,-4.08,0.05,-3.4,-0.09,-0.01,0.18,-0.25,0.74,0.21,2.56,0.07,0.03,-0.06,-0.08,-0.02
2025-10-05 03:15:00,-0.02,-0.02,-0.02,58.8,-3.56,0.0,-4.11,-4.07,-0.02,-3.65,-0.1,-0.02,0.16,-0.27,0.72,0.19,2.53,0.05,0.02,-0.07,-0.1,-0.03
2025-10-05 03:30:00,-0.03,-0.03,-0.03,58.97,-3.56,-0.01,-4.11,-4.06,-0.15,-3.64,-0.11,-0.03,0.16,-0.27,0.71,0.19,2.52,0.05,0.01,-0.08,-0.1,-0.04
2025-10-05 03:45:00,-0.03,-0.03,-0.03,67.23,-3.97,-0.01,-5.09,-4.09,-0.24,-3.67,-0.13,-0.03,0.2,-0.32,0.87,0.23,3.07,0.06,0.02,-0.09,-0.12,-0.04
2025-10-05 04:00:00,-0.02,-0.02,-0.02,75.2,-4.19,-0.01,-4.82,-4.68,-0.2,-3.24,-0.11,-0.02,0.2,-0.54,0.89,0.23,2.91,0.07,0.03,-0.07,-0.1,-0.03
2025-10-05 04:15:00,-0.02,-0.02,-0.02,76.86,-4.34,-0.01,-5.03,-4.88,-0.02,-3.39,-0.12,-0.02,0.21,-0.57,0.93,0.24,3.04,0.07,0.03,-0.08,-0.11,-0.03
2025-10-05 04:30:00,-0.02,-0.02,-0.02,78.18,-4.39,-0.01,-5.05,-4.91,-0.12,-3.62,-0.12,-0.02,0.2,-0.57,0.93,0.24,3.05,0.07,0.03,-0.08,-0.11,-0.03
2025-10-05 04:45:00,-0.03,-0.03,-0.03,83.99,-4.5,-0.01,-5.02,-4.88,-0.03,-4.37,-0.12,-0.02,0.2,-0.57,0.93,0.24,3.03,0.07,0.03,-0.08,-0.11,-0.03
2025-10-05 05:00:00,0.01,0.01,0.01,72.45,-3.92,-0.02,-4.99,-4.09,0.01,-3.67,-0.1,0.0,0.23,-0.49,0.93,0.26,3.05,0.09,0.05,-0.06,-0.09,-0.01
2025-10-05 05:15:00,0.0,0.0,0.0,72.76,-3.91,-0.01,-4.82,-4.09,0.0,-3.66,-0.09,0.0,0.22,-0.46,0.91,0.25,2.95,0.09,0.05,-0.05,-0.08,-0.01
2025-10-05 05:30:00,0.02,0.02,0.02,74.02,-3.84,-0.01,-4.01,-4.01,0.02,-3.55,-0.06,0.02,0.2,-0.38,0.77,0.22,2.48,0.09,0.06,-0.03,-0.06,-0.01
2025-10-05 05:45:00,0.02,0.05,0.05,87.01,-4.07,0.0,-4.01,-4.01,0.05,-3.55,-0.06,0.02,0.21,-0.38,0.8,0.24,2.56,0.1,0.06,-0.03,-0.05,-0.01
2025-10-05 06:00:00,0.0,0.0,0.0,66.63,-3.86,-0.1,-4.11,-4.06,-0.27,-3.64,-0.08,0.0,0.19,-0.39,0.79,0.21,2.55,0.07,0.04,-0.05,-0.08,-0.01
2025-10-05 06:15:00,0.0,0.0,0.0,78.99,-4.11,-0.01,-4.05,-4.05,-0.21,-3.58,-0.03,0.0,0.49,-0.15,1.56,1.13,3.05,0.15,0.01,-0.02,-0.03,-0.01
2025-10-05 06:30:00,0.01,0.01,0.01,79.31,-4.0,0.0,-3.8,-3.8,0.01,-3.35,0.0,0.01,0.55,-0.07,1.69,1.32,3.01,0.17,0.01,0.0,0.0,0.0
2025-10-05 06:45:00,0.01,0.01,0.01,77.65,-3.48,0.24,-3.08,-3.08,0.01,-2.72,0.0,0.01,0.46,-0.04,1.41,1.12,2.47,0.14,0.01,0.01,0.0,0.0
2025-10-05 07:00:00,0.2,0.2,0.2,71.9,-0.09,5.16,-2.02,-2.02,0.2,-1.78,0.0,0.04,0.14,0.0,0.44,0.15,1.3,0.08,0.07,0.02,0.01,0.0
2025-10-05 07:15:00,0.4,0.4,0.4,75.62,-0.95,3.58,-1.78,-1.78,0.4,-1.53,0.36,0.4,0.5,0.35,0.82,0.52,1.74,0.44,0.42,0.37,0.36,0.0
2025-10-05 07:30:00,1.54,1.54,1.54,64.07,0.26,4.94,-1.42,-1.42,1.54,-1.19,0.56,0.55,0.96,0.78,1.75,1.63,2.29,0.66,0.53,0.56,0.56,0.01
2025-10-05 07:45:00,1.22,1.22,1.22,40.15,-0.1,2.54,-0.8,-0.78,1.22,-0.57,1.2,1.22,1.44,1.24,1.95,1.72,2.69,1.28,1.22,1.2,1.2,0.02
2025-10-05 08:00:00,0.61,0.61,0.61,78.54,1.45,6.56,-0.1,-0.1,0.04,-0.09,0.01,0.61,2.15,1.99,1.92,1.15,3.3,0.91,0.85,0.61,0.06,0.06
2025-10-05 08:15:00,1.03,1.03,1.03,12.58,0.18,1.01,-0.09,-0.09,0.08,-0.01,0.61,1.03,2.08,1.92,2.03,1.42,3.22,1.24,1.2,1.02,0.65,1.21
2025-10-05 08:30:00,0.99,0.99,0.99,10.04,0.19,0.87,-0.05,-0.05,0.05,0.02,0.54,0.99,2.15,1.98,2.06,1.42,3.29,1.22,1.18,0.99,0.58,1.5
2025-10-05 08:45:00,1.22,1.22,1.22,6.13,0.04,0.45,-0.11,-0.11,-0.17,0.01,0.88,1.22,2.07,1.9,2.09,1.55,3.21,1.39,1.36,1.2,0.91,1.57
