date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-03-30 00:00:00,22.04,22.04,22.04,46.22,45.68,46.01,46.31,17.5,107.65,2.95,46.31,5.96,43.31,42.76,12.31,1.7,41.07,5.96,6.19,25.11,44.36,9.2
2025-03-30 01:00:00,15.89,15.89,15.89,15.88,15.81,15.85,15.89,12.2,102.38,2.34,7.47,6.92,30.16,29.96,12.69,1.79,28.85,6.92,7.18,6.73,6.57,5.94
2025-03-30 03:00:00,5.1,5.1,5.1,5.09,5.04,5.07,5.1,2.31,101.09,2.31,4.34,4.79,13.05,13.2,9.37,1.83,12.68,4.79,4.98,4.54,4.37,4.0
2025-03-30 04:00:00,3.9,3.9,3.9,1.2,1.2,1.2,1.2,1.2,100.38,1.2,4.01,3.9,4.12,4.11,4.2,1.98,4.15,3.9,3.96,3.99,4.01,3.09
2025-03-30 05:00:00,5.1,5.1,5.1,0.09,0.09,0.09,0.09,0.09,97.78,0.09,3.01,3.9,15.62,15.85,9.8,3.24,15.03,3.9,4.05,3.34,3.08,3.5
2025-03-30 06:00:00,22.07,22.07,22.07,0.72,0.04,0.17,0.03,0.0,98.78,0.03,3.49,3.84,8.58,8.68,6.45,3.44,8.35,3.84,3.91,3.62,3.52,3.11
2025-03-30 07:00:00,22.01,22.01,22.01,0.75,0.03,0.13,0.0,-0.03,100.99,0.0,3.31,3.93,7.43,9.87,8.68,3.09,16.39,3.93,4.06,3.55,3.36,3.5
2025-03-30 08:00:00,10.17,10.17,10.17,1.11,0.05,0.19,-0.01,-0.01,82.74,-0.01,3.65,10.17,5.09,8.89,11.4,3.44,25.76,4.49,4.67,3.97,3.72,3.94
2025-03-30 09:00:00,35.0,35.0,35.0,0.06,-0.04,-0.01,-0.04,-0.04,22.29,-0.04,3.9,35.0,19.23,14.62,12.53,3.33,18.4,5.01,5.26,4.32,3.99,4.64
2025-03-30 10:00:00,61.37,61.37,61.37,0.0,-4.31,-0.04,-3.47,-3.47,-2.24,-3.47,3.59,61.37,15.37,17.73,18.57,3.14,42.13,5.36,5.7,4.26,3.74,4.87
2025-03-30 11:00:00,59.69,59.69,59.69,-1.65,-12.51,-3.8,-11.34,-15.0,-6.47,-11.34,3.8,59.69,6.3,9.69,16.67,3.26,42.48,5.24,5.54,4.35,3.92,4.05
2025-03-30 12:00:00,43.3,43.3,43.3,-15.98,-13.0,-0.06,-18.5,-33.0,-17.29,-13.39,1.64,43.3,3.69,8.55,14.62,3.74,44.87,4.12,4.0,2.42,1.8,3.9
2025-03-30 13:00:00,55.16,55.16,55.16,-23.41,-38.05,-4.0,-25.76,-33.0,-24.67,-7.91,4.64,55.16,4.67,4.66,4.73,4.09,4.67,4.6,4.62,4.63,4.63,3.51
2025-03-30 14:00:00,99.96,99.96,99.96,-24.02,-38.27,-5.0,-26.07,-33.0,-9.25,-5.83,3.98,99.96,4.38,5.43,6.04,3.97,10.05,4.21,4.26,4.07,4.0,3.56
2025-03-30 15:00:00,87.03,87.03,87.03,-12.34,-17.4,-5.21,-12.96,-15.34,31.26,-5.31,4.05,87.03,5.1,7.27,9.38,3.48,19.56,4.63,4.78,4.28,4.09,3.95
2025-03-30 16:00:00,253.33,253.33,253.33,-4.05,-4.01,-4.0,-4.01,-4.01,88.49,-3.2,7.29,106.75,19.67,19.88,13.81,3.37,19.15,7.91,8.23,7.57,7.35,6.03
2025-03-30 17:00:00,250.0,250.0,250.0,1.36,0.14,0.24,-0.01,0.07,119.24,0.07,14.79,129.77,17.16,16.72,11.1,2.37,17.06,13.53,13.86,14.44,14.72,12.26
2025-03-30 18:00:00,199.96,199.96,199.96,39.82,57.65,39.82,14.41,14.41,136.36,14.41,28.96,167.96,36.35,34.73,14.15,3.44,35.68,25.34,25.8,27.81,28.74,34.99
2025-03-30 19:00:00,276.77,276.77,276.77,92.0,62.0,64.84,60.83,60.83,149.5,60.83,45.06,158.12,43.53,42.44,20.22,6.14,42.39,15.34,19.64,44.95,45.75,43.58
2025-03-30 20:00:00,276.7,276.7,276.7,86.0,62.0,64.47,58.86,62.7,161.52,58.86,56.09,86.42,45.54,45.94,33.75,8.77,44.05,12.27,19.2,57.0,57.51,46.11
2025-03-30 21:00:00,276.75,276.75,276.75,78.95,60.73,60.19,50.01,65.0,149.19,50.01,48.07,91.66,45.86,44.76,21.55,4.3,44.7,14.81,19.81,48.4,48.91,45.72
2025-03-30 22:00:00,230.26,230.26,230.26,77.85,62.53,64.52,61.71,61.71,119.6,61.71,55.6,71.04,47.52,48.11,31.74,5.36,46.12,11.31,13.98,39.99,56.18,46.16
2025-03-30 23:00:00,176.29,176.29,176.29,55.99,58.9,57.51,56.44,56.44,100.06,56.44,53.45,34.99,47.85,49.01,22.62,16.24,43.36,11.63,11.76,31.48,53.62,44.94
2025-03-31 00:00:00,183.39,276.69,276.69,70.3,65.75,66.34,65.57,65.41,82.3,65.57,54.73,84.19,49.01,50.32,20.5,14.5,44.03,9.9,10.0,30.37,54.9,48.14
2025-03-31 01:00:00,96.49,250.09,250.09,65.29,61.54,53.74,63.25,63.25,78.66,63.25,53.87,82.08,48.78,50.23,17.61,13.22,43.09,9.33,9.41,30.06,54.02,47.03
2025-03-31 02:00:00,88.19,88.19,88.19,66.42,62.23,45.98,64.41,64.41,83.72,64.41,53.33,43.0,48.94,50.56,14.47,11.96,42.15,8.91,8.96,29.75,53.45,45.89
2025-03-31 03:00:00,88.2,88.2,88.2,70.59,62.81,35.63,67.22,67.22,89.44,67.22,51.93,41.55,48.62,50.3,12.37,6.14,41.11,9.05,9.27,29.84,52.0,45.57
2025-03-31 04:00:00,96.49,240.0,240.0,73.06,62.36,28.83,68.97,68.97,82.36,68.97,52.34,59.99,48.67,50.25,14.08,3.78,42.03,8.64,8.93,30.04,52.43,46.28
2025-03-31 05:00:00,183.7,183.7,183.7,96.88,78.85,39.93,88.0,88.0,101.08,88.0,53.57,132.29,50.29,52.04,12.23,3.44,42.27,8.77,9.04,30.65,53.64,48.15
2025-03-31 06:00:00,640.03,640.03,640.03,127.23,103.42,85.37,109.27,104.9,154.25,109.27,121.67,167.91,51.58,53.56,4.75,1.06,46.45,15.69,3.36,105.85,126.22,49.37
2025-03-31 07:00:00,773.0,773.0,773.0,166.08,144.33,147.78,143.54,142.67,215.52,143.54,143.63,200.0,57.98,61.28,2.6,1.34,50.8,18.52,3.68,127.44,149.17,69.78
2025-03-31 08:00:00,312.56,312.56,312.56,175.67,174.26,174.47,174.23,174.16,179.46,174.23,174.34,268.98,70.78,79.96,2.37,2.25,54.45,23.6,4.48,155.13,180.63,108.3
2025-03-31 09:00:00,178.75,250.04,250.04,137.36,131.96,94.7,133.17,118.63,135.07,133.17,133.23,178.74,61.63,68.99,8.0,5.22,46.19,24.94,11.78,115.16,137.37,86.18
2025-03-31 10:00:00,144.83,325.01,325.01,112.75,99.35,56.04,110.27,99.35,111.81,110.27,110.32,144.82,53.5,55.22,12.36,9.77,48.43,26.45,14.95,98.41,113.23,57.96
2025-03-31 11:00:00,183.4,276.87,276.87,106.5,77.79,26.7,99.04,74.76,101.34,99.04,99.08,183.4,51.86,53.44,14.68,9.02,47.3,19.58,11.09,82.43,102.0,56.0
2025-03-31 12:00:00,128.17,276.65,276.65,93.31,50.55,13.62,83.54,25.0,89.92,83.54,83.57,128.16,51.55,52.89,20.39,12.03,47.77,15.59,10.79,63.11,85.51,52.86
