date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2026-05-16 00:00:00,107.11,107.11,107.11,140.46,139.39,137.9,139.14,139.32,138.59,139.14,139.11,91.82,129.68,130.83,100.82,21.81,126.32,68.48,80.0,104.12,112.27,123.55
2026-05-16 00:15:00,124.19,124.19,124.19,133.62,127.07,114.09,131.63,129.38,132.54,131.63,131.62,86.82,126.87,127.79,103.33,21.96,124.12,71.2,83.52,107.33,125.74,121.05
2026-05-16 00:30:00,121.39,121.39,121.39,132.67,112.31,71.94,126.47,119.47,129.29,126.47,126.47,104.41,122.69,123.1,112.0,22.09,121.43,86.7,103.0,113.8,122.11,117.46
2026-05-16 00:45:00,119.59,119.59,119.59,128.89,108.74,68.78,122.76,115.83,125.55,122.76,122.76,118.24,119.63,119.65,118.97,22.16,119.55,98.94,118.38,119.07,119.63,115.0
2026-05-16 01:00:00,120.3,120.3,120.3,130.95,114.23,72.85,124.59,120.86,127.57,124.59,124.59,103.76,120.33,120.69,110.98,21.25,119.23,84.81,103.0,112.79,120.73,116.1
2026-05-16 01:15:00,118.69,118.69,118.69,128.66,109.12,70.36,122.61,115.99,125.4,122.61,122.61,106.57,118.7,118.96,111.89,21.47,117.9,87.25,106.07,113.21,119.0,114.95
2026-05-16 01:30:00,117.54,117.54,117.54,123.49,114.46,96.55,120.69,117.63,121.98,120.69,120.69,109.52,116.79,116.93,113.02,21.68,116.34,90.06,109.64,113.81,117.59,112.98
2026-05-16 01:45:00,115.58,115.58,115.58,122.76,111.45,89.04,119.26,115.43,120.87,119.26,119.26,103.55,115.7,115.96,108.84,21.94,114.89,84.96,103.0,110.16,115.91,111.37
2026-05-16 02:00:00,116.39,116.39,116.39,123.69,113.88,91.58,119.59,119.59,121.54,119.59,119.59,113.41,116.04,116.09,114.78,21.12,115.9,92.77,113.63,115.05,116.39,113.15
2026-05-16 02:15:00,114.73,114.73,114.73,124.51,108.15,70.96,117.67,117.67,120.92,117.67,117.67,110.11,114.18,114.25,112.16,21.26,113.94,90.25,110.33,112.6,114.73,110.08
