date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-08-13 00:00:00,110.32,110.32,110.32,96.62,100.0,98.18,95.72,91.76,97.08,95.72,94.85,51.13,65.26,93.25,3.52,1.99,12.48,1.55,7.21,34.5,96.89,67.22
2025-08-13 01:00:00,103.79,103.79,103.79,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.06,74.71,60.41,88.76,3.51,1.72,12.48,0.95,6.16,32.13,90.98,54.2
2025-08-13 02:00:00,97.13,97.13,97.13,86.89,86.89,86.89,86.89,86.89,88.65,86.89,86.94,75.96,57.05,84.72,3.18,1.72,9.73,3.19,8.0,31.56,85.45,40.13
2025-08-13 03:00:00,73.09,91.81,91.81,84.71,84.71,84.71,84.71,84.71,87.16,84.71,84.76,73.09,56.47,84.56,3.1,1.71,9.92,4.27,8.38,32.04,81.72,40.25
2025-08-13 04:00:00,94.3,94.3,94.3,87.07,87.07,87.07,87.07,87.07,87.99,87.07,87.12,73.94,58.19,86.91,3.07,1.7,9.73,4.48,8.86,33.04,83.93,48.51
2025-08-13 05:00:00,100.91,100.91,100.91,93.24,92.98,92.76,93.3,93.24,94.0,93.3,93.35,100.92,62.68,92.7,3.06,1.75,11.45,6.01,10.82,34.34,89.76,71.69
2025-08-13 06:00:00,138.24,138.24,138.24,108.63,106.3,105.0,108.87,108.01,109.09,108.87,108.73,138.24,128.93,94.8,3.42,2.49,11.49,8.79,8.92,58.35,108.73,79.05
2025-08-13 07:00:00,185.9,185.9,185.9,106.91,105.0,103.24,107.52,106.99,107.88,107.52,107.66,150.0,127.99,93.8,4.3,1.96,12.49,22.13,22.3,64.54,107.66,83.09
2025-08-13 08:00:00,105.86,105.86,105.86,100.0,105.91,105.79,105.87,105.95,104.93,105.87,105.87,141.76,125.82,92.48,4.96,1.85,9.29,50.01,50.17,77.6,105.87,81.13
2025-08-13 09:00:00,93.59,93.59,93.59,71.08,93.21,94.1,93.6,92.8,77.9,93.6,93.6,93.59,109.15,84.21,4.29,3.33,18.54,49.94,50.01,71.34,93.6,73.36
2025-08-13 10:00:00,89.28,89.28,89.28,67.06,89.26,90.0,89.26,87.77,47.12,89.26,89.26,89.28,104.1,79.56,4.3,4.0,18.46,47.73,47.55,68.33,89.27,64.99
2025-08-13 11:00:00,73.9,73.9,73.9,47.03,69.0,71.0,68.2,67.97,40.32,68.2,68.22,73.9,97.71,74.47,4.3,3.15,18.65,11.79,21.35,37.21,68.98,50.0
2025-08-13 12:00:00,49.99,49.99,49.99,0.01,63.48,63.48,44.29,44.52,23.64,44.29,44.28,49.99,93.99,73.4,4.32,2.49,18.38,9.84,12.26,21.4,45.23,21.44
2025-08-13 13:00:00,38.07,38.07,38.07,0.01,44.73,47.01,27.89,29.18,18.48,27.89,27.94,38.06,92.78,73.36,4.46,2.49,18.6,9.71,10.92,15.74,28.33,18.61
2025-08-13 14:00:00,42.98,42.98,42.98,40.94,43.34,42.99,41.66,40.37,41.42,41.66,41.66,56.86,93.93,74.38,4.26,1.72,18.77,7.96,16.9,26.63,41.82,24.09
2025-08-13 15:00:00,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,70.9,69.79,63.39,104.65,77.95,4.96,1.74,11.21,7.89,26.51,44.59,69.95,50.01
2025-08-13 16:00:00,83.79,83.79,83.79,84.3,84.3,84.3,84.3,84.3,85.48,84.3,85.4,77.43,107.94,84.56,4.92,1.73,9.42,9.14,36.85,58.18,85.22,61.98
2025-08-13 17:00:00,106.91,106.91,106.91,96.64,96.64,96.64,96.64,96.64,96.64,96.64,96.92,106.92,113.57,85.83,5.0,1.63,12.49,38.59,42.44,57.81,98.03,73.28
2025-08-13 18:00:00,138.44,138.44,138.44,120.73,115.49,115.78,115.34,115.31,138.44,115.34,121.27,143.21,106.98,87.69,5.01,1.57,13.36,13.24,22.47,51.04,123.22,83.19
2025-08-13 19:00:00,227.6,227.6,227.6,171.15,167.73,150.09,193.3,186.98,227.6,193.3,191.48,222.85,168.59,122.96,5.01,1.55,8.94,7.54,20.37,70.8,194.96,94.91
2025-08-13 20:00:00,260.92,260.92,260.92,200.21,208.92,155.1,226.64,226.46,260.92,226.64,228.24,180.39,199.0,147.61,5.0,1.54,7.16,8.57,24.5,83.68,232.4,96.93
2025-08-13 21:00:00,181.59,181.59,181.59,154.07,154.56,153.0,154.52,154.69,154.87,154.52,153.16,146.54,134.93,99.27,4.59,1.59,10.0,8.82,19.21,58.41,155.97,91.37
2025-08-13 22:00:00,123.21,123.21,123.21,123.21,123.21,123.21,123.21,123.21,123.21,123.21,123.24,119.92,121.02,94.97,4.44,1.58,15.35,7.45,10.78,55.4,119.4,81.91
2025-08-13 23:00:00,110.14,110.14,110.14,106.27,106.27,106.27,106.27,106.27,106.27,106.27,106.3,71.84,93.99,91.77,3.98,1.54,17.2,5.33,9.05,45.94,102.56,74.06
2025-08-14 00:00:00,161.46,161.46,161.46,98.1,98.1,98.1,98.1,98.1,98.1,98.1,98.16,119.99,62.82,91.81,3.95,1.55,14.76,4.93,10.73,36.03,95.3,58.91
2025-08-14 01:00:00,100.95,100.95,100.95,92.0,92.0,92.0,92.0,92.0,95.76,92.0,92.05,97.35,58.44,87.85,3.72,1.54,9.98,4.59,9.99,33.74,89.66,38.27
2025-08-14 02:00:00,97.01,97.01,97.01,88.45,88.45,88.45,88.45,88.45,94.82,88.45,88.5,84.22,56.23,84.77,3.69,1.52,9.73,4.65,9.87,32.5,86.59,23.04
2025-08-14 03:00:00,96.71,96.71,96.71,87.56,84.35,81.83,88.2,87.34,94.82,88.2,88.25,78.01,56.02,84.7,3.62,1.52,7.55,4.35,9.53,32.34,85.05,20.84
2025-08-14 04:00:00,88.42,88.42,88.42,87.93,84.95,82.71,88.53,87.84,94.78,88.53,88.58,77.91,56.15,84.81,3.7,1.5,7.79,4.62,9.86,32.57,85.62,23.47
2025-08-14 05:00:00,113.75,113.75,113.75,96.05,86.68,79.59,97.52,95.08,98.57,97.52,97.58,113.75,61.44,89.83,4.22,1.32,15.24,4.93,10.27,33.41,93.8,51.94
2025-08-14 06:00:00,119.93,119.93,119.93,106.78,93.91,84.89,107.94,104.94,111.99,106.17,106.24,119.93,66.57,98.66,4.3,1.55,15.68,6.3,12.35,38.24,104.29,74.6
2025-08-14 07:00:00,120.75,120.75,120.75,109.39,106.77,103.11,109.92,107.53,110.45,109.92,109.99,108.77,69.55,98.77,4.54,1.67,23.08,9.14,15.02,40.88,106.46,80.3
2025-08-14 08:00:00,107.93,107.93,107.93,99.31,99.4,99.31,99.51,99.47,100.15,99.51,99.54,119.9,74.91,94.62,4.99,1.7,27.04,42.69,45.61,60.0,96.66,81.11
2025-08-14 09:00:00,91.77,91.77,91.77,90.44,91.04,90.92,91.1,91.06,91.77,91.1,91.13,91.77,71.66,89.47,5.99,1.67,28.07,38.68,42.0,55.0,88.87,71.34
2025-08-14 10:00:00,84.2,84.2,84.2,69.07,81.04,76.66,81.26,81.22,78.46,81.26,81.29,84.2,63.3,87.34,7.94,1.64,25.11,41.41,44.07,53.8,79.49,60.72
2025-08-14 11:00:00,78.05,69.04,69.04,64.5,67.42,67.4,67.57,67.41,67.35,67.57,67.58,78.05,53.52,74.24,6.0,1.66,20.49,8.25,20.28,35.65,66.21,22.5
2025-08-14 12:00:00,78.08,58.27,58.27,49.97,53.95,54.01,54.09,53.87,52.83,54.09,54.11,78.09,43.52,57.68,5.99,1.67,21.11,7.2,15.4,27.92,55.1,15.7
2025-08-14 13:00:00,49.97,43.75,43.75,40.96,40.96,40.91,41.02,40.99,41.58,41.02,41.03,49.97,34.04,42.63,5.91,1.69,20.48,6.07,12.61,22.34,41.67,11.31
2025-08-14 14:00:00,60.06,60.06,60.06,54.9,54.9,54.9,54.9,54.9,54.9,54.9,54.95,60.06,43.57,60.56,6.0,1.72,15.73,5.9,13.53,27.08,56.16,15.35
2025-08-14 15:00:00,79.76,79.76,79.76,69.43,69.43,69.43,69.43,69.43,69.43,69.43,68.84,79.76,47.37,67.46,6.27,1.73,15.44,5.54,9.47,26.6,71.3,17.5
2025-08-14 16:00:00,91.94,91.94,91.94,78.99,78.99,78.99,78.99,78.99,95.75,78.99,79.68,99.82,58.21,83.78,6.99,1.7,15.13,7.31,12.62,31.92,82.42,25.98
2025-08-14 17:00:00,112.65,112.65,112.65,99.28,89.54,84.63,97.22,95.79,108.22,97.22,97.28,104.78,66.57,94.37,6.11,1.74,20.47,5.19,10.46,36.1,100.67,62.14
2025-08-14 18:00:00,152.46,152.46,152.46,111.41,106.93,102.0,115.54,114.1,152.46,115.54,115.62,152.46,73.88,106.9,6.12,1.74,24.31,6.29,13.43,43.53,119.44,84.15
2025-08-14 19:00:00,250.08,250.08,250.08,213.41,166.0,115.78,233.8,220.27,250.08,233.8,233.95,163.83,82.96,153.29,6.36,1.72,16.02,4.27,18.84,84.0,237.02,87.18
2025-08-14 20:00:00,301.88,301.88,301.88,269.13,221.8,137.99,283.89,275.26,285.27,283.89,284.05,104.7,71.9,146.4,5.99,1.72,22.6,-0.04,17.61,88.47,270.36,84.78
2025-08-14 21:00:00,166.45,166.45,166.45,154.1,156.58,142.01,155.84,157.56,155.82,155.84,155.94,7.99,71.91,113.95,4.88,1.72,20.86,-5.32,4.95,44.72,147.42,60.31
2025-08-14 22:00:00,121.01,121.01,121.01,120.72,120.73,120.75,120.71,120.72,121.01,120.71,120.78,0.01,68.88,102.1,4.79,1.69,15.91,-3.24,4.19,33.22,107.26,26.76
2025-08-14 23:00:00,113.14,113.14,113.14,105.95,105.95,105.95,105.95,105.95,105.95,105.95,106.01,-0.03,64.4,94.75,4.1,1.68,14.82,-3.2,3.98,31.2,100.31,15.4
