date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2024-12-15 00:00:00,4.78,4.78,4.78,100.08,86.72,86.56,73.58,95.0,4.78,45.07,22.38,4.78,28.73,28.95,13.51,7.5,27.37,5.55,5.2,4.03,3.6,13.98
2024-12-15 01:00:00,6.11,6.11,6.11,88.35,79.05,77.5,68.48,87.3,6.11,35.27,22.36,6.11,30.31,30.94,10.58,7.38,27.76,6.47,6.3,5.77,5.57,14.04
2024-12-15 02:00:00,6.4,6.4,6.4,86.06,73.66,73.5,67.61,78.16,6.03,31.17,13.98,6.4,30.01,30.26,10.0,7.39,27.85,6.68,6.55,6.13,5.97,13.55
2024-12-15 03:00:00,8.28,8.28,8.28,75.04,65.89,65.25,59.39,71.0,8.28,31.28,22.32,8.28,30.19,30.41,9.0,8.28,27.79,8.28,8.28,8.28,8.28,14.81
2024-12-15 04:00:00,8.87,8.87,8.87,71.5,56.55,57.57,55.33,55.88,8.88,33.75,22.34,8.8,31.94,33.59,9.2,8.72,27.64,8.8,8.82,8.87,8.89,17.99
2024-12-15 05:00:00,13.79,13.79,13.79,76.09,54.63,56.13,52.74,53.69,13.92,36.2,14.21,12.76,33.08,34.78,6.08,8.88,27.77,11.75,12.32,13.61,14.08,22.73
2024-12-15 06:00:00,24.22,24.22,24.22,79.54,48.45,50.68,45.62,46.81,24.51,36.44,25.17,21.85,34.19,35.86,8.21,8.86,28.56,18.84,21.0,23.8,24.86,26.9
2024-12-15 07:00:00,28.67,28.67,28.67,99.36,57.49,60.44,53.92,55.33,28.67,45.19,29.4,26.96,37.29,35.72,10.1,8.9,35.61,25.02,26.04,28.36,29.16,30.29
2024-12-15 08:00:00,33.32,33.32,33.32,90.67,67.44,69.13,65.3,66.21,69.26,49.62,33.82,31.91,39.87,38.17,11.44,8.71,38.37,31.76,31.31,33.1,33.66,34.95
2024-12-15 09:00:00,36.96,36.96,36.96,92.89,78.12,78.12,70.65,70.65,76.63,42.51,41.84,36.74,40.75,39.58,17.13,8.51,39.41,36.74,35.77,36.86,37.14,35.91
2024-12-15 10:00:00,53.06,53.06,53.06,92.0,75.69,74.57,65.26,70.1,71.0,40.31,40.98,53.05,40.02,39.15,15.31,8.5,38.44,25.62,23.54,43.73,41.36,34.81
2024-12-15 11:00:00,71.25,71.25,71.25,91.96,75.0,72.69,60.9,64.98,71.25,39.16,41.58,71.24,37.65,36.63,10.75,8.66,35.96,15.36,11.8,48.32,42.51,30.94
2024-12-15 12:00:00,81.99,81.99,81.99,89.89,85.06,77.87,61.5,70.31,81.99,39.04,42.29,81.97,36.63,35.54,10.02,8.62,34.93,12.55,7.7,51.27,43.54,27.31
