date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-01-30 00:00:00,53.15,53.15,53.15,103.96,108.59,66.63,92.41,131.34,95.59,85.15,52.59,4.33,43.96,42.85,19.56,4.32,33.06,4.32,4.59,28.83,52.77,31.24
2025-01-30 01:00:00,49.03,49.03,49.03,103.08,105.36,65.29,92.43,125.79,95.43,83.89,53.38,4.42,41.57,40.27,16.3,4.17,30.91,4.42,4.68,26.88,48.74,29.99
2025-01-30 02:00:00,45.42,45.42,45.42,100.06,99.52,72.82,93.33,111.9,95.25,80.0,57.18,4.62,39.91,38.88,15.01,4.18,32.46,4.61,4.9,25.15,45.18,29.69
2025-01-30 03:00:00,45.41,45.41,45.41,103.32,89.07,39.15,92.95,104.48,96.12,76.19,46.59,5.04,38.43,38.26,16.63,4.23,33.7,5.07,4.53,25.2,45.03,29.57
2025-01-30 04:00:00,45.0,45.0,45.0,101.96,84.76,30.45,92.43,100.0,95.75,76.32,44.51,5.37,38.68,38.25,15.7,4.21,33.55,5.39,4.93,25.18,44.66,30.9
2025-01-30 05:00:00,55.64,55.64,55.64,114.68,94.88,55.79,108.65,101.09,110.72,94.52,54.97,5.97,44.57,43.34,19.18,4.27,30.94,6.01,5.38,31.07,55.2,34.74
2025-01-30 06:00:00,69.58,69.58,69.58,145.21,127.14,93.26,139.83,131.36,139.57,112.51,68.68,14.62,54.44,52.04,23.83,5.76,35.82,6.32,5.5,41.47,68.99,37.58
2025-01-30 07:00:00,90.08,90.08,90.08,154.44,148.12,135.85,152.64,149.65,153.13,130.09,141.65,35.07,70.99,70.5,31.84,8.66,52.28,6.53,5.36,61.21,89.23,51.1
2025-01-30 08:00:00,126.08,126.08,126.08,160.3,160.3,160.3,160.3,160.3,160.3,143.92,152.8,35.27,100.51,101.03,46.9,8.8,84.6,6.99,5.15,78.62,124.75,59.8
2025-01-30 09:00:00,126.41,126.41,126.41,151.92,152.0,143.87,151.51,151.49,151.61,138.27,145.37,33.99,101.34,102.41,48.4,9.0,87.43,8.38,6.51,78.09,125.08,65.12
2025-01-30 10:00:00,110.03,110.03,110.03,133.41,134.85,134.75,135.09,134.9,123.61,125.01,130.26,34.09,88.44,89.26,43.06,18.23,75.8,8.87,7.29,70.15,108.9,59.8
2025-01-30 11:00:00,83.54,83.54,83.54,123.25,123.25,123.25,123.25,123.25,123.25,107.39,115.88,32.61,67.03,67.25,32.64,15.71,53.63,9.18,8.08,56.78,82.75,51.11
2025-01-30 12:00:00,100.49,100.49,100.49,113.85,115.83,115.97,115.89,115.74,113.23,107.69,111.95,29.14,81.2,82.35,40.4,17.62,71.16,9.06,7.63,63.14,99.45,51.3
2025-01-30 13:00:00,91.41,91.41,91.41,113.3,113.3,113.3,113.3,113.3,113.3,109.57,113.31,22.27,73.71,74.45,36.33,16.02,63.11,8.58,7.32,54.79,90.49,50.42
2025-01-30 14:00:00,106.33,106.33,106.33,130.0,122.35,110.04,129.41,125.74,129.74,123.39,129.42,27.36,85.48,86.37,41.41,17.18,73.55,8.3,6.8,64.43,105.23,55.84
2025-01-30 15:00:00,90.02,90.02,90.02,152.98,133.09,103.76,153.22,142.67,153.67,140.74,153.22,43.71,64.56,64.06,28.52,12.85,44.9,6.93,5.88,61.97,81.44,54.1
2025-01-30 16:00:00,96.88,96.88,96.88,160.33,134.79,97.78,160.87,151.05,161.41,146.03,155.99,53.97,76.39,76.3,34.19,13.95,57.03,6.58,5.25,74.22,95.96,67.15
2025-01-30 17:00:00,131.43,131.43,131.43,173.69,166.9,115.9,180.36,178.09,179.34,172.86,184.97,69.39,104.35,104.37,47.99,17.71,85.31,6.86,4.9,98.62,130.07,69.39
2025-01-30 18:00:00,100.01,100.01,100.01,170.33,179.6,143.31,176.58,179.93,175.27,166.46,176.86,59.14,78.44,77.27,34.31,13.83,56.39,6.3,4.96,78.39,99.07,51.3
2025-01-30 19:00:00,107.88,107.88,107.88,161.28,161.16,161.0,161.28,161.24,161.29,152.09,161.29,63.75,71.14,69.92,31.19,12.95,51.1,6.18,4.97,76.03,89.74,49.43
2025-01-30 20:00:00,77.86,77.86,77.86,151.33,147.16,138.91,150.2,148.49,150.54,140.71,150.21,30.09,60.18,58.97,25.99,10.32,40.58,6.03,5.05,52.46,76.26,40.49
2025-01-30 21:00:00,69.74,69.74,69.74,134.97,131.71,125.0,134.17,132.59,134.45,126.07,134.17,8.18,54.67,53.27,23.99,8.94,37.51,5.89,4.99,37.97,69.1,38.23
2025-01-30 22:00:00,66.71,66.71,66.71,126.94,125.3,122.11,126.46,125.73,126.47,119.23,126.46,5.68,52.64,51.3,22.78,8.87,36.52,5.71,4.87,35.48,66.1,36.87
2025-01-30 23:00:00,58.48,58.48,58.48,120.2,120.2,120.2,120.2,120.2,120.2,109.85,120.2,5.31,50.87,48.02,12.59,7.11,35.24,5.32,4.99,31.85,58.24,35.97
2025-01-31 00:00:00,48.45,48.45,48.45,120.0,120.0,120.0,120.0,120.0,120.0,107.88,114.94,4.86,44.72,46.5,8.21,5.0,36.88,4.86,4.91,26.85,48.29,35.42
2025-01-31 01:00:00,47.04,47.04,47.04,117.52,116.04,113.22,117.08,116.49,117.03,94.94,105.13,4.58,42.34,43.81,10.65,5.58,36.59,4.58,4.47,25.94,46.8,34.55
2025-01-31 02:00:00,61.93,61.93,61.93,114.09,113.41,112.1,113.89,113.6,113.86,94.9,102.57,4.58,42.51,44.03,10.46,5.17,36.42,4.58,4.57,25.96,46.8,34.36
2025-01-31 03:00:00,85.11,85.11,85.11,114.57,109.67,100.33,113.12,111.06,112.95,93.7,102.88,4.66,42.53,44.07,10.21,5.1,36.21,4.67,4.69,25.94,46.67,34.08
2025-01-31 04:00:00,116.48,116.48,116.48,117.4,112.52,102.47,115.98,113.48,116.48,81.43,98.38,4.84,41.81,43.23,11.17,5.1,36.26,4.84,4.9,25.46,45.97,34.41
2025-01-31 05:00:00,121.03,121.03,121.03,121.8,118.25,111.54,120.74,119.2,121.03,74.38,98.08,5.19,43.9,45.49,10.65,7.2,37.73,5.22,4.86,26.98,48.69,36.46
2025-01-31 06:00:00,141.32,141.32,141.32,143.53,129.02,120.47,131.87,130.0,141.32,104.02,117.73,19.8,84.66,88.36,9.43,7.72,68.92,5.05,4.62,54.9,92.17,40.15
