date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-10-13 00:00:00,0.01,24.09,24.09,106.42,99.69,85.89,104.05,100.08,105.05,104.05,103.61,0.01,50.98,69.09,24.04,6.47,48.78,3.02,1.01,22.27,30.21,8.0
2025-10-13 00:15:00,-0.01,26.66,26.66,94.51,89.86,80.62,93.08,90.64,105.52,93.08,92.71,0.0,50.92,69.99,24.47,6.5,48.96,3.02,1.63,24.77,33.02,8.01
2025-10-13 00:30:00,-0.01,26.45,26.45,91.99,84.9,71.32,90.19,87.03,105.52,90.19,89.85,0.0,50.9,69.9,24.48,6.5,48.98,3.02,1.72,24.59,32.71,8.0
2025-10-13 00:45:00,-0.01,22.09,22.09,89.85,76.58,51.16,86.49,80.57,107.87,86.49,86.14,0.0,44.5,69.47,22.82,6.5,48.02,3.02,1.71,20.52,27.42,6.7
2025-10-13 01:00:00,-0.01,20.76,20.76,92.46,87.15,76.67,91.31,88.88,107.87,91.31,90.93,0.0,39.86,69.71,21.55,6.43,45.74,3.02,1.49,19.26,25.9,7.5
2025-10-13 01:15:00,-0.01,20.64,20.64,90.07,79.75,60.01,87.58,83.0,107.87,87.58,87.22,0.0,40.79,69.19,21.66,6.21,45.58,3.02,1.71,19.18,25.66,6.91
2025-10-13 01:30:00,-0.01,20.63,20.63,93.75,83.79,64.12,91.61,87.04,107.87,91.61,91.22,0.0,39.83,69.67,21.47,6.25,45.45,3.02,1.72,19.15,25.7,7.96
2025-10-13 01:45:00,-0.01,20.6,20.6,93.51,80.0,53.43,90.54,84.38,107.87,90.54,90.16,0.0,40.17,69.71,21.52,6.05,45.35,3.02,2.01,19.14,25.58,8.0
2025-10-13 02:00:00,-0.01,20.55,20.55,94.75,89.99,80.86,93.67,91.47,105.05,93.67,93.27,0.0,37.86,69.97,20.7,6.51,44.76,3.02,1.71,19.11,25.43,7.64
2025-10-13 02:15:00,-0.01,20.34,20.34,94.09,84.51,66.12,91.92,87.5,105.05,91.92,91.53,0.0,38.51,69.9,20.76,6.48,44.68,3.02,1.72,18.92,25.16,7.64
2025-10-13 02:30:00,-0.01,20.59,20.59,92.02,79.89,56.61,89.27,83.67,105.05,89.27,88.9,0.0,39.19,68.99,20.93,6.2,44.62,3.02,2.14,19.2,25.33,7.35
2025-10-13 02:45:00,-0.01,20.57,20.57,92.78,73.7,37.08,88.47,79.65,105.05,88.47,88.1,0.0,39.18,68.98,20.06,6.03,44.69,3.02,2.3,19.19,25.26,8.0
2025-10-13 03:00:00,-0.01,19.5,19.5,93.26,77.55,47.75,89.67,82.43,104.64,89.67,89.29,0.0,39.51,70.48,13.89,4.88,45.19,3.02,2.16,18.13,24.04,7.97
2025-10-13 03:15:00,-0.01,19.72,19.72,93.01,75.47,42.19,89.0,80.92,104.75,89.0,88.62,0.0,39.58,70.17,13.7,4.84,45.33,3.02,2.3,18.34,24.26,8.0
2025-10-13 03:30:00,0.0,19.58,19.58,92.98,69.96,26.3,87.72,77.11,107.5,87.72,87.34,0.0,40.61,69.99,13.28,4.71,45.48,3.02,2.3,18.22,24.08,8.0
2025-10-13 03:45:00,0.01,19.65,19.65,97.49,65.14,3.76,90.1,75.19,104.58,90.1,89.71,0.01,40.09,70.11,12.31,4.41,45.6,3.02,2.3,18.27,24.2,8.01
2025-10-13 04:00:00,0.99,26.62,26.62,98.11,73.5,24.92,93.0,81.34,98.49,93.0,92.66,0.99,55.94,70.95,15.77,5.09,45.83,3.02,1.81,24.76,32.65,8.01
2025-10-13 04:15:00,1.23,27.66,27.66,95.39,67.33,9.67,88.57,75.41,98.49,88.57,88.26,1.23,56.93,70.95,17.72,5.14,45.78,3.02,2.3,25.8,33.72,8.95
2025-10-13 04:30:00,1.25,65.25,65.25,98.31,74.66,27.97,93.4,82.2,102.11,93.4,93.26,1.25,55.97,71.38,20.04,4.71,46.2,3.02,2.45,34.1,65.59,10.86
2025-10-13 04:45:00,1.5,65.74,65.74,104.0,79.19,30.2,98.84,87.09,101.46,98.84,98.67,1.5,54.1,72.53,23.82,4.19,48.36,3.02,2.49,34.35,66.15,13.34
2025-10-13 05:00:00,3.09,58.99,58.99,95.64,71.41,27.32,89.06,78.56,91.43,89.06,88.89,3.09,60.97,72.23,14.46,5.54,46.71,3.12,1.72,32.42,60.57,12.49
2025-10-13 05:15:00,2.9,69.64,69.64,101.51,75.9,32.09,93.71,81.91,96.37,93.71,93.58,2.9,61.2,73.96,20.04,6.58,48.98,3.12,2.93,35.92,69.94,25.01
2025-10-13 05:30:00,2.69,74.63,74.63,102.07,85.0,55.79,96.79,89.24,98.49,96.79,96.67,2.69,57.56,75.9,28.12,6.54,50.04,3.19,3.7,37.55,74.33,38.75
2025-10-13 05:45:00,2.71,114.66,114.66,119.52,98.53,62.69,112.82,104.33,114.66,112.82,112.65,2.71,64.93,77.32,29.94,6.53,50.13,3.27,3.8,41.06,81.62,44.17
2025-10-13 06:00:00,20.77,50.01,50.01,89.47,82.13,80.77,84.71,83.45,78.04,84.71,84.7,4.28,61.11,74.76,17.47,3.4,50.52,3.02,2.3,55.0,81.97,44.99
2025-10-13 06:15:00,20.77,105.52,105.52,116.75,95.11,86.62,114.21,83.47,105.52,114.21,114.16,5.0,62.95,75.51,19.12,1.52,50.81,3.12,2.98,76.32,102.91,50.54
2025-10-13 06:30:00,20.78,133.6,133.6,144.03,114.83,96.37,142.96,130.77,133.6,142.96,142.91,11.66,67.04,76.38,16.49,0.44,51.47,6.77,3.79,99.45,128.35,53.22
2025-10-13 06:45:00,20.78,176.33,176.33,177.67,126.51,86.43,183.76,170.31,175.07,183.76,183.71,20.73,68.14,77.58,5.17,-5.32,51.89,15.59,4.99,148.48,167.19,54.97
2025-10-13 07:00:00,34.02,146.48,146.48,146.81,94.43,98.22,144.36,83.4,122.99,144.36,144.36,33.99,68.44,76.67,20.3,-1.08,54.74,6.54,7.23,127.1,140.84,62.83
2025-10-13 07:15:00,48.44,200.0,200.0,205.02,128.65,102.35,213.9,158.04,200.0,213.9,213.82,48.4,73.25,83.3,4.29,-0.93,56.02,6.54,5.82,171.33,190.58,64.5
2025-10-13 07:30:00,50.04,226.21,226.21,236.38,145.79,115.05,252.53,178.39,241.77,252.53,252.38,50.0,76.65,86.85,2.09,-1.45,58.96,6.97,4.99,184.92,216.18,66.22
