date,EE,LT,LV,AT,BE,FR,GER,NL,PL,DK1,DK2,FI,NO1,NO2,NO3,NO4,NO5,SE1,SE2,SE3,SE4,SYS
2025-09-28 00:00:00,24.87,24.87,24.87,100.75,87.61,63.51,97.56,91.67,99.61,95.35,95.07,24.87,41.88,65.9,12.82,6.67,52.78,7.43,6.1,23.39,29.4,40.01
2025-09-28 01:00:00,20.75,24.58,24.58,98.57,85.14,60.86,95.31,89.29,100.58,92.33,95.07,20.75,41.92,66.01,12.79,6.64,49.18,6.97,5.68,23.13,29.29,36.26
2025-09-28 02:00:00,13.36,25.82,25.82,92.09,79.01,59.83,94.32,89.62,97.15,91.97,94.09,13.36,45.22,68.73,13.39,6.51,46.86,6.79,5.39,24.28,30.61,36.56
2025-09-28 03:00:00,13.36,25.91,25.91,92.06,91.58,44.37,91.47,91.47,93.76,91.47,91.25,13.36,45.62,68.73,13.33,6.09,46.9,6.79,5.29,24.38,30.7,36.47
2025-09-28 04:00:00,12.78,23.48,23.48,92.06,66.41,35.29,97.77,90.6,97.2,97.77,97.52,12.78,38.17,65.77,12.22,6.51,48.51,7.16,5.95,22.11,27.94,35.96
2025-09-28 05:00:00,15.01,24.34,24.34,92.06,75.22,52.99,97.58,92.28,99.56,97.58,97.32,15.01,40.06,65.77,12.7,6.25,50.2,7.63,6.25,22.85,28.96,38.2
2025-09-28 06:00:00,12.76,22.76,22.76,94.28,90.97,48.54,100.91,100.91,99.82,100.91,100.62,12.76,34.95,66.22,11.94,6.5,50.66,7.55,6.37,21.29,26.98,39.95
2025-09-28 07:00:00,20.77,24.26,24.26,99.38,82.25,58.87,105.79,99.48,105.2,105.79,105.49,20.77,39.09,69.4,12.28,6.34,50.37,7.47,6.11,22.75,28.86,43.96
2025-09-28 08:00:00,20.76,35.07,35.07,93.31,78.7,58.87,98.77,93.93,98.28,98.77,98.54,20.76,53.36,70.4,13.05,6.55,51.18,7.25,5.23,32.19,39.75,44.95
2025-09-28 09:00:00,15.5,31.4,31.4,92.08,76.46,57.91,95.04,89.9,92.9,95.04,94.82,15.5,61.1,69.23,15.68,5.47,50.83,7.02,5.26,29.4,37.17,40.58
2025-09-28 10:00:00,29.03,30.8,30.8,85.92,69.24,35.0,82.08,74.12,83.38,82.08,81.89,29.03,59.36,65.96,15.42,6.13,52.03,7.59,5.86,28.89,36.16,36.94
2025-09-28 11:00:00,28.57,28.57,28.57,38.15,35.21,29.16,37.47,36.15,37.71,37.47,34.53,28.57,54.97,57.35,14.96,5.82,56.29,7.94,6.3,26.92,32.73,21.42
